,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-01-25 10:33:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190125T103316_20190125T103345_025633_02D891_EFFF,2019-01-25 03:11:48,COPERNICUS/S2_SR_HARMONIZED/20190125T030011_20190125T030601_T49QFE,L2A_T49QFE_A018762_20190125T030601
1,2019-01-30 10:41:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190130T104129_20190130T104154_025706_02DB3D_22BE,2019-01-30 03:11:51,COPERNICUS/S2_SR_HARMONIZED/20190130T025949_20190130T030615_T49QFE,L2A_T49QFE_A009925_20190130T030615
2,2019-09-22 10:33:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190922T103325_20190922T103354_029133_034EA1_255F,2019-09-22 03:11:51,COPERNICUS/S2_SR_HARMONIZED/20190922T025541_20190922T030015_T49QFE,L2A_T49QFE_A022194_20190922T030015
3,2019-09-27 10:41:38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190927T104138_20190927T104203_029206_035126_7526,2019-09-27 03:11:51,COPERNICUS/S2_SR_HARMONIZED/20190927T025549_20190927T030344_T49QFE,L2A_T49QFE_A013357_20190927T030344
4,2019-11-21 10:33:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191121T103325_20191121T103354_030008_036CF3_452E,2019-11-21 03:11:52,COPERNICUS/S2_SR_HARMONIZED/20191121T030021_20191121T031007_T49QFE,L2A_T49QFE_A023052_20191121T031007
5,2020-07-18 10:33:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200718T103328_20200718T103357_033508_03E1FF_DE60,2020-07-18 03:11:56,COPERNICUS/S2_SR_HARMONIZED/20200718T025551_20200718T030139_T49QFE,L2A_T49QFE_A026484_20200718T030139
6,2020-07-23 10:41:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200723T104141_20200723T104206_033581_03E444_1844,2020-07-23 03:11:53,COPERNICUS/S2_SR_HARMONIZED/20200723T025549_20200723T030230_T49QFE,L2A_T49QFE_A017647_20200723T030230
7,2020-11-20 10:41:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201120T104144_20201120T104209_035331_04209E_25FF,2020-11-20 03:11:52,COPERNICUS/S2_SR_HARMONIZED/20201120T030019_20201120T030312_T49QFE,L2A_T49QFE_A019363_20201120T030312
8,2021-01-14 10:33:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210114T103329_20210114T103358_036133_043C75_5EBA,2021-01-14 03:11:52,COPERNICUS/S2_SR_HARMONIZED/20210114T030101_20210114T030055_T49QFE,L2A_T49QFE_A029058_20210114T030055
9,2021-01-19 10:41:42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210119T104142_20210119T104207_036206_043EF8_F0ED,2021-01-19 03:11:51,COPERNICUS/S2_SR_HARMONIZED/20210119T030029_20210119T030333_T49QFE,L2A_T49QFE_A020221_20210119T030333
10,2021-03-15 10:33:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210315T103328_20210315T103357_037008_045ADC_5C25,2021-03-15 03:11:50,COPERNICUS/S2_SR_HARMONIZED/20210315T025541_20210315T030948_T49QFE,L2A_T49QFE_A029916_20210315T030948
11,2021-03-20 10:41:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210320T104141_20210320T104206_037081_045D6B_27A7,2021-03-20 03:11:50,COPERNICUS/S2_SR_HARMONIZED/20210320T025549_20210320T031002_T49QFE,L2A_T49QFE_A021079_20210320T031002
12,2021-05-19 10:41:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210519T104143_20210519T104208_037956_047AD0_B569,2021-05-19 03:11:51,COPERNICUS/S2_SR_HARMONIZED/20210519T025549_20210519T031023_T49QFE,L2A_T49QFE_A021937_20210519T031023
