,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-03-15 00:43:42,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190315T004342_20190315T004407_015358_01CC1A_6A76,2019-03-14 19:06:12,COPERNICUS/S2_SR_HARMONIZED/20190314T190141_20190314T190142_T12WXS,L2A_T12WXS_A019458_20190314T190142
1,2019-04-08 00:43:43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190408T004343_20190408T004408_015708_01D79C_E9DC,2019-04-07 18:46:23,COPERNICUS/S2_SR_HARMONIZED/20190407T183921_20190407T184454_T12WXS,L2A_T12WXS_A019801_20190407T184454
2,2019-05-26 00:43:45,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190526T004345_20190526T004410_016408_01EE3B_A586,2019-05-25 18:56:28,COPERNICUS/S2_SR_HARMONIZED/20190525T184929_20190525T184926_T12WXS,L2A_T12WXS_A011579_20190525T184926
3,2019-07-25 00:43:49,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190725T004349_20190725T004414_017283_020815_A090,2019-07-24 18:56:28,COPERNICUS/S2_SR_HARMONIZED/20190724T184929_20190724T184925_T12WXS,L2A_T12WXS_A012437_20190724T184925
4,2019-09-11 00:43:51,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190911T004351_20190911T004416_017983_021DB4_A741,2019-09-10 19:06:15,COPERNICUS/S2_SR_HARMONIZED/20190910T185931_20190910T190602_T12WXS,L2A_T12WXS_A022032_20190910T190602
5,2020-03-21 00:43:49,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200321T004349_20200321T004414_020783_02768E_BAAB,2020-03-20 18:56:17,COPERNICUS/S2_SR_HARMONIZED/20200320T184959_20200320T185122_T12WXS,L2A_T12WXS_A015869_20200320T185122
6,2020-05-08 00:43:51,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200508T004351_20200508T004416_021483_028CA6_9EA2,2020-05-07 19:06:20,COPERNICUS/S2_SR_HARMONIZED/20200507T185921_20200507T190557_T12WXS,L2A_T12WXS_A025464_20200507T190557
7,2020-05-20 00:43:51,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200520T004351_20200520T004416_021658_0291DA_FA84,2020-05-19 18:56:19,COPERNICUS/S2_SR_HARMONIZED/20200519T184919_20200519T185351_T12WXS,L2A_T12WXS_A016727_20200519T185351
8,2020-05-25 00:52:02,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200525T005202_20200525T005227_021731_0293EF_5263,2020-05-24 18:56:25,COPERNICUS/S2_SR_HARMONIZED/20200524T184921_20200524T185506_T12WXS,L2A_T12WXS_A025707_20200524T185506
9,2020-11-04 00:43:58,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201104T004358_20201104T004423_024108_02DD3F_A06D,2020-11-03 19:06:21,COPERNICUS/S2_SR_HARMONIZED/20201103T190551_20201103T190550_T12WXS,L2A_T12WXS_A028038_20201103T190550
10,2021-03-04 00:43:54,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210304T004354_20210304T004419_025858_03157C_ACE8,2021-03-03 19:06:16,COPERNICUS/S2_SR_HARMONIZED/20210303T190301_20210303T190301_T12WXS,L2A_T12WXS_A029754_20210303T190301
11,2021-03-28 00:43:55,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210328T004355_20210328T004420_026208_0320BD_4F9E,2021-03-27 18:46:20,COPERNICUS/S2_SR_HARMONIZED/20210327T184001_20210327T183958_T12WXS,L2A_T12WXS_A030097_20210327T183958
12,2021-05-03 00:43:56,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210503T004356_20210503T004421_026733_03317F_67A3,2021-05-02 19:06:14,COPERNICUS/S2_SR_HARMONIZED/20210502T185911_20210502T190544_T12WXS,L2A_T12WXS_A030612_20210502T190544
13,2021-05-15 00:43:57,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210515T004357_20210515T004422_026908_0336FA_FEA9,2021-05-14 18:56:18,COPERNICUS/S2_SR_HARMONIZED/20210514T184919_20210514T184916_T12WXS,L2A_T12WXS_A021875_20210514T184916
14,2021-05-27 00:43:57,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210527T004357_20210527T004422_027083_033C4F_E5AB,2021-05-26 18:46:22,COPERNICUS/S2_SR_HARMONIZED/20210526T183921_20210526T184454_T12WXS,L2A_T12WXS_A030955_20210526T184454
15,2021-07-14 00:44:00,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210714T004400_20210714T004425_027783_0350CB_AF8B,2021-07-13 18:56:21,COPERNICUS/S2_SR_HARMONIZED/20210713T184919_20210713T184933_T12WXS,L2A_T12WXS_A022733_20210713T184933
16,2021-07-26 00:44:01,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210726T004401_20210726T004426_027958_0355F9_A16A,2021-07-25 18:46:25,COPERNICUS/S2_SR_HARMONIZED/20210725T183921_20210725T184402_T12WXS,L2A_T12WXS_A031813_20210725T184402
