,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-03-07 00:10:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190307T001006_20190307T001031_015241_01C840_25DD,2019-03-06 18:06:41,COPERNICUS/S2_SR_HARMONIZED/20190306T180211_20190306T180212_T14VNP,L2A_T14VNP_A019343_20190306T180212
1,2019-03-19 00:10:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190319T001006_20190319T001031_015416_01CDEB_CB24,2019-03-18 17:56:48,COPERNICUS/S2_SR_HARMONIZED/20190318T175049_20190318T175045_T14VNP,L2A_T14VNP_A010606_20190318T175045
2,2019-03-19 00:10:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190319T001006_20190319T001031_015416_01CDEB_CB24,2019-03-18 17:56:44,COPERNICUS/S2_SR_HARMONIZED/20190318T175049_20190318T175045_T14VPP,L2A_T14VPP_A010606_20190318T175045
3,2019-05-06 00:10:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190506T001008_20190506T001033_016116_01E51F_953D,2019-05-05 18:06:51,COPERNICUS/S2_SR_HARMONIZED/20190505T175921_20190505T180014_T14VNP,L2A_T14VNP_A020201_20190505T180014
4,2019-05-06 00:10:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190506T001008_20190506T001033_016116_01E51F_953D,2019-05-05 18:06:46,COPERNICUS/S2_SR_HARMONIZED/20190505T175921_20190505T180014_T14VPP,L2A_T14VPP_A020201_20190505T180014
5,2019-07-17 00:10:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190717T001012_20190717T001037_017166_0204A9_65A1,2019-07-16 17:56:58,COPERNICUS/S2_SR_HARMONIZED/20190716T174919_20190716T174916_T14VNP,L2A_T14VNP_A012322_20190716T174916
6,2019-07-17 00:10:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190717T001012_20190717T001037_017166_0204A9_65A1,2019-07-16 17:56:54,COPERNICUS/S2_SR_HARMONIZED/20190716T174919_20190716T174916_T14VPP,L2A_T14VPP_A012322_20190716T174916
7,2019-09-03 00:10:15,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190903T001015_20190903T001040_017866_0219F5_981D,2019-09-02 18:06:47,COPERNICUS/S2_SR_HARMONIZED/20190902T175911_20190902T175941_T14VNP,L2A_T14VNP_A021917_20190902T175941
8,2019-09-03 00:10:15,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190903T001015_20190903T001040_017866_0219F5_981D,2019-09-02 18:06:42,COPERNICUS/S2_SR_HARMONIZED/20190902T175911_20190902T175941_T14VPP,L2A_T14VPP_A021917_20190902T175941
9,2019-11-02 00:10:16,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191102T001016_20191102T001041_018741_02352F_012F,2019-11-01 18:06:50,COPERNICUS/S2_SR_HARMONIZED/20191101T180511_20191101T180508_T14VNP,L2A_T14VNP_A022775_20191101T180508
10,2019-11-02 00:10:16,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191102T001016_20191102T001041_018741_02352F_012F,2019-11-01 18:06:45,COPERNICUS/S2_SR_HARMONIZED/20191101T180511_20191101T180508_T14VPP,L2A_T14VPP_A022775_20191101T180508
11,2019-11-14 00:10:16,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191114T001016_20191114T001041_018916_023AD5_E4FE,2019-11-13 17:56:48,COPERNICUS/S2_SR_HARMONIZED/20191113T175559_20191113T175602_T14VNP,L2A_T14VNP_A014038_20191113T175602
12,2019-11-14 00:10:16,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191114T001016_20191114T001041_018916_023AD5_E4FE,2019-11-13 17:56:44,COPERNICUS/S2_SR_HARMONIZED/20191113T175559_20191113T175602_T14VPP,L2A_T14VPP_A014038_20191113T175602
13,2020-04-30 00:10:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200430T001014_20200430T001039_021366_0288E5_0097,2020-04-29 18:06:50,COPERNICUS/S2_SR_HARMONIZED/20200429T175921_20200429T180313_T14VNP,L2A_T14VNP_A025349_20200429T180313
14,2020-04-30 00:10:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200430T001014_20200430T001039_021366_0288E5_0097,2020-04-29 18:06:45,COPERNICUS/S2_SR_HARMONIZED/20200429T175921_20200429T180313_T14VPP,L2A_T14VPP_A025349_20200429T180313
15,2020-05-12 00:10:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200512T001014_20200512T001039_021541_028E5C_3E9F,2020-05-11 17:56:48,COPERNICUS/S2_SR_HARMONIZED/20200511T174909_20200511T175546_T14VNP,L2A_T14VNP_A016612_20200511T175546
16,2020-05-12 00:10:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200512T001014_20200512T001039_021541_028E5C_3E9F,2020-05-11 17:56:44,COPERNICUS/S2_SR_HARMONIZED/20200511T174909_20200511T175546_T14VPP,L2A_T14VPP_A016612_20200511T175546
17,2020-06-29 00:10:17,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200629T001017_20200629T001042_022241_02A362_9C93,2020-06-28 18:06:52,COPERNICUS/S2_SR_HARMONIZED/20200628T175921_20200628T180326_T14VNP,L2A_T14VNP_A026207_20200628T180326
18,2020-06-29 00:10:17,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200629T001017_20200629T001042_022241_02A362_9C93,2020-06-28 18:06:47,COPERNICUS/S2_SR_HARMONIZED/20200628T175921_20200628T180326_T14VPP,L2A_T14VPP_A026207_20200628T180326
19,2020-07-11 00:10:18,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200711T001018_20200711T001043_022416_02A8B5_CB0C,2020-07-10 17:56:51,COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T14VNP,L2A_T14VNP_A017470_20200710T175549
20,2020-07-11 00:10:18,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200711T001018_20200711T001043_022416_02A8B5_CB0C,2020-07-10 17:56:47,COPERNICUS/S2_SR_HARMONIZED/20200710T174909_20200710T175549_T14VPP,L2A_T14VPP_A017470_20200710T175549
21,2020-11-08 00:10:22,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201108T001022_20201108T001047_024166_02DF01_5F53,2020-11-07 17:56:51,COPERNICUS/S2_SR_HARMONIZED/20201107T175539_20201107T175539_T14VNP,L2A_T14VNP_A019186_20201107T175539
