,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-03-08 00:49:22,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190308T004922_20190308T004949_015256_01C8BB_4D25,2019-03-07 18:28:33,COPERNICUS/S2_SR_HARMONIZED/20190307T182219_20190307T182213_T13UEB,L2A_T13UEB_A010449_20190307T182213
1,2019-03-15 00:41:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190315T004112_20190315T004137_015358_01CC1A_2B5F,2019-03-14 18:18:39,COPERNICUS/S2_SR_HARMONIZED/20190314T181119_20190314T181828_T13UEB,L2A_T13UEB_A010549_20190314T181828
2,2019-03-20 00:49:22,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190320T004922_20190320T004949_015431_01CE68_2347,2019-03-19 18:18:41,COPERNICUS/S2_SR_HARMONIZED/20190319T181051_20190319T181831_T13UEB,L2A_T13UEB_A019529_20190319T181831
3,2019-05-02 00:41:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190502T004114_20190502T004139_016058_01E33D_3EFE,2019-05-01 18:28:39,COPERNICUS/S2_SR_HARMONIZED/20190501T181921_20190501T181931_T13UEB,L2A_T13UEB_A020144_20190501T181931
4,2019-05-19 00:49:25,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190519T004925_20190519T004952_016306_01EB07_78B6,2019-05-18 18:18:44,COPERNICUS/S2_SR_HARMONIZED/20190518T180921_20190518T181557_T13UEB,L2A_T13UEB_A020387_20190518T181557
5,2019-07-01 00:41:17,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190701T004117_20190701T004142_016933_01FDD9_F968,2019-06-30 18:28:40,COPERNICUS/S2_SR_HARMONIZED/20190630T181931_20190630T182703_T13UEB,L2A_T13UEB_A021002_20190630T182703
6,2019-07-06 00:49:28,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190706T004928_20190706T004955_017006_01FFEB_7941,2019-07-05 18:28:44,COPERNICUS/S2_SR_HARMONIZED/20190705T181929_20190705T182421_T13UEB,L2A_T13UEB_A012165_20190705T182421
7,2019-07-13 00:41:18,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190713T004118_20190713T004143_017108_020300_D41B,2019-07-12 18:18:49,COPERNICUS/S2_SR_HARMONIZED/20190712T180929_20190712T181019_T13UEB,L2A_T13UEB_A012265_20190712T181019
8,2019-08-30 00:41:21,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190830T004121_20190830T004146_017808_02183B_34CB,2019-08-29 18:28:36,COPERNICUS/S2_SR_HARMONIZED/20190829T181921_20190829T182500_T13UEB,L2A_T13UEB_A021860_20190829T182500
9,2019-09-11 00:41:21,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190911T004121_20190911T004146_017983_021DB4_F9EE,2019-09-10 18:18:41,COPERNICUS/S2_SR_HARMONIZED/20190910T180919_20190910T180919_T13UEB,L2A_T13UEB_A013123_20190910T180919
