,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2020-09-05 09:41:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200905T094136_20200905T094201_034222_03F9F5_D15A,2020-09-05 02:45:52,COPERNICUS/S2_SR_HARMONIZED/20200905T023549_20200905T023551_T51TWH,L2A_T51TWH_A018276_20200905T023551
1,2020-09-04 21:46:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200904T214646_20200904T214711_023231_02C1E1_D92E,2020-09-05 02:45:52,COPERNICUS/S2_SR_HARMONIZED/20200905T023549_20200905T023551_T51TWH,L2A_T51TWH_A018276_20200905T023551
2,2022-01-27 21:47:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220127T214736_20220127T214804_041652_04F484_AB73,2022-01-28 02:45:43,COPERNICUS/S2_SR_HARMONIZED/20220128T023949_20220128T023943_T51TWH,L2A_T51TWH_A025569_20220128T023943
3,2022-05-15 21:47:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220515T214743_20220515T214800_043227_0529A8_2306,2022-05-16 02:55:50,COPERNICUS/S2_SR_HARMONIZED/20220516T024551_20220516T025329_T51TWH,L2A_T51TWH_A036022_20220516T025329
4,2022-05-27 21:47:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220527T214744_20220527T214801_043402_052ED7_CC38,2022-05-28 02:45:50,COPERNICUS/S2_SR_HARMONIZED/20220528T023549_20220528T024315_T51TWH,L2A_T51TWH_A027285_20220528T024315
5,2022-07-26 21:47:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220726T214748_20220726T214805_044277_0548E3_B8F9,2022-07-27 02:45:55,COPERNICUS/S2_SR_HARMONIZED/20220727T023529_20220727T024259_T51TWH,L2A_T51TWH_A028143_20220727T024259
6,2022-09-12 21:47:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220912T214750_20220912T214807_044977_055F92_4872,2022-09-13 02:55:55,COPERNICUS/S2_SR_HARMONIZED/20220913T024541_20220913T025314_T51TWH,L2A_T51TWH_A037738_20220913T025314
7,2022-09-24 21:47:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220924T214750_20220924T214807_045152_05657B_5601,2022-09-25 02:45:50,COPERNICUS/S2_SR_HARMONIZED/20220925T023529_20220925T024255_T51TWH,L2A_T51TWH_A029001_20220925T024255
8,2023-03-23 21:47:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230323T214746_20230323T214803_047777_05BD69_D9D8,2023-03-24 02:45:52,COPERNICUS/S2_SR_HARMONIZED/20230324T023529_20230324T023529_T51TWH,L2A_T51TWH_A031575_20230324T023529
9,2023-05-22 21:47:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230522T214749_20230522T214806_048652_05DA04_8021,2023-05-23 02:45:54,COPERNICUS/S2_SR_HARMONIZED/20230523T023539_20230523T024246_T51TWH,L2A_T51TWH_A032433_20230523T024246
