,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-14 23:39:21,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190214T233921_20190214T233946_014949_01BE96_AC7B,2019-02-14 18:04:40,COPERNICUS/S2_SR_HARMONIZED/20190214T180431_20190214T180432_T15WWS,L2A_T15WWS_A019057_20190214T180432
1,2019-03-12 23:23:00,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190312T232300_20190312T232322_015328_01CB22_56C8,2019-03-12 18:24:30,COPERNICUS/S2_SR_HARMONIZED/20190312T182141_20190312T182138_T15WWS,L2A_T15WWS_A019429_20190312T182138
2,2019-03-22 23:39:21,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190322T233921_20190322T233946_015474_01CFC1_4BB0,2019-03-22 18:24:33,COPERNICUS/S2_SR_HARMONIZED/20190322T182031_20190322T182030_T15WWS,L2A_T15WWS_A019572_20190322T182030
3,2019-03-24 23:23:00,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190324T232300_20190324T232322_015503_01D0CC_9BE0,2019-03-24 18:14:38,COPERNICUS/S2_SR_HARMONIZED/20190324T181019_20190324T181317_T15WWS,L2A_T15WWS_A010692_20190324T181317
4,2019-04-03 23:39:22,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190403T233922_20190403T233947_015649_01D58A_C3B5,2019-04-03 18:14:41,COPERNICUS/S2_SR_HARMONIZED/20190403T180919_20190403T180919_T15WWS,L2A_T15WWS_A010835_20190403T180919
5,2019-04-05 23:23:00,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190405T232300_20190405T232322_015678_01D698_F8C3,2019-04-05 18:04:41,COPERNICUS/S2_SR_HARMONIZED/20190405T175911_20190405T175913_T15WWS,L2A_T15WWS_A019772_20190405T175913
6,2019-04-15 23:39:22,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190415T233922_20190415T233947_015824_01DB5B_4963,2019-04-15 18:04:42,COPERNICUS/S2_SR_HARMONIZED/20190415T175911_20190415T180312_T15WWS,L2A_T15WWS_A019915_20190415T180312
7,2019-05-11 23:23:01,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190511T232301_20190511T232324_016203_01E7E7_ABFA,2019-05-11 18:24:38,COPERNICUS/S2_SR_HARMONIZED/20190511T181921_20190511T181924_T15WWS,L2A_T15WWS_A020287_20190511T181924
8,2019-05-21 23:39:24,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190521T233924_20190521T233949_016349_01EC54_1C2E,2019-05-21 18:24:38,COPERNICUS/S2_SR_HARMONIZED/20190521T181921_20190521T181924_T15WWS,L2A_T15WWS_A020430_20190521T181924
9,2019-05-23 23:23:02,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190523T232302_20190523T232324_016378_01ED56_D457,2019-05-23 18:14:46,COPERNICUS/S2_SR_HARMONIZED/20190523T180929_20190523T181308_T15WWS,L2A_T15WWS_A011550_20190523T181308
10,2019-06-04 23:23:03,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190604T232303_20190604T232325_016553_01F29D_2F92,2019-06-04 18:04:42,COPERNICUS/S2_SR_HARMONIZED/20190604T175911_20190604T175914_T15WWS,L2A_T15WWS_A020630_20190604T175914
11,2019-06-14 23:39:25,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190614T233925_20190614T233950_016699_01F6D4_47DB,2019-06-14 18:04:43,COPERNICUS/S2_SR_HARMONIZED/20190614T175921_20190614T180020_T15WWS,L2A_T15WWS_A020773_20190614T180020
12,2019-08-01 23:39:28,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190801T233928_20190801T233953_017399_020B82_40A2,2019-08-01 18:14:45,COPERNICUS/S2_SR_HARMONIZED/20190801T180929_20190801T180935_T15WWS,L2A_T15WWS_A012551_20190801T180935
13,2019-08-03 23:23:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190803T232306_20190803T232329_017428_020C79_7150,2019-08-03 18:04:44,COPERNICUS/S2_SR_HARMONIZED/20190803T175921_20190803T175916_T15WWS,L2A_T15WWS_A021488_20190803T175916
14,2019-09-30 23:39:31,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190930T233931_20190930T233956_018274_02269D_FFC0,2019-09-30 18:14:38,COPERNICUS/S2_SR_HARMONIZED/20190930T181139_20190930T181140_T15WWS,L2A_T15WWS_A013409_20190930T181140
15,2019-10-12 23:39:31,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191012T233931_20191012T233956_018449_022C16_6009,2019-10-12 18:04:43,COPERNICUS/S2_SR_HARMONIZED/20191012T180301_20191012T180301_T15WWS,L2A_T15WWS_A022489_20191012T180301
16,2020-03-16 23:39:27,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200316T233927_20200316T233952_020724_027498_A620,2020-03-16 18:24:31,COPERNICUS/S2_SR_HARMONIZED/20200316T182101_20200316T182104_T15WWS,L2A_T15WWS_A024720_20200316T182104
17,2020-03-18 23:23:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200318T232306_20200318T232328_020753_02759B_2337,2020-03-18 18:14:36,COPERNICUS/S2_SR_HARMONIZED/20200318T180949_20200318T180952_T15WWS,L2A_T15WWS_A015840_20200318T180952
18,2020-04-09 23:39:28,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200409T233928_20200409T233953_021074_027FA7_AEFC,2020-04-09 18:04:38,COPERNICUS/S2_SR_HARMONIZED/20200409T175911_20200409T175910_T15WWS,L2A_T15WWS_A025063_20200409T175910
19,2020-05-05 23:23:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200505T232308_20200505T232330_021453_028BBE_EBC3,2020-05-05 18:24:38,COPERNICUS/S2_SR_HARMONIZED/20200505T181921_20200505T182137_T15WWS,L2A_T15WWS_A025435_20200505T182137
20,2020-05-15 23:39:30,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200515T233930_20200515T233955_021599_02900E_195E,2020-05-15 18:24:40,COPERNICUS/S2_SR_HARMONIZED/20200515T181931_20200515T181933_T15WWS,L2A_T15WWS_A025578_20200515T181933
