,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-01-31 08:52:47,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190131T085247_20190131T085312_025719_02DBC3_0304,2019-01-31 13:45:59,COPERNICUS/S2_SR_HARMONIZED/20190131T134211_20190131T134207_T22LEL,L2A_T22LEL_A018854_20190131T134207
1,2019-02-05 09:00:40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190205T090040_20190205T090105_025792_02DE58_95FD,2019-02-05 13:46:03,COPERNICUS/S2_SR_HARMONIZED/20190205T134209_20190205T134323_T22LEL,L2A_T22LEL_A010017_20190205T134323
2,2019-04-01 08:52:47,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190401T085247_20190401T085312_026594_02FB6D_3225,2019-04-01 13:46:03,COPERNICUS/S2_SR_HARMONIZED/20190401T134211_20190401T134211_T22LEL,L2A_T22LEL_A019712_20190401T134211
3,2019-05-31 08:52:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190531T085249_20190531T085314_027469_031971_24B5,2019-05-31 13:46:05,COPERNICUS/S2_SR_HARMONIZED/20190531T134211_20190531T134213_T22LEL,L2A_T22LEL_A020570_20190531T134213
4,2019-06-05 09:00:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190605T090043_20190605T090108_027542_031BA5_6B3A,2019-06-05 13:46:10,COPERNICUS/S2_SR_HARMONIZED/20190605T134219_20190605T134218_T22LEL,L2A_T22LEL_A011733_20190605T134218
5,2019-07-30 08:52:53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190730T085253_20190730T085318_028344_0333EF_DD99,2019-07-30 13:46:07,COPERNICUS/S2_SR_HARMONIZED/20190730T134221_20190730T134215_T22LEL,L2A_T22LEL_A021428_20190730T134215
6,2019-08-04 09:00:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190804T090046_20190804T090111_028417_033615_ECD3,2019-08-04 13:46:10,COPERNICUS/S2_SR_HARMONIZED/20190804T134219_20190804T134218_T22LEL,L2A_T22LEL_A012591_20190804T134218
7,2019-09-28 08:52:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190928T085256_20190928T085321_029219_0351AA_BEFA,2019-09-28 13:46:04,COPERNICUS/S2_SR_HARMONIZED/20190928T134211_20190928T134212_T22LEL,L2A_T22LEL_A022286_20190928T134212
8,2019-10-03 09:00:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191003T090049_20191003T090114_029292_03541F_3AFC,2019-10-03 13:46:03,COPERNICUS/S2_SR_HARMONIZED/20191003T134209_20191003T134211_T22LEL,L2A_T22LEL_A013449_20191003T134211
9,2019-11-27 08:52:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191127T085256_20191127T085321_030094_037008_1DF5,2019-11-27 13:46:02,COPERNICUS/S2_SR_HARMONIZED/20191127T134211_20191127T134210_T22LEL,L2A_T22LEL_A023144_20191127T134210
10,2020-01-31 09:00:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200131T090046_20200131T090111_031042_0390E5_7C35,2020-01-31 13:45:55,COPERNICUS/S2_SR_HARMONIZED/20200131T134209_20200131T134511_T22LEL,L2A_T22LEL_A015165_20200131T134511
11,2020-03-31 09:00:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200331T090046_20200331T090111_031917_03AF54_A12B,2020-03-31 13:46:00,COPERNICUS/S2_SR_HARMONIZED/20200331T134209_20200331T134208_T22LEL,L2A_T22LEL_A016023_20200331T134208
12,2020-05-25 08:52:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200525T085256_20200525T085321_032719_03CA42_FF5B,2020-05-25 13:46:08,COPERNICUS/S2_SR_HARMONIZED/20200525T134221_20200525T134217_T22LEL,L2A_T22LEL_A025718_20200525T134217
13,2020-07-24 08:52:59,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200724T085259_20200724T085324_033594_03E4B9_C998,2020-07-24 13:46:08,COPERNICUS/S2_SR_HARMONIZED/20200724T134221_20200724T134216_T22LEL,L2A_T22LEL_A026576_20200724T134216
