,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-21 01:18:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190221T011829_20190221T011854_026021_02E679_DB6C,2019-02-20 20:05:33,COPERNICUS/S2_SR_HARMONIZED/20190220T200441_20190220T200443_T10WFA,L2A_T10WFA_A019144_20190220T200443
1,2019-02-21 01:18:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190221T011829_20190221T011854_026021_02E679_DB6C,2019-02-20 20:05:29,COPERNICUS/S2_SR_HARMONIZED/20190220T200441_20190220T200443_T11WMR,L2A_T11WMR_A019144_20190220T200443
2,2019-03-17 01:18:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190317T011829_20190317T011854_026371_02F330_7449,2019-03-16 19:45:39,COPERNICUS/S2_SR_HARMONIZED/20190316T194141_20190316T194357_T10WFA,L2A_T10WFA_A019487_20190316T194357
3,2019-03-17 01:18:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190317T011829_20190317T011854_026371_02F330_7449,2019-03-16 19:45:36,COPERNICUS/S2_SR_HARMONIZED/20190316T194141_20190316T194357_T11WMR,L2A_T11WMR_A019487_20190316T194357
4,2019-04-22 01:18:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190422T011831_20190422T011856_026896_030658_485C,2019-04-21 20:05:40,COPERNICUS/S2_SR_HARMONIZED/20190421T195901_20190421T195859_T10WFA,L2A_T10WFA_A020002_20190421T195859
5,2019-04-22 01:18:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190422T011831_20190422T011856_026896_030658_485C,2019-04-21 20:05:36,COPERNICUS/S2_SR_HARMONIZED/20190421T195901_20190421T195859_T11WMR,L2A_T11WMR_A020002_20190421T195859
6,2019-05-04 01:18:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190504T011831_20190504T011856_027071_030CBB_CF99,2019-05-03 19:55:48,COPERNICUS/S2_SR_HARMONIZED/20190503T194909_20190503T195154_T10WFA,L2A_T10WFA_A011265_20190503T195154
7,2019-05-04 01:18:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190504T011831_20190504T011856_027071_030CBB_CF99,2019-05-03 19:55:44,COPERNICUS/S2_SR_HARMONIZED/20190503T194909_20190503T195154_T11WMR,L2A_T11WMR_A011265_20190503T195154
8,2019-05-16 01:18:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190516T011832_20190516T011857_027246_03126D_91A7,2019-05-15 19:45:46,COPERNICUS/S2_SR_HARMONIZED/20190515T193911_20190515T194358_T10WFA,L2A_T10WFA_A020345_20190515T194358
9,2019-06-21 01:18:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190621T011833_20190621T011858_027771_032275_F992,2019-06-20 20:05:41,COPERNICUS/S2_SR_HARMONIZED/20190620T195901_20190620T195859_T10WFA,L2A_T10WFA_A020860_20190620T195859
10,2019-06-21 01:18:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190621T011833_20190621T011858_027771_032275_F992,2019-06-20 20:05:37,COPERNICUS/S2_SR_HARMONIZED/20190620T195901_20190620T195859_T11WMR,L2A_T11WMR_A020860_20190620T195859
11,2019-07-03 01:18:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190703T011834_20190703T011859_027946_0327BE_BE5E,2019-07-02 19:55:45,COPERNICUS/S2_SR_HARMONIZED/20190702T194909_20190702T195325_T11WMR,L2A_T11WMR_A012123_20190702T195325
12,2019-10-19 01:18:39,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191019T011839_20191019T011904_029521_035C01_9C2B,2019-10-18 20:05:40,COPERNICUS/S2_SR_HARMONIZED/20191018T200431_20191018T200526_T10WFA,L2A_T10WFA_A022576_20191018T200526
13,2019-10-19 01:18:39,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191019T011839_20191019T011904_029521_035C01_9C2B,2019-10-18 20:05:37,COPERNICUS/S2_SR_HARMONIZED/20191018T200431_20191018T200526_T11WMR,L2A_T11WMR_A022576_20191018T200526
14,2020-02-16 01:18:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200216T011836_20200216T011901_031271_0398CB_76A6,2020-02-15 20:05:30,COPERNICUS/S2_SR_HARMONIZED/20200215T200521_20200215T200516_T10WFA,L2A_T10WFA_A024292_20200215T200516
15,2020-02-16 01:18:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200216T011836_20200216T011901_031271_0398CB_76A6,2020-02-15 20:05:27,COPERNICUS/S2_SR_HARMONIZED/20200215T200521_20200215T200516_T11WMR,L2A_T11WMR_A024292_20200215T200516
16,2020-03-11 01:18:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200311T011836_20200311T011901_031621_03A4E3_8192,2020-03-10 19:45:38,COPERNICUS/S2_SR_HARMONIZED/20200310T194221_20200310T194222_T10WFA,L2A_T10WFA_A024635_20200310T194222
17,2020-03-11 01:18:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200311T011836_20200311T011901_031621_03A4E3_8192,2020-03-10 19:45:35,COPERNICUS/S2_SR_HARMONIZED/20200310T194221_20200310T194222_T11WMR,L2A_T11WMR_A024635_20200310T194222
18,2020-04-28 01:18:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200428T011837_20200428T011902_032321_03BD81_4DDA,2020-04-27 19:55:36,COPERNICUS/S2_SR_HARMONIZED/20200427T194859_20200427T195127_T10WFA,L2A_T10WFA_A016413_20200427T195127
19,2020-04-28 01:18:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200428T011837_20200428T011902_032321_03BD81_4DDA,2020-04-27 19:55:32,COPERNICUS/S2_SR_HARMONIZED/20200427T194859_20200427T195127_T11WMR,L2A_T11WMR_A016413_20200427T195127
