,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2022-04-20 12:52:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220420T125236_20220420T125301_042857_051D98_3AEC,2022-04-20 17:42:09,COPERNICUS/S2_SR_HARMONIZED/20220420T172901_20220420T173837_T14TLN,L2A_T14TLN_A035659_20220420T173837
1,2022-05-16 00:38:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220516T003832_20220516T003857_043229_0529B0_6DE5,2022-05-15 17:42:03,COPERNICUS/S2_SR_HARMONIZED/20220515T172859_20220515T173910_T14TLN,L2A_T14TLN_A027108_20220515T173910
2,2022-06-19 12:52:40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220619T125240_20220619T125305_043732_05389A_C094,2022-06-19 17:42:16,COPERNICUS/S2_SR_HARMONIZED/20220619T172911_20220619T173605_T14TLN,L2A_T14TLN_A036517_20220619T173605
3,2022-07-15 00:38:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220715T003836_20220715T003901_044104_0543AF_871B,2022-07-14 17:42:09,COPERNICUS/S2_SR_HARMONIZED/20220714T172909_20220714T173312_T14TLN,L2A_T14TLN_A027966_20220714T173312
4,2022-08-18 12:52:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220818T125243_20220818T125308_044607_055313_1A67,2022-08-18 17:42:17,COPERNICUS/S2_SR_HARMONIZED/20220818T172911_20220818T173349_T14TLN,L2A_T14TLN_A037375_20220818T173349
5,2022-09-13 00:38:40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220913T003840_20220913T003905_044979_055F9C_ED2C,2022-09-12 17:42:06,COPERNICUS/S2_SR_HARMONIZED/20220912T172859_20220912T174132_T14TLN,L2A_T14TLN_A028824_20220912T174132
6,2022-10-17 12:52:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221017T125245_20221017T125310_045482_057043_32F8,2022-10-17 17:42:07,COPERNICUS/S2_SR_HARMONIZED/20221017T173331_20221017T173716_T14TLN,L2A_T14TLN_A038233_20221017T173716
7,2022-11-12 00:38:40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221112T003840_20221112T003905_045854_057C61_9684,2022-11-11 17:42:04,COPERNICUS/S2_SR_HARMONIZED/20221111T173549_20221111T173547_T14TLN,L2A_T14TLN_A029682_20221111T173547
8,2023-03-12 00:38:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230312T003836_20230312T003901_047604_05B78D_F7DE,2023-03-11 17:42:09,COPERNICUS/S2_SR_HARMONIZED/20230311T173129_20230311T173813_T14TLN,L2A_T14TLN_A031398_20230311T173813
9,2023-04-10 12:44:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230410T124432_20230410T124457_048034_05C617_6ED2,2023-04-10 17:42:06,COPERNICUS/S2_SR_HARMONIZED/20230410T172859_20230410T173356_T14TLN,L2A_T14TLN_A031827_20230410T173356
10,2023-05-11 00:38:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230511T003837_20230511T003902_048479_05D4E3_8BFC,2023-05-10 17:42:07,COPERNICUS/S2_SR_HARMONIZED/20230510T172859_20230510T173751_T14TLN,L2A_T14TLN_A032256_20230510T173751
11,2023-06-09 12:44:35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230609T124435_20230609T124500_048909_05E1B0_FD5D,2023-06-09 17:42:09,COPERNICUS/S2_SR_HARMONIZED/20230609T172859_20230609T173907_T14TLN,L2A_T14TLN_A032685_20230609T173907
12,2023-06-14 12:52:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230614T125244_20230614T125309_048982_05E3F0_7346,2023-06-14 17:42:08,COPERNICUS/S2_SR_HARMONIZED/20230614T172901_20230614T173346_T14TLN,L2A_T14TLN_A041665_20230614T173346
