,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2022-07-01 01:02:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220701T010214_20220701T010239_043900_053D9F_ACAA,2022-06-30 19:35:48,COPERNICUS/S2_SR_HARMONIZED/20220630T192909_20220630T192953_T11WPQ,L2A_T11WPQ_A027767_20220630T192953
1,2022-07-01 01:02:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220701T010214_20220701T010239_043900_053D9F_ACAA,2022-06-30 19:35:43,COPERNICUS/S2_SR_HARMONIZED/20220630T192909_20220630T192953_T12WVV,L2A_T12WVV_A027767_20220630T192953
2,2022-07-13 01:02:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220713T010215_20220713T010240_044075_0542D6_CE14,2022-07-12 19:25:54,COPERNICUS/S2_SR_HARMONIZED/20220712T191921_20220712T191923_T12WVV,L2A_T12WVV_A036847_20220712T191923
3,2023-02-26 01:02:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230226T010214_20230226T010239_047400_05B0A7_3085,2023-02-25 19:35:41,COPERNICUS/S2_SR_HARMONIZED/20230225T193359_20230225T193359_T11WPQ,L2A_T11WPQ_A031199_20230225T193359
4,2023-02-26 01:02:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230226T010214_20230226T010239_047400_05B0A7_3085,2023-02-25 19:35:38,COPERNICUS/S2_SR_HARMONIZED/20230225T193359_20230225T193359_T12WVV,L2A_T12WVV_A031199_20230225T193359
5,2023-02-26 01:02:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230226T010214_20230226T010239_047400_05B0A7_3085,2023-02-25 19:35:48,COPERNICUS/S2_SR_HARMONIZED/20230225T193359_20230225T193540_T11WPQ,L2A_T11WPQ_A031199_20230225T193540
6,2023-02-26 01:02:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230226T010214_20230226T010239_047400_05B0A7_3085,2023-02-25 19:35:46,COPERNICUS/S2_SR_HARMONIZED/20230225T193359_20230225T193540_T12WVV,L2A_T12WVV_A031199_20230225T193540
7,2023-03-22 01:02:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230322T010214_20230322T010239_047750_05BC7F_CED3,2023-03-21 19:15:47,COPERNICUS/S2_SR_HARMONIZED/20230321T191059_20230321T191224_T12WVV,L2A_T12WVV_A031542_20230321T191224
8,2023-05-09 01:02:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230509T010216_20230509T010241_048450_05D403_EBFC,2023-05-08 19:25:45,COPERNICUS/S2_SR_HARMONIZED/20230508T191911_20230508T191908_T11WPQ,L2A_T11WPQ_A041137_20230508T191908
9,2023-05-09 01:02:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230509T010216_20230509T010241_048450_05D403_EBFC,2023-05-08 19:25:41,COPERNICUS/S2_SR_HARMONIZED/20230508T191911_20230508T191908_T12WVV,L2A_T12WVV_A041137_20230508T191908
10,2023-05-21 01:02:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230521T010217_20230521T010242_048625_05D92C_0FC5,2023-05-20 19:15:53,COPERNICUS/S2_SR_HARMONIZED/20230520T190919_20230520T190917_T11WPQ,L2A_T11WPQ_A032400_20230520T190917
11,2023-05-21 01:02:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230521T010217_20230521T010242_048625_05D92C_0FC5,2023-05-20 19:15:49,COPERNICUS/S2_SR_HARMONIZED/20230520T190919_20230520T190917_T12WVV,L2A_T12WVV_A032400_20230520T190917
12,2023-07-20 01:02:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230720T010220_20230720T010245_049500_05F3C6_E28C,2023-07-19 19:15:54,COPERNICUS/S2_SR_HARMONIZED/20230719T190919_20230719T190918_T11WPQ,L2A_T11WPQ_A033258_20230719T190918
13,2023-07-20 01:02:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230720T010220_20230720T010245_049500_05F3C6_E28C,2023-07-19 19:15:49,COPERNICUS/S2_SR_HARMONIZED/20230719T190919_20230719T190918_T12WVV,L2A_T12WVV_A033258_20230719T190918
14,2023-08-25 01:02:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230825T010222_20230825T010247_050025_0604C8_6EF1,2023-08-24 19:35:47,COPERNICUS/S2_SR_HARMONIZED/20230824T192909_20230824T192909_T11WPQ,L2A_T11WPQ_A033773_20230824T192909
15,2023-08-25 01:02:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230825T010222_20230825T010247_050025_0604C8_6EF1,2023-08-24 19:35:42,COPERNICUS/S2_SR_HARMONIZED/20230824T192909_20230824T192909_T12WVV,L2A_T12WVV_A033773_20230824T192909
