,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-01-16 17:17:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190116T171757_20190116T171822_025505_02D3F5_7282,2019-01-16 08:49:20,COPERNICUS/S2_SR_HARMONIZED/20190116T082309_20190116T084207_T34HCK,L2A_T34HCK_A009728_20190116T084207
1,2019-01-21 17:26:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190121T172603_20190121T172628_025578_02D6B1_7122,2019-01-21 08:49:17,COPERNICUS/S2_SR_HARMONIZED/20190121T082241_20190121T084319_T34HCK,L2A_T34HCK_A018708_20190121T084319
2,2019-03-17 17:17:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190317T171756_20190317T171821_026380_02F392_7219,2019-03-17 08:49:19,COPERNICUS/S2_SR_HARMONIZED/20190317T081649_20190317T084506_T34HCK,L2A_T34HCK_A010586_20190317T084506
3,2019-05-16 17:17:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190516T171758_20190516T171823_027255_0312BC_EED5,2019-05-16 08:49:29,COPERNICUS/S2_SR_HARMONIZED/20190516T081609_20190516T084003_T34HCK,L2A_T34HCK_A011444_20190516T084003
4,2019-05-21 17:26:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190521T172605_20190521T172630_027328_03150E_5C6D,2019-05-21 08:49:24,COPERNICUS/S2_SR_HARMONIZED/20190521T081611_20190521T083803_T34HCK,L2A_T34HCK_A020424_20190521T083803
5,2019-07-15 17:18:02,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190715T171802_20190715T171827_028130_032D60_8EA8,2019-07-15 08:49:30,COPERNICUS/S2_SR_HARMONIZED/20190715T081609_20190715T084629_T34HCK,L2A_T34HCK_A012302_20190715T084629
6,2019-07-20 17:26:08,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190720T172608_20190720T172633_028203_032F9D_5D18,2019-07-20 08:49:26,COPERNICUS/S2_SR_HARMONIZED/20190720T081611_20190720T084228_T34HCK,L2A_T34HCK_A021282_20190720T084228
7,2019-09-13 17:18:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190913T171805_20190913T171830_029005_034A57_B021,2019-09-13 08:49:21,COPERNICUS/S2_SR_HARMONIZED/20190913T081609_20190913T084755_T34HCK,L2A_T34HCK_A013160_20190913T084755
8,2019-09-18 17:26:11,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190918T172611_20190918T172636_029078_034CE0_4C6F,2019-09-18 08:49:20,COPERNICUS/S2_SR_HARMONIZED/20190918T081601_20190918T084832_T34HCK,L2A_T34HCK_A022140_20190918T084832
9,2019-11-12 17:18:06,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191112T171806_20191112T171831_029880_03689A_2EAF,2019-11-12 08:49:20,COPERNICUS/S2_SR_HARMONIZED/20191112T082109_20191112T083652_T34HCK,L2A_T34HCK_A014018_20191112T083652
