,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-12-16 13:18:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181216T131857_20181216T131922_025051_02C39D_3097,2018-12-16 18:13:52,COPERNICUS/S2_SR_HARMONIZED/20181216T180741_20181216T181327_T12SXF,L2A_T12SXF_A018199_20181216T181327
1,2019-04-15 13:18:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190415T131856_20190415T131921_026801_030311_B8B2,2019-04-15 18:14:03,COPERNICUS/S2_SR_HARMONIZED/20190415T175911_20190415T180312_T12SXF,L2A_T12SXF_A019915_20190415T180312
2,2019-06-14 13:18:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190614T131858_20190614T131923_027676_031FBC_A3B1,2019-06-14 18:14:04,COPERNICUS/S2_SR_HARMONIZED/20190614T175921_20190614T181247_T12SXF,L2A_T12SXF_A020773_20190614T181247
3,2019-08-13 13:19:02,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190813T131902_20190813T131927_028551_033A9B_9509,2019-08-13 18:14:04,COPERNICUS/S2_SR_HARMONIZED/20190813T175921_20190813T181236_T12SXF,L2A_T12SXF_A021631_20190813T181236
4,2019-10-12 13:19:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191012T131905_20191012T131930_029426_0358D7_0DB6,2019-10-12 18:14:04,COPERNICUS/S2_SR_HARMONIZED/20191012T180301_20191012T181028_T12SXF,L2A_T12SXF_A022489_20191012T181028
5,2020-02-09 13:19:01,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200209T131901_20200209T131926_031176_0395AB_1804,2020-02-09 18:13:53,COPERNICUS/S2_SR_HARMONIZED/20200209T180501_20200209T180632_T12SXF,L2A_T12SXF_A024205_20200209T180632
6,2020-04-09 13:19:02,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200409T131902_20200409T131927_032051_03B426_07CF,2020-04-09 18:13:59,COPERNICUS/S2_SR_HARMONIZED/20200409T175911_20200409T180449_T12SXF,L2A_T12SXF_A025063_20200409T180449
7,2020-06-08 13:19:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200608T131905_20200608T131930_032926_03D065_BC26,2020-06-08 18:14:07,COPERNICUS/S2_SR_HARMONIZED/20200608T175921_20200608T180316_T12SXF,L2A_T12SXF_A025921_20200608T180316
8,2020-08-07 13:19:08,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200807T131908_20200807T131933_033801_03EB38_345C,2020-08-07 18:14:07,COPERNICUS/S2_SR_HARMONIZED/20200807T175921_20200807T181109_T12SXF,L2A_T12SXF_A026779_20200807T181109
9,2020-10-06 13:19:11,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201006T131911_20201006T131936_034676_040A00_7F0C,2020-10-06 18:14:07,COPERNICUS/S2_SR_HARMONIZED/20201006T180231_20201006T181028_T12SXF,L2A_T12SXF_A027637_20201006T181028
10,2020-12-05 13:19:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201205T131910_20201205T131935_035551_042843_1751,2020-12-05 18:13:59,COPERNICUS/S2_SR_HARMONIZED/20201205T180731_20201205T180912_T12SXF,L2A_T12SXF_A028495_20201205T180912
11,2021-04-04 13:19:08,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210404T131908_20210404T131933_037301_046511_682A,2021-04-04 18:13:57,COPERNICUS/S2_SR_HARMONIZED/20210404T175911_20210404T181044_T12SXF,L2A_T12SXF_A030211_20210404T181044
12,2021-06-03 13:19:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210603T131910_20210603T131935_038176_048173_3DD9,2021-06-03 18:14:02,COPERNICUS/S2_SR_HARMONIZED/20210603T175911_20210603T181100_T12SXF,L2A_T12SXF_A031069_20210603T181100
13,2021-08-02 13:19:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210802T131914_20210802T131939_039051_049B97_41EE,2021-08-02 18:14:04,COPERNICUS/S2_SR_HARMONIZED/20210802T175921_20210802T181051_T12SXF,L2A_T12SXF_A031927_20210802T181051
14,2021-10-01 13:19:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211001T131917_20211001T131942_039926_04B98F_12A0,2021-10-01 18:14:06,COPERNICUS/S2_SR_HARMONIZED/20211001T180151_20211001T181121_T12SXF,L2A_T12SXF_A032785_20211001T181121
15,2021-11-30 13:19:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211130T131916_20211130T131941_040801_04D7F3_78CC,2021-11-30 18:14:01,COPERNICUS/S2_SR_HARMONIZED/20211130T180721_20211130T180915_T12SXF,L2A_T12SXF_A033643_20211130T180915
16,2022-01-29 13:19:13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220129T131913_20220129T131938_041676_04F561_F0F9,2022-01-29 18:14:01,COPERNICUS/S2_SR_HARMONIZED/20220129T180611_20220129T180953_T12SXF,L2A_T12SXF_A034501_20220129T180953
17,2022-05-29 13:19:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220529T131914_20220529T131939_043426_052F85_64D9,2022-05-29 18:14:09,COPERNICUS/S2_SR_HARMONIZED/20220529T175921_20220529T181240_T12SXF,L2A_T12SXF_A036217_20220529T181240
18,2022-07-28 13:19:18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220728T131918_20220728T131943_044301_05498D_1F53,2022-07-28 18:14:10,COPERNICUS/S2_SR_HARMONIZED/20220728T175921_20220728T181223_T12SXF,L2A_T12SXF_A037075_20220728T181223
19,2022-09-26 13:19:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220926T131920_20220926T131945_045176_05664B_5F5C,2022-09-26 18:14:08,COPERNICUS/S2_SR_HARMONIZED/20220926T180121_20220926T180308_T12SXF,L2A_T12SXF_A037933_20220926T180308
