,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-27 22:38:43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190227T223843_20190227T223908_015138_01C4E4_66CD,2019-02-27 16:37:01,COPERNICUS/S2_SR_HARMONIZED/20190227T163221_20190227T163540_T18VVK,L2A_T18VVK_A019242_20190227T163540
1,2019-02-27 22:38:43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190227T223843_20190227T223908_015138_01C4E4_66CD,2019-02-27 16:36:48,COPERNICUS/S2_SR_HARMONIZED/20190227T163221_20190227T163540_T18VVL,L2A_T18VVL_A019242_20190227T163540
2,2019-03-11 22:38:42,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190311T223842_20190311T223907_015313_01CA9F_4A80,2019-03-11 16:27:07,COPERNICUS/S2_SR_HARMONIZED/20190311T162059_20190311T162320_T18VVK,L2A_T18VVK_A010505_20190311T162320
3,2019-03-11 22:38:42,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190311T223842_20190311T223907_015313_01CA9F_4A80,2019-03-11 16:26:53,COPERNICUS/S2_SR_HARMONIZED/20190311T162059_20190311T162320_T18VVL,L2A_T18VVL_A010505_20190311T162320
4,2019-04-28 22:38:44,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190428T223844_20190428T223909_016013_01E1B0_6184,2019-04-28 16:36:57,COPERNICUS/S2_SR_HARMONIZED/20190428T162901_20190428T163646_T18VVL,L2A_T18VVL_A020100_20190428T163646
5,2019-06-27 22:38:47,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190627T223847_20190627T223912_016888_01FC79_F111,2019-06-27 16:36:57,COPERNICUS/S2_SR_HARMONIZED/20190627T162901_20190627T163126_T18VVL,L2A_T18VVL_A020958_20190627T163126
6,2019-07-09 22:38:48,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190709T223848_20190709T223913_017063_0201AC_9703,2019-07-09 16:27:18,COPERNICUS/S2_SR_HARMONIZED/20190709T161839_20190709T161838_T18VVK,L2A_T18VVK_A012221_20190709T161838
7,2019-07-09 22:38:48,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190709T223848_20190709T223913_017063_0201AC_9703,2019-07-09 16:27:04,COPERNICUS/S2_SR_HARMONIZED/20190709T161839_20190709T161838_T18VVL,L2A_T18VVL_A012221_20190709T161838
8,2019-08-26 22:38:51,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190826T223851_20190826T223916_017763_0216D8_0D20,2019-08-26 16:37:08,COPERNICUS/S2_SR_HARMONIZED/20190826T162901_20190826T163500_T18VVK,L2A_T18VVK_A021816_20190826T163500
9,2019-08-26 22:38:51,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190826T223851_20190826T223916_017763_0216D8_0D20,2019-08-26 16:36:54,COPERNICUS/S2_SR_HARMONIZED/20190826T162901_20190826T163500_T18VVL,L2A_T18VVL_A021816_20190826T163500
10,2020-01-05 22:38:50,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200105T223850_20200105T223915_019688_02537A_6BBE,2020-01-05 16:27:04,COPERNICUS/S2_SR_HARMONIZED/20200105T162649_20200105T162649_T18VVK,L2A_T18VVK_A014795_20200105T162649
11,2020-01-05 22:38:50,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200105T223850_20200105T223915_019688_02537A_6BBE,2020-01-05 16:26:56,COPERNICUS/S2_SR_HARMONIZED/20200105T162649_20200105T162649_T18VVL,L2A_T18VVL_A014795_20200105T162649
