,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-12-25 23:56:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181225T235616_20181225T235641_025189_02C889_2EB4,2018-12-25 17:02:50,COPERNICUS/S2_SR_HARMONIZED/20181225T165711_20181225T165712_T15SYC,L2A_T15SYC_A018327_20181225T165712
1,2018-12-25 23:56:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181225T235616_20181225T235641_025189_02C889_2EB4,2018-12-25 17:02:50,COPERNICUS/S2_SR_HARMONIZED/20181225T165711_20181225T165712_T16SBH,L2A_T16SBH_A018327_20181225T165712
2,2018-12-25 23:56:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181225T235616_20181225T235641_025189_02C889_2EB4,2018-12-25 17:02:50,COPERNICUS/S2_SR_HARMONIZED/20181225T165711_20181225T165712_T15SYC,L2A_T15SYC_A018327_20181225T165712
3,2018-12-25 23:56:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181225T235616_20181225T235641_025189_02C889_2EB4,2018-12-25 17:02:50,COPERNICUS/S2_SR_HARMONIZED/20181225T165711_20181225T165712_T16SBH,L2A_T16SBH_A018327_20181225T165712
4,2019-07-05 23:56:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190705T235619_20190705T235644_027989_03291A_4E8C,2019-07-05 16:53:11,COPERNICUS/S2_SR_HARMONIZED/20190705T163849_20190705T164349_T15SYC,L2A_T15SYC_A012164_20190705T164349
5,2019-07-05 23:56:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190705T235619_20190705T235644_027989_03291A_4E8C,2019-07-05 16:53:10,COPERNICUS/S2_SR_HARMONIZED/20190705T163849_20190705T164349_T16SBH,L2A_T16SBH_A012164_20190705T164349
6,2019-09-03 23:56:23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190903T235623_20190903T235648_028864_034565_B50D,2019-09-03 16:53:05,COPERNICUS/S2_SR_HARMONIZED/20190903T163839_20190903T164329_T15SYC,L2A_T15SYC_A013022_20190903T164329
7,2019-09-03 23:56:23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190903T235623_20190903T235648_028864_034565_B50D,2019-09-03 16:53:04,COPERNICUS/S2_SR_HARMONIZED/20190903T163839_20190903T164329_T16SBH,L2A_T16SBH_A013022_20190903T164329
8,2019-10-21 23:56:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191021T235624_20191021T235649_029564_035D81_266D,2019-10-21 17:03:01,COPERNICUS/S2_SR_HARMONIZED/20191021T165351_20191021T165908_T15SYC,L2A_T15SYC_A022617_20191021T165908
9,2019-10-21 23:56:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191021T235624_20191021T235649_029564_035D81_266D,2019-10-21 17:03:00,COPERNICUS/S2_SR_HARMONIZED/20191021T165351_20191021T165908_T16SBH,L2A_T16SBH_A022617_20191021T165908
10,2019-11-02 23:56:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191102T235624_20191102T235649_029739_03639A_CB82,2019-11-02 16:53:02,COPERNICUS/S2_SR_HARMONIZED/20191102T164439_20191102T164519_T15SYC,L2A_T15SYC_A013880_20191102T164519
11,2019-11-02 23:56:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191102T235624_20191102T235649_029739_03639A_CB82,2019-11-02 16:53:01,COPERNICUS/S2_SR_HARMONIZED/20191102T164439_20191102T164519_T16SBH,L2A_T16SBH_A013880_20191102T164519
12,2020-01-01 23:56:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200101T235622_20200101T235647_030614_0381E5_449F,2020-01-01 16:52:57,COPERNICUS/S2_SR_HARMONIZED/20200101T164709_20200101T165013_T15SYC,L2A_T15SYC_A014738_20200101T165013
13,2020-01-01 23:56:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200101T235622_20200101T235647_030614_0381E5_449F,2020-01-01 16:52:56,COPERNICUS/S2_SR_HARMONIZED/20200101T164709_20200101T165013_T16SBH,L2A_T16SBH_A014738_20200101T165013
14,2020-03-01 23:56:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200301T235621_20200301T235646_031489_03A056_E2AD,2020-03-01 16:52:59,COPERNICUS/S2_SR_HARMONIZED/20200301T164119_20200301T165022_T15SYC,L2A_T15SYC_A015596_20200301T165022
15,2020-03-01 23:56:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200301T235621_20200301T235646_031489_03A056_E2AD,2020-03-01 16:52:58,COPERNICUS/S2_SR_HARMONIZED/20200301T164119_20200301T165022_T16SBH,L2A_T16SBH_A015596_20200301T165022
16,2020-04-18 23:56:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200418T235622_20200418T235647_032189_03B8E9_F1C6,2020-04-18 17:02:58,COPERNICUS/S2_SR_HARMONIZED/20200418T164901_20200418T165421_T15SYC,L2A_T15SYC_A025191_20200418T165421
