,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-01-16 23:09:30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190116T230930_20190116T230955_025509_02D416_36C8,2019-01-17 03:54:36,COPERNICUS/S2_SR_HARMONIZED/20190117T034101_20190117T034725_T47PPQ,L2A_T47PPQ_A018648_20190117T034725
1,2019-01-16 23:09:30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190116T230930_20190116T230955_025509_02D416_36C8,2019-01-17 03:54:21,COPERNICUS/S2_SR_HARMONIZED/20190117T034101_20190117T034725_T47PPR,L2A_T47PPR_A018648_20190117T034725
2,2019-03-13 11:28:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190313T112833_20190313T112858_026319_02F13C_2BE8,2019-03-13 03:54:37,COPERNICUS/S2_SR_HARMONIZED/20190313T033529_20190313T034531_T47PPQ,L2A_T47PPQ_A010526_20190313T034531
3,2019-03-13 11:28:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190313T112833_20190313T112858_026319_02F13C_2BE8,2019-03-13 03:54:22,COPERNICUS/S2_SR_HARMONIZED/20190313T033529_20190313T034531_T47PPR,L2A_T47PPR_A010526_20190313T034531
4,2019-05-12 11:28:35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190512T112835_20190512T112900_027194_0310CD_FB3D,2019-05-12 03:54:48,COPERNICUS/S2_SR_HARMONIZED/20190512T033549_20190512T035353_T47PPQ,L2A_T47PPQ_A011384_20190512T035353
5,2019-05-12 11:28:35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190512T112835_20190512T112900_027194_0310CD_FB3D,2019-05-12 03:54:34,COPERNICUS/S2_SR_HARMONIZED/20190512T033549_20190512T035353_T47PPR,L2A_T47PPR_A011384_20190512T035353
6,2019-05-16 23:09:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190516T230931_20190516T230956_027259_0312D4_2C69,2019-05-17 03:54:44,COPERNICUS/S2_SR_HARMONIZED/20190517T033541_20190517T033832_T47PPQ,L2A_T47PPQ_A020364_20190517T033832
7,2019-05-16 23:09:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190516T230931_20190516T230956_027259_0312D4_2C69,2019-05-17 03:54:29,COPERNICUS/S2_SR_HARMONIZED/20190517T033541_20190517T033832_T47PPR,L2A_T47PPR_A020364_20190517T033832
8,2019-11-08 11:28:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191108T112843_20191108T112908_029819_036672_26E8,2019-11-08 03:54:40,COPERNICUS/S2_SR_HARMONIZED/20191108T033939_20191108T034714_T47PPQ,L2A_T47PPQ_A013958_20191108T034714
9,2019-11-08 11:28:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191108T112843_20191108T112908_029819_036672_26E8,2019-11-08 03:54:25,COPERNICUS/S2_SR_HARMONIZED/20191108T033939_20191108T034714_T47PPR,L2A_T47PPR_A013958_20191108T034714
