,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2022-07-13 01:01:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220713T010150_20220713T010215_044075_0542D6_4C5B,2022-07-12 19:26:00,COPERNICUS/S2_SR_HARMONIZED/20220712T191921_20220712T191923_T12WWU,L2A_T12WWU_A036847_20220712T191923
1,2022-08-06 01:01:51,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220806T010151_20220806T010216_044425_054D2D_43A5,2022-08-05 19:06:05,COPERNICUS/S2_SR_HARMONIZED/20220805T185931_20220805T190358_T12WWU,L2A_T12WWU_A037190_20220805T190358
2,2023-03-22 01:01:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230322T010149_20230322T010214_047750_05BC7F_925D,2023-03-21 19:15:54,COPERNICUS/S2_SR_HARMONIZED/20230321T191059_20230321T191224_T12WWU,L2A_T12WWU_A031542_20230321T191224
3,2023-05-09 01:01:51,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230509T010151_20230509T010216_048450_05D403_F234,2023-05-08 19:25:47,COPERNICUS/S2_SR_HARMONIZED/20230508T191911_20230508T191908_T12WWU,L2A_T12WWU_A041137_20230508T191908
4,2023-05-21 01:01:52,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230521T010152_20230521T010217_048625_05D92C_55BC,2023-05-20 19:15:56,COPERNICUS/S2_SR_HARMONIZED/20230520T190919_20230520T190917_T12WWU,L2A_T12WWU_A032400_20230520T190917
5,2023-07-20 01:01:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230720T010155_20230720T010220_049500_05F3C6_A1B3,2023-07-19 19:15:57,COPERNICUS/S2_SR_HARMONIZED/20230719T190919_20230719T190918_T12WWU,L2A_T12WWU_A033258_20230719T190918
6,2023-08-01 01:01:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230801T010156_20230801T010221_049675_05F92E_6960,2023-07-31 19:05:59,COPERNICUS/S2_SR_HARMONIZED/20230731T185921_20230731T185921_T12WWU,L2A_T12WWU_A042338_20230731T185921
7,2024-03-28 01:01:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240328T010155_20240328T010220_053175_067153_B657,2024-03-27 19:05:54,COPERNICUS/S2_SR_HARMONIZED/20240327T190011_20240327T190044_T12WWU,L2A_T12WWU_A045770_20240327T190044
8,2024-05-03 01:01:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240503T010156_20240503T010221_053700_0685EC_F0CC,2024-05-02 19:25:50,COPERNICUS/S2_SR_HARMONIZED/20240502T191911_20240502T191911_T12WWU,L2A_T12WWU_A046285_20240502T191911
9,2024-05-27 01:01:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240527T010156_20240527T010221_054050_069258_CA85,2024-05-26 19:05:55,COPERNICUS/S2_SR_HARMONIZED/20240526T185921_20240526T185916_T12WWU,L2A_T12WWU_A046628_20240526T185916
