,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2017-04-20 15:58:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170420T155825_20170420T155850_016230_01AD5D_6894,2017-04-20 08:50:16,COPERNICUS/S2_SR_HARMONIZED/20170420T085021_20170420T085016_T35SPB,L2A_T35SPB_A009542_20170420T085016
1,2017-04-20 04:06:11,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170420T040611_20170420T040636_005239_0092BF_CBF2,2017-04-20 08:50:16,COPERNICUS/S2_SR_HARMONIZED/20170420T085021_20170420T085016_T35SPB,L2A_T35SPB_A009542_20170420T085016
2,2017-05-20 04:07:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170520T040703_20170520T040728_016660_01BA6D_FC63,2017-05-20 08:55:17,COPERNICUS/S2_SR_HARMONIZED/20170520T084601_20170520T085517_T35SPB,L2A_T35SPB_A009971_20170520T085517
3,2017-05-20 15:57:38,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170520T155738_20170520T155803_005684_009F4B_EBF7,2017-05-20 08:55:17,COPERNICUS/S2_SR_HARMONIZED/20170520T084601_20170520T085517_T35SPB,L2A_T35SPB_A009971_20170520T085517
4,2017-06-19 15:58:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170619T155834_20170619T155859_017105_01C833_1562,2017-06-19 08:52:25,COPERNICUS/S2_SR_HARMONIZED/20170619T085021_20170619T085225_T35SPB,L2A_T35SPB_A010400_20170619T085225
5,2017-06-19 04:06:11,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170619T040611_20170619T040636_006114_00ABD6_C3B6,2017-06-19 08:52:25,COPERNICUS/S2_SR_HARMONIZED/20170619T085021_20170619T085225_T35SPB,L2A_T35SPB_A010400_20170619T085225
6,2017-07-19 04:07:04,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170719T040704_20170719T040729_017535_01D533_E474,2017-07-19 08:53:59,COPERNICUS/S2_SR_HARMONIZED/20170719T084601_20170719T085359_T35SPB,L2A_T35SPB_A010829_20170719T085359
7,2017-07-19 15:57:52,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170719T155752_20170719T155817_006559_00B887_DE0A,2017-07-19 08:53:59,COPERNICUS/S2_SR_HARMONIZED/20170719T084601_20170719T085359_T35SPB,L2A_T35SPB_A010829_20170719T085359
8,2017-08-18 15:58:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170818T155837_20170818T155902_017980_01E2C0_DC23,2017-08-18 08:50:17,COPERNICUS/S2_SR_HARMONIZED/20170818T085021_20170818T085017_T35SPB,L2A_T35SPB_A011258_20170818T085017
9,2017-08-18 04:06:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170818T040614_20170818T040639_006989_00C4FD_586B,2017-08-18 08:50:17,COPERNICUS/S2_SR_HARMONIZED/20170818T085021_20170818T085017_T35SPB,L2A_T35SPB_A011258_20170818T085017
10,2017-09-17 04:07:07,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170917T040707_20170917T040732_018410_01EFF0_F8A8,2017-09-17 08:54:48,COPERNICUS/S2_SR_HARMONIZED/20170917T084611_20170917T085448_T35SPB,L2A_T35SPB_A011687_20170917T085448
11,2017-09-17 15:57:55,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170917T155755_20170917T155820_007434_00D1EE_F4C5,2017-09-17 08:54:48,COPERNICUS/S2_SR_HARMONIZED/20170917T084611_20170917T085448_T35SPB,L2A_T35SPB_A011687_20170917T085448
