,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-04-04 19:13:12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190404T191312_20190404T191337_026644_02FD4C_7E3C,2019-04-05 00:03:51,COPERNICUS/S2_SR_HARMONIZED/20190405T000241_20190405T000241_T56JNS,L2A_T56JNS_A019761_20190405T000241
1,2019-04-04 19:13:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190404T191337_20190404T191402_026644_02FD4C_0F09,2019-04-05 00:03:51,COPERNICUS/S2_SR_HARMONIZED/20190405T000241_20190405T000241_T56JNS,L2A_T56JNS_A019761_20190405T000241
2,2019-06-03 19:13:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190603T191315_20190603T191340_027519_031AF9_54AB,2019-06-04 00:04:10,COPERNICUS/S2_SR_HARMONIZED/20190604T000241_20190604T000242_T56JMR,L2A_T56JMR_A020619_20190604T000242
3,2019-06-03 19:13:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190603T191315_20190603T191340_027519_031AF9_54AB,2019-06-04 00:03:56,COPERNICUS/S2_SR_HARMONIZED/20190604T000241_20190604T000242_T56JMS,L2A_T56JMS_A020619_20190604T000242
4,2019-06-03 19:13:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190603T191315_20190603T191340_027519_031AF9_54AB,2019-06-04 00:04:07,COPERNICUS/S2_SR_HARMONIZED/20190604T000241_20190604T000242_T56JNR,L2A_T56JNR_A020619_20190604T000242
5,2019-06-03 19:13:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190603T191315_20190603T191340_027519_031AF9_54AB,2019-06-04 00:03:52,COPERNICUS/S2_SR_HARMONIZED/20190604T000241_20190604T000242_T56JNS,L2A_T56JNS_A020619_20190604T000242
6,2019-08-02 19:13:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190802T191319_20190802T191344_028394_03356B_E72D,2019-08-03 00:04:13,COPERNICUS/S2_SR_HARMONIZED/20190803T000251_20190803T000245_T56JMR,L2A_T56JMR_A021477_20190803T000245
7,2019-08-02 19:13:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190802T191344_20190802T191409_028394_03356B_1BD2,2019-08-03 00:04:13,COPERNICUS/S2_SR_HARMONIZED/20190803T000251_20190803T000245_T56JMR,L2A_T56JMR_A021477_20190803T000245
8,2019-08-02 19:13:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190802T191319_20190802T191344_028394_03356B_E72D,2019-08-03 00:03:58,COPERNICUS/S2_SR_HARMONIZED/20190803T000251_20190803T000245_T56JMS,L2A_T56JMS_A021477_20190803T000245
9,2019-08-02 19:13:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190802T191344_20190802T191409_028394_03356B_1BD2,2019-08-03 00:03:58,COPERNICUS/S2_SR_HARMONIZED/20190803T000251_20190803T000245_T56JMS,L2A_T56JMS_A021477_20190803T000245
10,2019-08-02 19:13:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190802T191319_20190802T191344_028394_03356B_E72D,2019-08-03 00:04:09,COPERNICUS/S2_SR_HARMONIZED/20190803T000251_20190803T000245_T56JNR,L2A_T56JNR_A021477_20190803T000245
11,2019-08-02 19:13:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190802T191344_20190802T191409_028394_03356B_1BD2,2019-08-03 00:04:09,COPERNICUS/S2_SR_HARMONIZED/20190803T000251_20190803T000245_T56JNR,L2A_T56JNR_A021477_20190803T000245
12,2019-08-02 19:13:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190802T191319_20190802T191344_028394_03356B_E72D,2019-08-03 00:03:54,COPERNICUS/S2_SR_HARMONIZED/20190803T000251_20190803T000245_T56JNS,L2A_T56JNS_A021477_20190803T000245
13,2019-08-02 19:13:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190802T191344_20190802T191409_028394_03356B_1BD2,2019-08-03 00:03:54,COPERNICUS/S2_SR_HARMONIZED/20190803T000251_20190803T000245_T56JNS,L2A_T56JNS_A021477_20190803T000245
14,2019-11-30 19:13:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191130T191321_20191130T191346_030144_0371BE_9559,2019-12-01 00:04:07,COPERNICUS/S2_SR_HARMONIZED/20191201T000241_20191201T000239_T56JMR,L2A_T56JMR_A023193_20191201T000239
15,2019-11-30 19:13:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191130T191346_20191130T191411_030144_0371BE_493E,2019-12-01 00:04:07,COPERNICUS/S2_SR_HARMONIZED/20191201T000241_20191201T000239_T56JMR,L2A_T56JMR_A023193_20191201T000239
16,2019-11-30 19:13:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191130T191321_20191130T191346_030144_0371BE_9559,2019-12-01 00:03:53,COPERNICUS/S2_SR_HARMONIZED/20191201T000241_20191201T000239_T56JMS,L2A_T56JMS_A023193_20191201T000239
17,2019-11-30 19:13:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191130T191346_20191130T191411_030144_0371BE_493E,2019-12-01 00:03:53,COPERNICUS/S2_SR_HARMONIZED/20191201T000241_20191201T000239_T56JMS,L2A_T56JMS_A023193_20191201T000239
18,2019-11-30 19:13:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191130T191321_20191130T191346_030144_0371BE_9559,2019-12-01 00:04:03,COPERNICUS/S2_SR_HARMONIZED/20191201T000241_20191201T000239_T56JNR,L2A_T56JNR_A023193_20191201T000239
19,2019-11-30 19:13:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191130T191346_20191130T191411_030144_0371BE_493E,2019-12-01 00:04:03,COPERNICUS/S2_SR_HARMONIZED/20191201T000241_20191201T000239_T56JNR,L2A_T56JNR_A023193_20191201T000239
20,2019-11-30 19:13:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191130T191321_20191130T191346_030144_0371BE_9559,2019-12-01 00:03:49,COPERNICUS/S2_SR_HARMONIZED/20191201T000241_20191201T000239_T56JNS,L2A_T56JNS_A023193_20191201T000239
21,2019-11-30 19:13:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191130T191346_20191130T191411_030144_0371BE_493E,2019-12-01 00:03:49,COPERNICUS/S2_SR_HARMONIZED/20191201T000241_20191201T000239_T56JNS,L2A_T56JNS_A023193_20191201T000239
22,2020-01-29 19:13:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200129T191319_20200129T191344_031019_039028_96AD,2020-01-30 00:04:01,COPERNICUS/S2_SR_HARMONIZED/20200130T000231_20200130T000233_T56JMR,L2A_T56JMR_A024051_20200130T000233
