,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-17 01:51:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190217T015103_20190217T015128_025963_02E46C_E032,2019-02-16 20:25:45,COPERNICUS/S2_SR_HARMONIZED/20190216T202521_20190216T202518_T09WXR,L2A_T09WXR_A019087_20190216T202518
1,2019-02-17 01:51:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190217T015103_20190217T015128_025963_02E46C_E032,2019-02-16 20:25:40,COPERNICUS/S2_SR_HARMONIZED/20190216T202521_20190216T202518_T10WDA,L2A_T10WDA_A019087_20190216T202518
2,2019-03-01 01:51:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190301T015103_20190301T015128_026138_02EAAD_D0FB,2019-02-28 20:15:49,COPERNICUS/S2_SR_HARMONIZED/20190228T201359_20190228T201400_T09WXR,L2A_T09WXR_A010350_20190228T201400
3,2019-03-01 01:51:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190301T015103_20190301T015128_026138_02EAAD_D0FB,2019-02-28 20:15:46,COPERNICUS/S2_SR_HARMONIZED/20190228T201359_20190228T201400_T10WDA,L2A_T10WDA_A010350_20190228T201400
4,2019-03-13 01:51:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190313T015103_20190313T015128_026313_02F10A_6059,2019-03-12 20:05:49,COPERNICUS/S2_SR_HARMONIZED/20190312T200221_20190312T200440_T09WXR,L2A_T09WXR_A019430_20190312T200440
5,2019-03-13 01:51:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190313T015103_20190313T015128_026313_02F10A_6059,2019-03-12 20:05:45,COPERNICUS/S2_SR_HARMONIZED/20190312T200221_20190312T200440_T10WDA,L2A_T10WDA_A019430_20190312T200440
6,2019-04-30 01:51:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190430T015105_20190430T015130_027013_030AAD_12BD,2019-04-29 20:15:59,COPERNICUS/S2_SR_HARMONIZED/20190429T200859_20190429T200859_T09WXR,L2A_T09WXR_A011208_20190429T200859
7,2019-04-30 01:51:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190430T015105_20190430T015130_027013_030AAD_12BD,2019-04-29 20:15:55,COPERNICUS/S2_SR_HARMONIZED/20190429T200859_20190429T200859_T10WDA,L2A_T10WDA_A011208_20190429T200859
8,2019-05-12 01:51:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190512T015105_20190512T015130_027188_0310A2_D0C8,2019-05-11 20:05:57,COPERNICUS/S2_SR_HARMONIZED/20190511T195901_20190511T200156_T09WXR,L2A_T09WXR_A020288_20190511T200156
9,2019-05-12 01:51:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190512T015105_20190512T015130_027188_0310A2_D0C8,2019-05-11 20:05:53,COPERNICUS/S2_SR_HARMONIZED/20190511T195901_20190511T200156_T10WDA,L2A_T10WDA_A020288_20190511T200156
10,2019-06-17 01:51:07,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190617T015107_20190617T015132_027713_0320CF_B761,2019-06-16 20:25:52,COPERNICUS/S2_SR_HARMONIZED/20190616T201851_20190616T201852_T09WXR,L2A_T09WXR_A020803_20190616T201852
11,2019-06-17 01:51:07,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190617T015107_20190617T015132_027713_0320CF_B761,2019-06-16 20:25:48,COPERNICUS/S2_SR_HARMONIZED/20190616T201851_20190616T201852_T10WDA,L2A_T10WDA_A020803_20190616T201852
12,2019-06-29 01:51:08,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190629T015108_20190629T015133_027888_03260A_D630,2019-06-28 20:16:00,COPERNICUS/S2_SR_HARMONIZED/20190628T200859_20190628T201537_T09WXR,L2A_T09WXR_A012066_20190628T201537
13,2019-06-29 01:51:08,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190629T015108_20190629T015133_027888_03260A_D630,2019-06-28 20:15:56,COPERNICUS/S2_SR_HARMONIZED/20190628T200859_20190628T201537_T10WDA,L2A_T10WDA_A012066_20190628T201537
14,2019-10-15 01:51:13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191015T015113_20191015T015138_029463_035A12_E3A3,2019-10-14 20:25:51,COPERNICUS/S2_SR_HARMONIZED/20191014T202411_20191014T202414_T09WXR,L2A_T09WXR_A022519_20191014T202414
15,2019-10-15 01:51:13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191015T015113_20191015T015138_029463_035A12_E3A3,2019-10-14 20:25:47,COPERNICUS/S2_SR_HARMONIZED/20191014T202411_20191014T202414_T10WDA,L2A_T10WDA_A022519_20191014T202414
