,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2024-04-22 01:58:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240422T015826_20240422T015855_053540_067F9D_2264,2024-04-22 06:53:14,COPERNICUS/S2_SR_HARMONIZED/20240422T064629_20240422T065245_T42VUK,L2A_T42VUK_A037226_20240422T065245
1,2024-04-22 01:58:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240422T015826_20240422T015855_053540_067F9D_2264,2024-04-22 06:53:09,COPERNICUS/S2_SR_HARMONIZED/20240422T064629_20240422T065245_T42VVK,L2A_T42VVK_A037226_20240422T065245
2,2020-06-12 01:57:28,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200612T015728_20200612T015753_021994_029BDE_694F,2020-06-12 06:53:16,COPERNICUS/S2_SR_HARMONIZED/20200612T064629_20200612T065010_T42VUK,L2A_T42VUK_A017063_20200612T065010
3,2020-06-12 01:57:28,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200612T015728_20200612T015753_021994_029BDE_694F,2020-06-12 06:53:11,COPERNICUS/S2_SR_HARMONIZED/20200612T064629_20200612T065010_T42VVK,L2A_T42VVK_A017063_20200612T065010
4,2020-08-11 01:57:31,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200811T015731_20200811T015756_022869_02B68F_EB47,2020-08-11 06:53:12,COPERNICUS/S2_SR_HARMONIZED/20200811T064629_20200811T065018_T42VVK,L2A_T42VVK_A017921_20200811T065018
5,2021-06-07 01:57:33,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210607T015733_20210607T015758_027244_034115_4A75,2021-06-07 06:53:15,COPERNICUS/S2_SR_HARMONIZED/20210607T064629_20210607T064625_T42VUK,L2A_T42VUK_A022211_20210607T064625
6,2021-06-07 01:57:33,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210607T015733_20210607T015758_027244_034115_4A75,2021-06-07 06:53:10,COPERNICUS/S2_SR_HARMONIZED/20210607T064629_20210607T064625_T42VVK,L2A_T42VVK_A022211_20210607T064625
