,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-07-15 22:37:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190715T223725_20190715T223750_028134_032D7A_6372,2019-07-15 15:59:09,COPERNICUS/S2_SR_HARMONIZED/20190715T154911_20190715T155616_T18UXB,L2A_T18UXB_A021215_20190715T155616
1,2019-09-18 22:45:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190918T224548_20190918T224613_029082_034CFA_47E2,2019-09-18 15:59:03,COPERNICUS/S2_SR_HARMONIZED/20190918T154919_20190918T154924_T18UXB,L2A_T18UXB_A013236_20190918T154924
2,2020-07-09 22:37:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200709T223731_20200709T223756_033384_03DE33_DE5B,2020-07-09 15:59:08,COPERNICUS/S2_SR_HARMONIZED/20200709T154911_20200709T155553_T18UXB,L2A_T18UXB_A026363_20200709T155553
3,2020-08-26 22:37:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200826T223734_20200826T223759_034084_03F512_60B7,2020-08-26 16:09:04,COPERNICUS/S2_SR_HARMONIZED/20200826T155829_20200826T160543_T18UXB,L2A_T18UXB_A018141_20200826T160543
4,2021-04-23 22:37:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210423T223732_20210423T223757_037584_046EC6_E32C,2021-04-23 16:08:55,COPERNICUS/S2_SR_HARMONIZED/20210423T155819_20210423T160447_T18UXB,L2A_T18UXB_A021573_20210423T160447
5,2021-07-04 22:37:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210704T223736_20210704T223801_038634_048F0C_9657,2021-07-04 15:59:07,COPERNICUS/S2_SR_HARMONIZED/20210704T154911_20210704T154907_T18UXB,L2A_T18UXB_A031511_20210704T154907
6,2021-07-09 22:45:40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210709T224540_20210709T224605_038707_04914F_1D53,2021-07-09 15:59:06,COPERNICUS/S2_SR_HARMONIZED/20210709T154819_20210709T155551_T18UXB,L2A_T18UXB_A022674_20210709T155551
7,2021-08-21 22:37:39,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210821T223739_20210821T223804_039334_04A539_E2BA,2021-08-21 16:09:00,COPERNICUS/S2_SR_HARMONIZED/20210821T155819_20210821T160427_T18UXB,L2A_T18UXB_A023289_20210821T160427
8,2022-04-30 22:37:38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220430T223738_20220430T223803_043009_052298_9788,2022-04-30 15:59:09,COPERNICUS/S2_SR_HARMONIZED/20220430T154821_20220430T155634_T18UXB,L2A_T18UXB_A035801_20220430T155634
9,2022-07-04 22:45:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220704T224546_20220704T224611_043957_053F4C_D38B,2022-07-04 15:59:09,COPERNICUS/S2_SR_HARMONIZED/20220704T154819_20220704T155518_T18UXB,L2A_T18UXB_A027822_20220704T155518
10,2022-08-16 22:37:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220816T223745_20220816T223810_044584_05524F_C42C,2022-08-16 16:09:03,COPERNICUS/S2_SR_HARMONIZED/20220816T155829_20220816T160800_T18UXB,L2A_T18UXB_A028437_20220816T160800
11,2022-10-15 22:37:47,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221015T223747_20221015T223812_045459_056FBA_DED0,2022-10-15 16:09:00,COPERNICUS/S2_SR_HARMONIZED/20221015T160229_20221015T160302_T18UXB,L2A_T18UXB_A029295_20221015T160302
12,2023-04-13 22:37:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230413T223743_20230413T223808_048084_05C7BD_31EB,2023-04-13 16:09:01,COPERNICUS/S2_SR_HARMONIZED/20230413T155819_20230413T160252_T18UXB,L2A_T18UXB_A031869_20230413T160252
13,2023-06-29 22:45:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230629T224550_20230629T224615_049207_05EAC4_0B7F,2023-06-29 15:59:09,COPERNICUS/S2_SR_HARMONIZED/20230629T154819_20230629T155131_T18UXB,L2A_T18UXB_A032970_20230629T155131
14,2023-08-23 22:37:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230823T223750_20230823T223815_050009_060443_2724,2023-08-23 15:59:10,COPERNICUS/S2_SR_HARMONIZED/20230823T154821_20230823T155606_T18UXB,L2A_T18UXB_A042665_20230823T155606
15,2023-10-15 22:45:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231015T224545_20231015T224614_050782_061EBE_73A8,2023-10-15 16:09:00,COPERNICUS/S2_SR_HARMONIZED/20231015T160231_20231015T160544_T18UXB,L2A_T18UXB_A043423_20231015T160544
16,2024-02-19 22:37:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240219T223748_20240219T223813_052634_065E15_B69A,2024-02-19 15:59:02,COPERNICUS/S2_SR_HARMONIZED/20240219T155311_20240219T155530_T18UXB,L2A_T18UXB_A045239_20240219T155530
17,2024-04-07 22:37:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240407T223749_20240407T223814_053334_06777D_5E1D,2024-04-07 16:09:00,COPERNICUS/S2_SR_HARMONIZED/20240407T155819_20240407T160426_T18UXB,L2A_T18UXB_A037017_20240407T160426
