,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-05-11 12:22:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20180511T122203_20180511T122228_021857_025BE6_5A60,2018-05-11 05:10:47,COPERNICUS/S2_SR_HARMONIZED/20180511T045659_20180511T050339_T45RUM,L2A_T45RUM_A006151_20180511T050339
1,2019-05-18 12:22:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190518T122210_20190518T122235_027282_03138C_D5E4,2019-05-18 05:00:56,COPERNICUS/S2_SR_HARMONIZED/20190518T044701_20190518T045535_T45RUM,L2A_T45RUM_A020379_20190518T045535
2,2019-05-21 00:10:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190521T001057_20190521T001122_027318_0314BE_E00F,2019-05-21 05:10:52,COPERNICUS/S2_SR_HARMONIZED/20190521T045701_20190521T050554_T45RUM,L2A_T45RUM_A020422_20190521T050554
3,2019-06-07 00:18:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190607T001857_20190607T001922_027566_031C5C_D243,2019-06-07 05:00:55,COPERNICUS/S2_SR_HARMONIZED/20190607T044701_20190607T045408_T45RUM,L2A_T45RUM_A020665_20190607T045408
4,2019-07-17 12:22:13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190717T122213_20190717T122238_028157_032E2B_2702,2019-07-17 05:00:58,COPERNICUS/S2_SR_HARMONIZED/20190717T044711_20190717T045537_T45RUM,L2A_T45RUM_A021237_20190717T045537
5,2019-09-30 00:11:04,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190930T001104_20190930T001129_029243_035286_3D0E,2019-09-30 05:00:53,COPERNICUS/S2_SR_HARMONIZED/20190930T044659_20190930T045742_T45RUM,L2A_T45RUM_A013401_20190930T045742
6,2019-10-05 00:19:11,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191005T001911_20191005T001936_029316_0354F3_7B63,2019-10-05 05:00:55,COPERNICUS/S2_SR_HARMONIZED/20191005T044701_20191005T045002_T45RUM,L2A_T45RUM_A022381_20191005T045002
7,2019-11-02 12:22:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191102T122217_20191102T122242_029732_036356_21CC,2019-11-02 05:10:49,COPERNICUS/S2_SR_HARMONIZED/20191102T045939_20191102T050003_T45RUM,L2A_T45RUM_A013873_20191102T050003
8,2019-11-14 12:22:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191114T122217_20191114T122242_029907_03697A_C648,2019-11-14 05:00:55,COPERNICUS/S2_SR_HARMONIZED/20191114T045041_20191114T045457_T45RUM,L2A_T45RUM_A022953_20191114T045457
9,2019-11-17 00:11:04,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191117T001104_20191117T001129_029943_036ACE_A7D8,2019-11-17 05:10:50,COPERNICUS/S2_SR_HARMONIZED/20191117T050101_20191117T050637_T45RUM,L2A_T45RUM_A022996_20191117T050637
