,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-23 20:08:10,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190223T200810_20190223T200839_015078_01C2DE_226C,2019-02-24 01:17:27,COPERNICUS/S2_SR_HARMONIZED/20190224T011651_20190224T011648_T57WVT,L2A_T57WVT_A019190_20190224T011648
1,2019-03-09 19:51:48,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190309T195148_20190309T195217_015282_01C996_3BED,2019-03-10 01:47:22,COPERNICUS/S2_SR_HARMONIZED/20190310T014649_20190310T014649_T57WVT,L2A_T57WVT_A010482_20190310T014649
2,2019-03-19 20:08:10,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190319T200810_20190319T200839_015428_01CE52_1245,2019-03-20 01:47:24,COPERNICUS/S2_SR_HARMONIZED/20190320T014649_20190320T014650_T57WVT,L2A_T57WVT_A010625_20190320T014650
3,2019-03-21 19:51:48,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190321T195148_20190321T195217_015457_01CF3F_306A,2019-03-22 01:37:26,COPERNICUS/S2_SR_HARMONIZED/20190322T013651_20190322T013651_T57WVT,L2A_T57WVT_A019562_20190322T013651
4,2019-03-31 20:08:10,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190331T200810_20190331T200839_015603_01D408_4D74,2019-04-01 01:37:28,COPERNICUS/S2_SR_HARMONIZED/20190401T013651_20190401T013653_T57WVT,L2A_T57WVT_A019705_20190401T013653
5,2019-04-02 19:51:49,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190402T195149_20190402T195218_015632_01D503_5119,2019-04-03 01:27:33,COPERNICUS/S2_SR_HARMONIZED/20190403T012659_20190403T012658_T57WVT,L2A_T57WVT_A010825_20190403T012658
6,2019-04-12 20:08:11,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190412T200811_20190412T200840_015778_01D9DA_F944,2019-04-13 01:27:35,COPERNICUS/S2_SR_HARMONIZED/20190413T012659_20190413T012700_T57WVT,L2A_T57WVT_A010968_20190413T012700
7,2019-04-14 19:51:49,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190414T195149_20190414T195218_015807_01DAD3_C834,2019-04-15 01:17:34,COPERNICUS/S2_SR_HARMONIZED/20190415T011701_20190415T011655_T57WVT,L2A_T57WVT_A019905_20190415T011655
8,2019-04-24 20:08:11,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190424T200811_20190424T200840_015953_01DFA8_D969,2019-04-25 01:17:35,COPERNICUS/S2_SR_HARMONIZED/20190425T011701_20190425T011656_T57WVT,L2A_T57WVT_A020048_20190425T011656
9,2019-05-08 19:51:50,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190508T195150_20190508T195219_016157_01E669_710A,2019-05-09 01:47:33,COPERNICUS/S2_SR_HARMONIZED/20190509T014659_20190509T014700_T57WVT,L2A_T57WVT_A011340_20190509T014700
