,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-01-11 22:29:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190111T222927_20190111T222952_025436_02D171_DFE4,2019-01-11 15:58:34,COPERNICUS/S2_SR_HARMONIZED/20190111T155629_20190111T155625_T18UXD,L2A_T18UXD_A009661_20190111T155625
1,2019-07-03 22:37:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190703T223749_20190703T223814_027959_03282E_D24E,2019-07-03 16:08:41,COPERNICUS/S2_SR_HARMONIZED/20190703T155829_20190703T160727_T18UXD,L2A_T18UXD_A012135_20190703T160727
2,2019-07-10 22:29:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190710T222931_20190710T222956_028061_032B4E_E7CE,2019-07-10 15:58:44,COPERNICUS/S2_SR_HARMONIZED/20190710T154819_20190710T154831_T18UXD,L2A_T18UXD_A012235_20190710T154831
3,2020-02-23 22:29:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200223T222932_20200223T222957_031386_039CDD_5A0B,2020-02-23 16:08:27,COPERNICUS/S2_SR_HARMONIZED/20200223T160241_20200223T160242_T18UXD,L2A_T18UXD_A024404_20200223T160242
4,2020-06-22 22:29:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200622T222937_20200622T223002_033136_03D6B8_8EDE,2020-06-22 16:08:38,COPERNICUS/S2_SR_HARMONIZED/20200622T155911_20200622T155909_T18UXD,L2A_T18UXD_A026120_20200622T155909
5,2020-07-09 22:37:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200709T223756_20200709T223821_033384_03DE33_B43E,2020-07-09 15:58:39,COPERNICUS/S2_SR_HARMONIZED/20200709T154911_20200709T155553_T18UXD,L2A_T18UXD_A026363_20200709T155553
6,2020-10-25 22:38:00,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201025T223800_20201025T223825_034959_0413C2_C233,2020-10-25 16:08:36,COPERNICUS/S2_SR_HARMONIZED/20201025T160249_20201025T160633_T18UXD,L2A_T18UXD_A018999_20201025T160633
7,2020-12-31 22:29:40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201231T222940_20201231T223005_035936_04358D_F9F2,2020-12-31 15:58:33,COPERNICUS/S2_SR_HARMONIZED/20201231T155649_20201231T155646_T18UXD,L2A_T18UXD_A019957_20201231T155646
8,2021-06-17 22:29:42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210617T222942_20210617T223007_038386_0487A4_0A6E,2021-06-17 16:08:33,COPERNICUS/S2_SR_HARMONIZED/20210617T155901_20210617T160630_T18UXD,L2A_T18UXD_A031268_20210617T160630
9,2021-07-04 22:38:01,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210704T223801_20210704T223826_038634_048F0C_555E,2021-07-04 15:58:38,COPERNICUS/S2_SR_HARMONIZED/20210704T154911_20210704T154907_T18UXD,L2A_T18UXD_A031511_20210704T154907
