,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2022-08-08 12:33:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220808T123355_20220808T123424_044461_054E3B_A37E,2022-08-08 17:39:50,COPERNICUS/S2_SR_HARMONIZED/20220808T172911_20220808T173044_T14UQB,L2A_T14UQB_A037232_20220808T173044
1,2022-08-08 12:33:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220808T123355_20220808T123424_044461_054E3B_A37E,2022-08-08 17:39:49,COPERNICUS/S2_SR_HARMONIZED/20220808T172911_20220808T173044_T15UUS,L2A_T15UUS_A037232_20220808T173044
2,2022-08-20 12:33:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220820T123356_20220820T123425_044636_05541A_6514,2022-08-20 17:29:44,COPERNICUS/S2_SR_HARMONIZED/20220820T171859_20220820T172340_T14UQB,L2A_T14UQB_A028495_20220820T172340
3,2022-08-20 12:33:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220820T123356_20220820T123425_044636_05541A_6514,2022-08-20 17:29:42,COPERNICUS/S2_SR_HARMONIZED/20220820T171859_20220820T172340_T15UUS,L2A_T15UUS_A028495_20220820T172340
4,2022-10-07 12:33:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221007T123357_20221007T123426_045336_056BA2_C5B2,2022-10-07 17:39:46,COPERNICUS/S2_SR_HARMONIZED/20221007T173211_20221007T173213_T14UQB,L2A_T14UQB_A038090_20221007T173213
5,2022-10-07 12:33:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221007T123357_20221007T123426_045336_056BA2_C5B2,2022-10-07 17:39:44,COPERNICUS/S2_SR_HARMONIZED/20221007T173211_20221007T173213_T15UUS,L2A_T15UUS_A038090_20221007T173213
6,2022-10-19 12:33:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221019T123357_20221019T123426_045511_057105_23B2,2022-10-19 17:29:42,COPERNICUS/S2_SR_HARMONIZED/20221019T172329_20221019T172904_T14UQB,L2A_T14UQB_A029353_20221019T172904
7,2022-10-19 12:33:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221019T123357_20221019T123426_045511_057105_23B2,2022-10-19 17:29:40,COPERNICUS/S2_SR_HARMONIZED/20221019T172329_20221019T172904_T15UUS,L2A_T15UUS_A029353_20221019T172904
8,2023-04-17 12:33:54,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230417T123354_20230417T123423_048136_05C989_A25D,2023-04-17 17:29:47,COPERNICUS/S2_SR_HARMONIZED/20230417T171859_20230417T172937_T14UQB,L2A_T14UQB_A031927_20230417T172937
9,2023-04-17 12:33:54,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230417T123354_20230417T123423_048136_05C989_A25D,2023-04-17 17:29:46,COPERNICUS/S2_SR_HARMONIZED/20230417T171859_20230417T172937_T15UUS,L2A_T15UUS_A031927_20230417T172937
10,2023-06-04 12:33:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230604T123356_20230604T123425_048836_05DF7A_C623,2023-06-04 17:39:43,COPERNICUS/S2_SR_HARMONIZED/20230604T172901_20230604T173826_T14UQB,L2A_T14UQB_A041522_20230604T173826
11,2023-06-04 12:33:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230604T123356_20230604T123425_048836_05DF7A_C623,2023-06-04 17:39:41,COPERNICUS/S2_SR_HARMONIZED/20230604T172901_20230604T173826_T15UUS,L2A_T15UUS_A041522_20230604T173826
12,2023-08-15 12:34:00,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230815T123400_20230815T123429_049886_060019_86CC,2023-08-15 17:29:48,COPERNICUS/S2_SR_HARMONIZED/20230815T171859_20230815T171900_T14UQB,L2A_T14UQB_A033643_20230815T171900
13,2023-08-15 12:34:00,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230815T123400_20230815T123429_049886_060019_86CC,2023-08-15 17:29:47,COPERNICUS/S2_SR_HARMONIZED/20230815T171859_20230815T171900_T15UUS,L2A_T15UUS_A033643_20230815T171900
14,2023-10-14 12:34:02,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231014T123402_20231014T123431_050761_061E04_103E,2023-10-14 17:29:45,COPERNICUS/S2_SR_HARMONIZED/20231014T172259_20231014T172259_T14UQB,L2A_T14UQB_A034501_20231014T172259
15,2023-10-14 12:34:02,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231014T123402_20231014T123431_050761_061E04_103E,2023-10-14 17:29:43,COPERNICUS/S2_SR_HARMONIZED/20231014T172259_20231014T172259_T15UUS,L2A_T15UUS_A034501_20231014T172259
