,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-12-16 11:09:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181216T110928_20181216T110953_025050_02C38F_F47B,2018-12-16 03:58:46,COPERNICUS/S2_SR_HARMONIZED/20181216T035149_20181216T035143_T48SUC,L2A_T48SUC_A009282_20181216T035143
1,2019-01-09 23:11:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190109T231149_20190109T231214_025407_02D06D_0B9F,2019-01-10 03:58:47,COPERNICUS/S2_SR_HARMONIZED/20190110T035121_20190110T035123_T48SUC,L2A_T48SUC_A018548_20190110T035123
2,2019-02-14 11:09:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190214T110926_20190214T110951_025925_02E324_CC52,2019-02-14 03:58:55,COPERNICUS/S2_SR_HARMONIZED/20190214T034849_20190214T035821_T48STC,L2A_T48STC_A010140_20190214T035821
3,2019-02-14 11:09:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190214T110926_20190214T110951_025925_02E324_CC52,2019-02-14 03:58:52,COPERNICUS/S2_SR_HARMONIZED/20190214T034849_20190214T035821_T48SUC,L2A_T48SUC_A010140_20190214T035821
4,2019-03-10 23:11:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190310T231148_20190310T231213_026282_02EFF0_D7D1,2019-03-11 03:58:51,COPERNICUS/S2_SR_HARMONIZED/20190311T034541_20190311T035011_T48STC,L2A_T48STC_A019406_20190311T035011
5,2019-04-15 11:09:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190415T110926_20190415T110951_026800_030303_63C3,2019-04-15 03:59:01,COPERNICUS/S2_SR_HARMONIZED/20190415T034539_20190415T035611_T48STC,L2A_T48STC_A010998_20190415T035611
6,2019-04-15 11:09:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190415T110926_20190415T110951_026800_030303_63C3,2019-04-15 03:58:57,COPERNICUS/S2_SR_HARMONIZED/20190415T034539_20190415T035611_T48SUC,L2A_T48SUC_A010998_20190415T035611
7,2019-05-09 23:11:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190509T231149_20190509T231214_027157_030FB0_F464,2019-05-10 03:58:59,COPERNICUS/S2_SR_HARMONIZED/20190510T034541_20190510T035009_T48STC,L2A_T48STC_A020264_20190510T035009
8,2019-06-14 11:09:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190614T110929_20190614T110954_027675_031FB3_0C05,2019-06-14 03:59:03,COPERNICUS/S2_SR_HARMONIZED/20190614T034539_20190614T035656_T48STC,L2A_T48STC_A011856_20190614T035656
9,2019-07-08 23:11:53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190708T231153_20190708T231218_028032_032A73_5CDF,2019-07-09 03:59:01,COPERNICUS/S2_SR_HARMONIZED/20190709T034541_20190709T035007_T48STC,L2A_T48STC_A021122_20190709T035007
