,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-07-11 00:03:02,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190711T000302_20190711T000327_028062_032B53_7D21,2019-07-10 16:54:37,COPERNICUS/S2_SR_HARMONIZED/20190710T163901_20190710T165255_T15SXS,L2A_T15SXS_A021144_20190710T165255
1,2019-09-09 00:03:06,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190909T000306_20190909T000331_028937_0347F4_A914,2019-09-08 16:54:31,COPERNICUS/S2_SR_HARMONIZED/20190908T163901_20190908T165210_T15SXS,L2A_T15SXS_A022002_20190908T165210
2,2020-01-07 00:03:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200107T000305_20200107T000330_030687_03847E_4804,2020-01-06 16:54:27,COPERNICUS/S2_SR_HARMONIZED/20200106T164651_20200106T164654_T15SXS,L2A_T15SXS_A023718_20200106T164654
3,2020-03-07 00:03:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200307T000303_20200307T000328_031562_03A2EC_E859,2020-03-06 16:54:28,COPERNICUS/S2_SR_HARMONIZED/20200306T164141_20200306T164609_T15SXS,L2A_T15SXS_A024576_20200306T164609
4,2020-11-02 00:03:13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201102T000313_20201102T000338_035062_041744_03A8,2020-11-01 16:54:37,COPERNICUS/S2_SR_HARMONIZED/20201101T164441_20201101T165342_T15SXS,L2A_T15SXS_A028008_20201101T165342
5,2021-06-30 00:03:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210630T000314_20210630T000339_038562_048CE8_BD1D,2021-06-29 16:54:34,COPERNICUS/S2_SR_HARMONIZED/20210629T163901_20210629T164630_T15SXS,L2A_T15SXS_A031440_20210629T164630
6,2021-08-29 00:03:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210829T000317_20210829T000342_039437_04A8B3_E42F,2021-08-28 16:54:34,COPERNICUS/S2_SR_HARMONIZED/20210828T163901_20210828T164340_T15SXS,L2A_T15SXS_A032298_20210828T164340
7,2023-02-20 00:03:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230220T000320_20230220T000345_047312_05ADAD_9A95,2023-02-19 16:54:29,COPERNICUS/S2_SR_HARMONIZED/20230219T164331_20230219T164627_T15SXS,L2A_T15SXS_A040020_20230219T164627
8,2023-04-21 00:03:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230421T000321_20230421T000346_048187_05CB2E_535B,2023-04-20 16:54:31,COPERNICUS/S2_SR_HARMONIZED/20230420T163831_20230420T165151_T15SXS,L2A_T15SXS_A040878_20230420T165151
9,2023-08-19 00:03:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230819T000328_20230819T000353_049937_0601D0_C417,2023-08-18 16:54:38,COPERNICUS/S2_SR_HARMONIZED/20230818T163841_20230818T164445_T15SXS,L2A_T15SXS_A042594_20230818T164445
10,2023-10-18 00:03:30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231018T000330_20231018T000355_050812_061FC6_EFC3,2023-10-17 16:54:32,COPERNICUS/S2_SR_HARMONIZED/20231017T164301_20231017T164419_T15SXS,L2A_T15SXS_A043452_20231017T164419
11,2024-04-15 00:03:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240415T000326_20240415T000351_053437_067B90_6C7C,2024-04-14 16:54:35,COPERNICUS/S2_SR_HARMONIZED/20240414T163841_20240414T165125_T15SXS,L2A_T15SXS_A046026_20240414T165125
12,2024-08-13 00:03:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240813T000324_20240813T000349_055187_06B9EC_813A,2024-08-12 16:54:34,COPERNICUS/S2_SR_HARMONIZED/20240812T163901_20240812T165319_T15SXS,L2A_T15SXS_A047742_20240812T165319
