,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-08-21 23:59:59,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20180821T235959_20180822T000024_012368_016CD3_DC91,2018-08-21 17:28:28,COPERNICUS/S2_SR_HARMONIZED/20180821T171849_20180821T172807_T15UWA,L2A_T15UWA_A007617_20180821T172807
1,2018-12-31 23:59:59,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20181231T235959_20190101T000024_014293_01A970_A98E,2018-12-31 17:18:31,COPERNICUS/S2_SR_HARMONIZED/20181231T171721_20181231T171715_T15UWA,L2A_T15UWA_A018413_20181231T171715
2,2019-02-17 23:59:58,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190217T235958_20190218T000023_014993_01C028_CF1D,2019-02-17 17:28:35,COPERNICUS/S2_SR_HARMONIZED/20190217T172359_20190217T172359_T15UWA,L2A_T15UWA_A010191_20190217T172359
3,2019-04-13 23:51:41,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190413T235141_20190413T235206_015795_01DA66_B57B,2019-04-13 17:28:38,COPERNICUS/S2_SR_HARMONIZED/20190413T171901_20190413T172357_T15UWA,L2A_T15UWA_A019886_20190413T172357
4,2019-04-18 23:59:59,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190418T235959_20190419T000024_015868_01DCE2_936A,2019-04-18 17:28:41,COPERNICUS/S2_SR_HARMONIZED/20190418T171859_20190418T171901_T15UWA,L2A_T15UWA_A011049_20190418T171901
5,2019-04-30 23:59:59,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190430T235959_20190501T000024_016043_01E2BC_2142,2019-04-30 17:18:41,COPERNICUS/S2_SR_HARMONIZED/20190430T170901_20190430T170855_T15UWA,L2A_T15UWA_A020129_20190430T170855
6,2019-08-23 23:51:49,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190823T235149_20190823T235214_017720_021568_E8BA,2019-08-23 17:18:43,COPERNICUS/S2_SR_HARMONIZED/20190823T170859_20190823T171707_T15UWA,L2A_T15UWA_A012865_20190823T171707
7,2019-12-09 23:51:49,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191209T235149_20191209T235214_019295_0246E3_394E,2019-12-09 17:28:32,COPERNICUS/S2_SR_HARMONIZED/20191209T172721_20191209T172717_T15UWA,L2A_T15UWA_A023318_20191209T172717
8,2019-12-15 00:00:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191215T000006_20191215T000031_019368_024957_B396,2019-12-14 17:28:30,COPERNICUS/S2_SR_HARMONIZED/20191214T172719_20191214T172722_T15UWA,L2A_T15UWA_A014481_20191214T172722
9,2020-04-13 00:00:05,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200413T000005_20200413T000030_021118_028127_D455,2020-04-12 17:28:31,COPERNICUS/S2_SR_HARMONIZED/20200412T171849_20200412T172436_T15UWA,L2A_T15UWA_A016197_20200412T172436
10,2020-06-24 00:00:09,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200624T000009_20200624T000034_022168_02A12D_F111,2020-06-23 17:18:43,COPERNICUS/S2_SR_HARMONIZED/20200623T170901_20200623T171555_T15UWA,L2A_T15UWA_A026135_20200623T171555
11,2020-08-05 23:51:51,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200805T235151_20200805T235216_022795_02B433_3281,2020-08-05 17:28:41,COPERNICUS/S2_SR_HARMONIZED/20200805T171901_20200805T172644_T15UWA,L2A_T15UWA_A026750_20200805T172644
12,2021-06-01 23:51:53,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210601T235153_20210601T235218_027170_033ECC_01CC,2021-06-01 17:28:36,COPERNICUS/S2_SR_HARMONIZED/20210601T171901_20210601T171856_T15UWA,L2A_T15UWA_A031040_20210601T171856
13,2021-09-29 23:51:59,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210929T235159_20210929T235224_028920_037388_2B64,2021-09-29 17:28:40,COPERNICUS/S2_SR_HARMONIZED/20210929T172121_20210929T172308_T15UWA,L2A_T15UWA_A032756_20210929T172308
