,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-12-18 00:16:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20181218T001608_20181218T001633_014089_01A2A6_0136,2018-12-17 17:38:37,COPERNICUS/S2_SR_HARMONIZED/20181217T173731_20181217T173726_T14UPF,L2A_T14UPF_A018213_20181217T173726
1,2019-02-04 00:16:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190204T001606_20190204T001631_014789_01B96D_869C,2019-02-03 17:48:43,COPERNICUS/S2_SR_HARMONIZED/20190203T174539_20190203T174535_T14UPF,L2A_T14UPF_A009991_20190203T174535
2,2019-02-11 00:08:01,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190211T000801_20190211T000826_014891_01BCBD_9BB4,2019-02-10 17:38:45,COPERNICUS/S2_SR_HARMONIZED/20190210T173449_20190210T173449_T14UPF,L2A_T14UPF_A010091_20190210T173449
3,2019-02-16 00:16:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190216T001606_20190216T001631_014964_01BF26_7EFE,2019-02-15 17:38:42,COPERNICUS/S2_SR_HARMONIZED/20190215T173411_20190215T173530_T14UPF,L2A_T14UPF_A019071_20190215T173530
4,2019-03-31 00:08:02,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190331T000802_20190331T000827_015591_01D3A2_446E,2019-03-30 17:48:42,COPERNICUS/S2_SR_HARMONIZED/20190330T173921_20190330T174646_T14UPF,L2A_T14UPF_A019686_20190330T174646
5,2019-04-12 00:08:02,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190412T000802_20190412T000827_015766_01D975_44D0,2019-04-11 17:38:50,COPERNICUS/S2_SR_HARMONIZED/20190411T172909_20190411T173218_T14UPF,L2A_T14UPF_A010949_20190411T173218
6,2019-06-11 00:08:05,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190611T000805_20190611T000830_016641_01F520_82C2,2019-06-10 17:38:53,COPERNICUS/S2_SR_HARMONIZED/20190610T172909_20190610T173641_T14UPF,L2A_T14UPF_A011807_20190610T173641
7,2019-06-16 00:16:09,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190616T001609_20190616T001634_016714_01F757_01EF,2019-06-15 17:38:49,COPERNICUS/S2_SR_HARMONIZED/20190615T172901_20190615T173448_T14UPF,L2A_T14UPF_A020787_20190615T173448
8,2019-08-03 00:16:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190803T001612_20190803T001637_017414_020C05_BBF9,2019-08-02 17:48:50,COPERNICUS/S2_SR_HARMONIZED/20190802T173909_20190802T174602_T14UPF,L2A_T14UPF_A012565_20190802T174602
9,2019-08-10 00:08:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190810T000808_20190810T000833_017516_020F10_91D3,2019-08-09 17:38:52,COPERNICUS/S2_SR_HARMONIZED/20190809T172909_20190809T173640_T14UPF,L2A_T14UPF_A012665_20190809T173640
10,2019-09-27 00:08:11,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190927T000811_20190927T000836_018216_0224CD_4D4C,2019-09-26 17:48:43,COPERNICUS/S2_SR_HARMONIZED/20190926T174101_20190926T174059_T14UPF,L2A_T14UPF_A022260_20190926T174059
11,2019-12-01 00:16:15,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191201T001615_20191201T001640_019164_0242CC_84F9,2019-11-30 17:48:37,COPERNICUS/S2_SR_HARMONIZED/20191130T174659_20191130T174701_T14UPF,L2A_T14UPF_A014281_20191130T174701
12,2019-12-13 00:16:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191213T001614_20191213T001639_019339_024861_045C,2019-12-12 17:38:41,COPERNICUS/S2_SR_HARMONIZED/20191212T173721_20191212T173724_T14UPF,L2A_T14UPF_A023361_20191212T173724
13,2020-01-25 00:08:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200125T000808_20200125T000833_019966_025C4C_3C61,2020-01-24 17:48:38,COPERNICUS/S2_SR_HARMONIZED/20200124T174621_20200124T174829_T14UPF,L2A_T14UPF_A023976_20200124T174829
14,2020-02-11 00:16:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200211T001612_20200211T001637_020214_026460_E794,2020-02-10 17:38:38,COPERNICUS/S2_SR_HARMONIZED/20200210T173441_20200210T173515_T14UPF,L2A_T14UPF_A024219_20200210T173515
15,2020-03-30 00:16:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200330T001612_20200330T001637_020914_027AA2_CF7F,2020-03-29 17:48:40,COPERNICUS/S2_SR_HARMONIZED/20200329T173859_20200329T174617_T14UPF,L2A_T14UPF_A015997_20200329T174617
16,2020-04-06 00:08:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200406T000808_20200406T000833_021016_027DD7_2B0C,2020-04-05 17:38:42,COPERNICUS/S2_SR_HARMONIZED/20200405T172859_20200405T173825_T14UPF,L2A_T14UPF_A016097_20200405T173825
17,2020-04-11 00:16:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200411T001612_20200411T001637_021089_028031_F34F,2020-04-10 17:38:40,COPERNICUS/S2_SR_HARMONIZED/20200410T172901_20200410T172857_T14UPF,L2A_T14UPF_A025077_20200410T172857
18,2020-04-11 00:16:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200411T001612_20200411T001637_021089_028031_F34F,2020-04-10 17:38:47,COPERNICUS/S2_SR_HARMONIZED/20200410T172901_20200410T173838_T14UPF,L2A_T14UPF_A025077_20200410T173838
19,2020-05-24 00:08:10,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200524T000810_20200524T000835_021716_02937F_96CB,2020-05-23 17:48:48,COPERNICUS/S2_SR_HARMONIZED/20200523T173911_20200523T174245_T14UPF,L2A_T14UPF_A025692_20200523T174245
20,2020-07-23 00:08:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200723T000814_20200723T000839_022591_02AE06_E217,2020-07-22 17:48:48,COPERNICUS/S2_SR_HARMONIZED/20200722T173911_20200722T174226_T14UPF,L2A_T14UPF_A026550_20200722T174226
21,2020-08-04 00:08:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200804T000814_20200804T000839_022766_02B351_A0FC,2020-08-03 17:38:48,COPERNICUS/S2_SR_HARMONIZED/20200803T172859_20200803T172901_T14UPF,L2A_T14UPF_A017813_20200803T172901
22,2020-08-09 00:16:19,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200809T001619_20200809T001644_022839_02B5A4_8B7B,2020-08-08 17:38:51,COPERNICUS/S2_SR_HARMONIZED/20200808T172911_20200808T173658_T14UPF,L2A_T14UPF_A026793_20200808T173658
