,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-04-06 09:54:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190406T095417_20190406T095442_026668_02FE1E_E5EB,2019-04-06 02:39:38,COPERNICUS/S2_SR_HARMONIZED/20190406T022551_20190406T023451_T51RUN,L2A_T51RUN_A019777_20190406T023451
1,2019-06-05 09:54:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190605T095420_20190605T095445_027543_031BAA_F7F2,2019-06-05 02:39:39,COPERNICUS/S2_SR_HARMONIZED/20190605T022551_20190605T023452_T51RUN,L2A_T51RUN_A020635_20190605T023452
2,2019-12-02 09:54:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191202T095426_20191202T095451_030168_037286_EA7D,2019-12-02 02:39:36,COPERNICUS/S2_SR_HARMONIZED/20191202T023051_20191202T023612_T51RUN,L2A_T51RUN_A023209_20191202T023612
3,2020-01-31 09:54:23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200131T095423_20200131T095448_031043_0390E9_6CB8,2020-01-31 02:39:30,COPERNICUS/S2_SR_HARMONIZED/20200131T022931_20200131T023848_T51RUN,L2A_T51RUN_A024067_20200131T023848
4,2020-07-29 09:54:30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200729T095430_20200729T095455_033668_03E6EE_23BB,2020-07-29 02:39:43,COPERNICUS/S2_SR_HARMONIZED/20200729T022601_20200729T023822_T51RUN,L2A_T51RUN_A026641_20200729T023822
5,2021-09-22 09:54:38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210922T095438_20210922T095503_039793_04B4E5_65AA,2021-09-22 02:39:40,COPERNICUS/S2_SR_HARMONIZED/20210922T022551_20210922T023225_T51RUN,L2A_T51RUN_A032647_20210922T023225
6,2022-09-17 09:54:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220917T095444_20220917T095509_045043_0561C3_168A,2022-09-17 02:39:46,COPERNICUS/S2_SR_HARMONIZED/20220917T022541_20220917T023812_T51RUN,L2A_T51RUN_A037795_20220917T023812
7,2023-05-15 09:54:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230515T095443_20230515T095508_048543_05D6C3_B40F,2023-05-15 02:39:38,COPERNICUS/S2_SR_HARMONIZED/20230515T022531_20230515T023801_T51RUN,L2A_T51RUN_A041227_20230515T023801
8,2024-03-10 09:54:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240310T095445_20240310T095510_052918_0667BD_C8A2,2024-03-10 02:39:38,COPERNICUS/S2_SR_HARMONIZED/20240310T022531_20240310T023758_T51RUN,L2A_T51RUN_A045517_20240310T023758
9,2024-07-08 09:54:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240708T095445_20240708T095510_054668_06A7C3_D0C7,2024-07-08 02:39:41,COPERNICUS/S2_SR_HARMONIZED/20240708T022551_20240708T023814_T51RUN,L2A_T51RUN_A047233_20240708T023814
10,2019-11-02 09:53:39,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191102T095339_20191102T095404_018747_02355C_EEB7,2019-11-02 02:39:40,COPERNICUS/S2_SR_HARMONIZED/20191102T022841_20191102T023803_T51RUN,L2A_T51RUN_A022780_20191102T023803
