,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-17 01:51:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190217T015128_20190217T015153_025963_02E46C_E1C0,2019-02-16 20:25:37,COPERNICUS/S2_SR_HARMONIZED/20190216T202521_20190216T202518_T09WWS,L2A_T09WWS_A019087_20190216T202518
1,2019-03-01 01:51:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190301T015128_20190301T015153_026138_02EAAD_54E4,2019-02-28 20:15:40,COPERNICUS/S2_SR_HARMONIZED/20190228T201359_20190228T201400_T09WWS,L2A_T09WWS_A010350_20190228T201400
2,2019-03-25 01:51:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190325T015129_20190325T015154_026488_02F782_EEAF,2019-03-24 20:45:34,COPERNICUS/S2_SR_HARMONIZED/20190324T204111_20190324T204114_T09WWS,L2A_T09WWS_A019602_20190324T204114
3,2019-04-04 02:07:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190404T020756_20190404T020821_026634_02FCED_43C5,2019-04-03 20:45:36,COPERNICUS/S2_SR_HARMONIZED/20190403T204141_20190403T204137_T09WWS,L2A_T09WWS_A019745_20190403T204137
4,2019-04-06 01:51:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190406T015129_20190406T015154_026663_02FDF9_8A81,2019-04-05 20:35:42,COPERNICUS/S2_SR_HARMONIZED/20190405T202949_20190405T202943_T09WWS,L2A_T09WWS_A010865_20190405T202943
5,2019-04-16 02:07:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190416T020756_20190416T020821_026809_030349_ABF6,2019-04-15 20:35:44,COPERNICUS/S2_SR_HARMONIZED/20190415T202849_20190415T203521_T09WWS,L2A_T09WWS_A011008_20190415T203521
6,2019-04-28 02:07:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190428T020757_20190428T020822_026984_03099D_5FAF,2019-04-27 20:25:44,COPERNICUS/S2_SR_HARMONIZED/20190427T201851_20190427T202047_T09WWS,L2A_T09WWS_A020088_20190427T202047
7,2019-04-30 01:51:30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190430T015130_20190430T015155_027013_030AAD_4E4E,2019-04-29 20:15:49,COPERNICUS/S2_SR_HARMONIZED/20190429T200859_20190429T200859_T09WWS,L2A_T09WWS_A011208_20190429T200859
8,2019-05-24 01:51:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190524T015131_20190524T015156_027363_03161C_4754,2019-05-23 20:45:38,COPERNICUS/S2_SR_HARMONIZED/20190523T204021_20190523T204115_T09WWS,L2A_T09WWS_A020460_20190523T204115
9,2019-06-03 02:07:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190603T020758_20190603T020823_027509_031AA5_033E,2019-06-02 20:45:37,COPERNICUS/S2_SR_HARMONIZED/20190602T204021_20190602T204125_T09WWS,L2A_T09WWS_A020603_20190602T204125
