,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-03-30 10:02:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190330T100219_20190330T100244_026566_02FA62_ECAB,2019-03-30 02:49:54,COPERNICUS/S2_SR_HARMONIZED/20190330T023551_20190330T024431_T50RQS,L2A_T50RQS_A019677_20190330T024431
1,2019-05-29 10:02:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190529T100222_20190529T100247_027441_031883_9623,2019-05-29 02:49:57,COPERNICUS/S2_SR_HARMONIZED/20190529T023551_20190529T024919_T50RQS,L2A_T50RQS_A020535_20190529T024919
2,2019-07-28 10:02:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190728T100225_20190728T100250_028316_03330A_E1F2,2019-07-28 02:49:59,COPERNICUS/S2_SR_HARMONIZED/20190728T023551_20190728T024921_T50RQS,L2A_T50RQS_A021393_20190728T024921
3,2019-08-02 10:10:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190802T101026_20190802T101051_028389_033542_A060,2019-08-02 02:50:02,COPERNICUS/S2_SR_HARMONIZED/20190802T023559_20190802T024924_T50RQS,L2A_T50RQS_A012556_20190802T024924
4,2019-09-26 10:02:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190926T100228_20190926T100253_029191_0350A9_6CF3,2019-09-26 02:49:55,COPERNICUS/S2_SR_HARMONIZED/20190926T023551_20190926T024439_T50RQS,L2A_T50RQS_A022251_20190926T024439
5,2020-07-22 10:02:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200722T100232_20200722T100257_033566_03E3CA_80D3,2020-07-22 02:50:00,COPERNICUS/S2_SR_HARMONIZED/20200722T023551_20200722T024915_T50RQS,L2A_T50RQS_A026541_20200722T024915
6,2020-11-19 10:02:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201119T100227_20201119T100252_035316_04201C_B170,2020-11-19 02:49:57,COPERNICUS/S2_SR_HARMONIZED/20201119T024011_20201119T024012_T50RQS,L2A_T50RQS_A028257_20201119T024012
7,2021-01-18 10:02:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210118T100232_20210118T100257_036191_043E75_6A2A,2021-01-18 02:49:55,COPERNICUS/S2_SR_HARMONIZED/20210118T024031_20210118T024029_T50RQS,L2A_T50RQS_A029115_20210118T024029
8,2021-09-20 10:10:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210920T101041_20210920T101106_039764_04B3E9_767C,2021-09-20 02:49:51,COPERNICUS/S2_SR_HARMONIZED/20210920T023549_20210920T024414_T50RQS,L2A_T50RQS_A023710_20210920T024414
9,2021-11-14 10:02:40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211114T100240_20211114T100305_040566_04CFC4_CD91,2021-11-14 02:49:56,COPERNICUS/S2_SR_HARMONIZED/20211114T023951_20211114T023947_T50RQS,L2A_T50RQS_A033405_20211114T023947
