,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-19 22:25:45,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190219T222545_20190219T222610_015021_01C117_0ABA,2019-02-20 03:24:08,COPERNICUS/S2_SR_HARMONIZED/20190220T031751_20190220T032400_T49UGR,L2A_T49UGR_A019134_20190220T032400
1,2019-02-19 22:25:45,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190219T222545_20190219T222610_015021_01C117_0ABA,2019-02-20 03:24:07,COPERNICUS/S2_SR_HARMONIZED/20190220T031751_20190220T032400_T50ULA,L2A_T50ULA_A019134_20190220T032400
2,2019-02-24 22:33:50,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190224T223350_20190224T223415_015094_01C35D_64D3,2019-02-25 03:24:07,COPERNICUS/S2_SR_HARMONIZED/20190225T031719_20190225T031715_T49UGR,L2A_T49UGR_A010297_20190225T031715
3,2019-02-24 22:33:50,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190224T223350_20190224T223415_015094_01C35D_64D3,2019-02-25 03:24:06,COPERNICUS/S2_SR_HARMONIZED/20190225T031719_20190225T031715_T50ULA,L2A_T50ULA_A010297_20190225T031715
4,2019-04-08 22:25:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190408T222546_20190408T222611_015721_01D805_798F,2019-04-09 03:34:10,COPERNICUS/S2_SR_HARMONIZED/20190409T032539_20190409T033051_T49UGR,L2A_T49UGR_A010912_20190409T033051
5,2019-04-08 22:25:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190408T222546_20190408T222611_015721_01D805_798F,2019-04-09 03:34:08,COPERNICUS/S2_SR_HARMONIZED/20190409T032539_20190409T033051_T50ULA,L2A_T50ULA_A010912_20190409T033051
6,2019-04-20 22:25:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190420T222546_20190420T222611_015896_01DDCD_F07B,2019-04-21 03:24:11,COPERNICUS/S2_SR_HARMONIZED/20190421T031541_20190421T031904_T49UGR,L2A_T49UGR_A019992_20190421T031904
7,2019-04-20 22:25:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190420T222546_20190420T222611_015896_01DDCD_F07B,2019-04-21 03:24:10,COPERNICUS/S2_SR_HARMONIZED/20190421T031541_20190421T031904_T50ULA,L2A_T50ULA_A019992_20190421T031904
8,2019-06-12 22:33:54,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190612T223354_20190612T223419_016669_01F5EF_24AD,2019-06-13 03:34:09,COPERNICUS/S2_SR_HARMONIZED/20190613T032541_20190613T033029_T49UGR,L2A_T49UGR_A020750_20190613T033029
9,2019-06-12 22:33:54,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190612T223354_20190612T223419_016669_01F5EF_24AD,2019-06-13 03:34:07,COPERNICUS/S2_SR_HARMONIZED/20190613T032541_20190613T033029_T50ULA,L2A_T50ULA_A020750_20190613T033029
