,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-12-27 18:36:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181227T183627_20181227T183652_025215_02C982_3BB6,2018-12-27 11:07:29,COPERNICUS/S2_SR_HARMONIZED/20181227T105441_20181227T110253_T29PQQ,L2A_T29PQQ_A018352_20181227T110253
1,2018-12-27 18:36:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181227T183627_20181227T183652_025215_02C982_3BB6,2018-12-27 11:07:15,COPERNICUS/S2_SR_HARMONIZED/20181227T105441_20181227T110253_T29PQR,L2A_T29PQR_A018352_20181227T110253
2,2018-12-27 18:36:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181227T183627_20181227T183652_025215_02C982_3BB6,2018-12-27 11:07:25,COPERNICUS/S2_SR_HARMONIZED/20181227T105441_20181227T110253_T29PRQ,L2A_T29PRQ_A018352_20181227T110253
3,2018-12-27 18:36:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181227T183627_20181227T183652_025215_02C982_3BB6,2018-12-27 11:07:12,COPERNICUS/S2_SR_HARMONIZED/20181227T105441_20181227T110253_T29PRR,L2A_T29PRR_A018352_20181227T110253
4,2019-01-08 18:36:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190108T183627_20190108T183652_025390_02CFD4_A6BE,2019-01-08 10:57:41,COPERNICUS/S2_SR_HARMONIZED/20190108T104429_20190108T104952_T29PQQ,L2A_T29PQQ_A009615_20190108T104952
5,2019-01-08 18:36:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190108T183627_20190108T183652_025390_02CFD4_A6BE,2019-01-08 10:57:37,COPERNICUS/S2_SR_HARMONIZED/20190108T104429_20190108T104952_T29PRQ,L2A_T29PRQ_A009615_20190108T104952
6,2019-02-25 18:36:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190225T183626_20190225T183651_026090_02E906_4E1A,2019-02-25 11:07:32,COPERNICUS/S2_SR_HARMONIZED/20190225T105021_20190225T110538_T29PQQ,L2A_T29PQQ_A019210_20190225T110538
7,2019-02-25 18:36:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190225T183626_20190225T183651_026090_02E906_4E1A,2019-02-25 11:07:17,COPERNICUS/S2_SR_HARMONIZED/20190225T105021_20190225T110538_T29PQR,L2A_T29PQR_A019210_20190225T110538
8,2019-02-25 18:36:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190225T183626_20190225T183651_026090_02E906_4E1A,2019-02-25 11:07:28,COPERNICUS/S2_SR_HARMONIZED/20190225T105021_20190225T110538_T29PRQ,L2A_T29PRQ_A019210_20190225T110538
9,2019-02-25 18:36:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190225T183626_20190225T183651_026090_02E906_4E1A,2019-02-25 11:07:14,COPERNICUS/S2_SR_HARMONIZED/20190225T105021_20190225T110538_T29PRR,L2A_T29PRR_A019210_20190225T110538
