,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-12-15 02:44:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181215T024426_20181215T024451_025030_02C2C6_921A,2018-12-15 07:49:01,COPERNICUS/S2_SR_HARMONIZED/20181215T074319_20181215T074319_T39STC,L2A_T39STC_A009270_20181215T074319
1,2018-12-15 02:44:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181215T024426_20181215T024451_025030_02C2C6_921A,2018-12-15 07:48:54,COPERNICUS/S2_SR_HARMONIZED/20181215T074319_20181215T074319_T39SUC,L2A_T39SUC_A009270_20181215T074319
2,2019-01-01 02:52:39,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190101T025239_20190101T025304_025278_02CBB5_869A,2019-01-01 07:39:09,COPERNICUS/S2_SR_HARMONIZED/20190101T073319_20190101T073316_T39STC,L2A_T39STC_A009513_20190101T073316
3,2019-01-01 02:52:39,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190101T025239_20190101T025304_025278_02CBB5_869A,2019-01-01 07:39:05,COPERNICUS/S2_SR_HARMONIZED/20190101T073319_20190101T073316_T39SUC,L2A_T39SUC_A009513_20190101T073316
4,2019-01-19 14:44:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190119T144449_20190119T144514_025548_02D57E_0900,2019-01-19 07:49:04,COPERNICUS/S2_SR_HARMONIZED/20190119T074231_20190119T074232_T39STC,L2A_T39STC_A018679_20190119T074232
5,2019-01-26 14:36:40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190126T143640_20190126T143705_025650_02D93E_0267,2019-01-26 07:39:08,COPERNICUS/S2_SR_HARMONIZED/20190126T073201_20190126T073159_T39STC,L2A_T39STC_A018779_20190126T073159
6,2019-01-31 14:44:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190131T144449_20190131T144514_025723_02DBE3_DBA5,2019-01-31 07:39:12,COPERNICUS/S2_SR_HARMONIZED/20190131T073139_20190131T073619_T39STC,L2A_T39STC_A009942_20190131T073619
7,2019-02-18 02:52:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190218T025237_20190218T025302_025978_02E4E9_8009,2019-02-18 07:49:04,COPERNICUS/S2_SR_HARMONIZED/20190218T073951_20190218T073949_T39STC,L2A_T39STC_A019108_20190218T073949
8,2019-02-18 02:52:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190218T025237_20190218T025302_025978_02E4E9_8009,2019-02-18 07:48:56,COPERNICUS/S2_SR_HARMONIZED/20190218T073951_20190218T073949_T39SUC,L2A_T39SUC_A019108_20190218T073949
9,2019-02-25 02:44:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190225T024424_20190225T024449_026080_02E8A0_A930,2019-02-25 07:39:07,COPERNICUS/S2_SR_HARMONIZED/20190225T072901_20190225T072856_T39STC,L2A_T39STC_A019208_20190225T072856
10,2019-03-02 02:52:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190302T025237_20190302T025302_026153_02EB2F_6966,2019-03-02 07:39:10,COPERNICUS/S2_SR_HARMONIZED/20190302T072829_20190302T073454_T39STC,L2A_T39STC_A010371_20190302T073454
11,2019-03-02 02:52:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190302T025237_20190302T025302_026153_02EB2F_6966,2019-03-02 07:39:06,COPERNICUS/S2_SR_HARMONIZED/20190302T072829_20190302T073454_T39SUC,L2A_T39SUC_A010371_20190302T073454
12,2019-03-27 14:36:39,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190327T143639_20190327T143704_026525_02F8DC_1059,2019-03-27 07:39:07,COPERNICUS/S2_SR_HARMONIZED/20190327T072731_20190327T073624_T39SUC,L2A_T39SUC_A019637_20190327T073624
13,2019-04-14 02:44:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190414T024425_20190414T024450_026780_03023B_D028,2019-04-14 07:49:13,COPERNICUS/S2_SR_HARMONIZED/20190414T073619_20190414T074851_T39STC,L2A_T39STC_A010986_20190414T074851
14,2019-04-14 02:44:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190414T024425_20190414T024450_026780_03023B_D028,2019-04-14 07:49:05,COPERNICUS/S2_SR_HARMONIZED/20190414T073619_20190414T074851_T39SUC,L2A_T39SUC_A010986_20190414T074851
15,2019-04-26 02:44:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190426T024426_20190426T024451_026955_03088E_E6D8,2019-04-26 07:39:15,COPERNICUS/S2_SR_HARMONIZED/20190426T072621_20190426T073223_T39STC,L2A_T39STC_A020066_20190426T073223
16,2019-04-26 02:44:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190426T024426_20190426T024451_026955_03088E_E6D8,2019-04-26 07:39:11,COPERNICUS/S2_SR_HARMONIZED/20190426T072621_20190426T073223_T39SUC,L2A_T39SUC_A020066_20190426T073223
17,2019-05-01 02:52:39,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190501T025239_20190501T025304_027028_030B2D_E6E8,2019-05-01 07:39:19,COPERNICUS/S2_SR_HARMONIZED/20190501T072629_20190501T073444_T39STC,L2A_T39STC_A011229_20190501T073444
18,2019-05-01 02:52:39,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190501T025239_20190501T025304_027028_030B2D_E6E8,2019-05-01 07:39:15,COPERNICUS/S2_SR_HARMONIZED/20190501T072629_20190501T073444_T39SUC,L2A_T39SUC_A011229_20190501T073444
19,2019-05-14 14:36:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190514T143641_20190514T143706_027225_0311C9_DD4E,2019-05-14 07:49:16,COPERNICUS/S2_SR_HARMONIZED/20190514T073619_20190514T073823_T39STC,L2A_T39STC_A011415_20190514T073823
20,2019-05-19 14:44:51,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190519T144451_20190519T144516_027298_031418_C00A,2019-05-19 07:49:11,COPERNICUS/S2_SR_HARMONIZED/20190519T073621_20190519T074618_T39STC,L2A_T39STC_A020395_20190519T074618
21,2019-05-19 14:44:51,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190519T144451_20190519T144516_027298_031418_C00A,2019-05-19 07:49:03,COPERNICUS/S2_SR_HARMONIZED/20190519T073621_20190519T074618_T39SUC,L2A_T39SUC_A020395_20190519T074618
22,2019-06-18 02:52:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190618T025241_20190618T025306_027728_032135_746A,2019-06-18 07:49:09,COPERNICUS/S2_SR_HARMONIZED/20190618T073621_20190618T073746_T39STC,L2A_T39STC_A020824_20190618T073746
23,2019-06-18 02:52:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190618T025241_20190618T025306_027728_032135_746A,2019-06-18 07:49:03,COPERNICUS/S2_SR_HARMONIZED/20190618T073621_20190618T073746_T39SUC,L2A_T39SUC_A020824_20190618T073746
24,2019-06-25 02:44:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190625T024429_20190625T024454_027830_03244C_7262,2019-06-25 07:39:16,COPERNICUS/S2_SR_HARMONIZED/20190625T072621_20190625T072956_T39STC,L2A_T39STC_A020924_20190625T072956
25,2019-06-25 02:44:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190625T024429_20190625T024454_027830_03244C_7262,2019-06-25 07:39:12,COPERNICUS/S2_SR_HARMONIZED/20190625T072621_20190625T072956_T39SUC,L2A_T39SUC_A020924_20190625T072956
26,2019-06-30 02:52:42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190630T025242_20190630T025307_027903_03266F_4463,2019-06-30 07:39:20,COPERNICUS/S2_SR_HARMONIZED/20190630T072629_20190630T073442_T39STC,L2A_T39STC_A012087_20190630T073442
27,2019-07-13 14:36:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190713T143644_20190713T143709_028100_032C70_F14E,2019-07-13 07:49:16,COPERNICUS/S2_SR_HARMONIZED/20190713T073619_20190713T074830_T39STC,L2A_T39STC_A012273_20190713T074830
28,2019-07-18 14:44:54,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190718T144454_20190718T144519_028173_032EAC_214F,2019-07-18 07:49:13,COPERNICUS/S2_SR_HARMONIZED/20190718T073621_20190718T074305_T39STC,L2A_T39STC_A021253_20190718T074305
29,2019-07-18 14:44:54,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190718T144454_20190718T144519_028173_032EAC_214F,2019-07-18 07:49:05,COPERNICUS/S2_SR_HARMONIZED/20190718T073621_20190718T074305_T39SUC,L2A_T39SUC_A021253_20190718T074305
30,2019-07-25 14:36:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190725T143645_20190725T143710_028275_0331BB_9430,2019-07-25 07:39:16,COPERNICUS/S2_SR_HARMONIZED/20190725T072621_20190725T073206_T39STC,L2A_T39STC_A021353_20190725T073206
31,2019-07-25 14:36:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190725T143645_20190725T143710_028275_0331BB_9430,2019-07-25 07:39:13,COPERNICUS/S2_SR_HARMONIZED/20190725T072621_20190725T073206_T39SUC,L2A_T39SUC_A021353_20190725T073206
32,2019-07-30 14:44:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190730T144455_20190730T144520_028348_033409_7A0B,2019-07-30 07:39:20,COPERNICUS/S2_SR_HARMONIZED/20190730T072629_20190730T073311_T39STC,L2A_T39STC_A012516_20190730T073311
33,2019-07-30 14:44:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190730T144455_20190730T144520_028348_033409_7A0B,2019-07-30 07:39:16,COPERNICUS/S2_SR_HARMONIZED/20190730T072629_20190730T073311_T39SUC,L2A_T39SUC_A012516_20190730T073311
34,2019-08-12 02:44:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190812T024432_20190812T024457_028530_0339CF_58BC,2019-08-12 07:49:14,COPERNICUS/S2_SR_HARMONIZED/20190812T073619_20190812T074433_T39STC,L2A_T39STC_A012702_20190812T074433
35,2019-08-12 02:44:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190812T024432_20190812T024457_028530_0339CF_58BC,2019-08-12 07:49:06,COPERNICUS/S2_SR_HARMONIZED/20190812T073619_20190812T074433_T39SUC,L2A_T39SUC_A012702_20190812T074433
36,2019-08-17 02:52:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190817T025245_20190817T025310_028603_033C45_7AF3,2019-08-17 07:49:10,COPERNICUS/S2_SR_HARMONIZED/20190817T073621_20190817T073854_T39STC,L2A_T39STC_A021682_20190817T073854
37,2019-08-17 02:52:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190817T025245_20190817T025310_028603_033C45_7AF3,2019-08-17 07:49:03,COPERNICUS/S2_SR_HARMONIZED/20190817T073621_20190817T073854_T39SUC,L2A_T39SUC_A021682_20190817T073854
38,2019-08-24 02:44:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190824T024432_20190824T024457_028705_033FDA_113C,2019-08-24 07:39:13,COPERNICUS/S2_SR_HARMONIZED/20190824T072621_20190824T072957_T39STC,L2A_T39STC_A021782_20190824T072957
39,2019-08-24 02:44:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190824T024432_20190824T024457_028705_033FDA_113C,2019-08-24 07:39:10,COPERNICUS/S2_SR_HARMONIZED/20190824T072621_20190824T072957_T39SUC,L2A_T39SUC_A021782_20190824T072957
40,2019-08-29 02:52:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190829T025245_20190829T025310_028778_03426C_29A3,2019-08-29 07:39:15,COPERNICUS/S2_SR_HARMONIZED/20190829T072619_20190829T073328_T39STC,L2A_T39STC_A012945_20190829T073328
41,2019-08-29 02:52:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190829T025245_20190829T025310_028778_03426C_29A3,2019-08-29 07:39:12,COPERNICUS/S2_SR_HARMONIZED/20190829T072619_20190829T073328_T39SUC,L2A_T39SUC_A012945_20190829T073328
42,2019-09-16 14:44:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190916T144458_20190916T144522_029048_034BD2_154C,2019-09-16 07:49:07,COPERNICUS/S2_SR_HARMONIZED/20190916T073611_20190916T074259_T39STC,L2A_T39STC_A022111_20190916T074259
43,2019-09-16 14:44:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190916T144458_20190916T144522_029048_034BD2_154C,2019-09-16 07:48:59,COPERNICUS/S2_SR_HARMONIZED/20190916T073611_20190916T074259_T39SUC,L2A_T39SUC_A022111_20190916T074259
44,2019-09-28 14:44:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190928T144458_20190928T144523_029223_0351C9_1818,2019-09-28 07:39:12,COPERNICUS/S2_SR_HARMONIZED/20190928T072659_20190928T073012_T39STC,L2A_T39STC_A013374_20190928T073012
45,2019-09-28 14:44:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190928T144458_20190928T144523_029223_0351C9_1818,2019-09-28 07:39:08,COPERNICUS/S2_SR_HARMONIZED/20190928T072659_20190928T073012_T39SUC,L2A_T39SUC_A013374_20190928T073012
46,2019-10-11 02:44:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191011T024434_20191011T024459_029405_03580A_A8E9,2019-10-11 07:49:08,COPERNICUS/S2_SR_HARMONIZED/20191011T073829_20191011T074746_T39STC,L2A_T39STC_A013560_20191011T074746
47,2019-10-16 02:52:47,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191016T025247_20191016T025312_029478_035A86_D024,2019-10-16 07:49:10,COPERNICUS/S2_SR_HARMONIZED/20191016T073911_20191016T074518_T39STC,L2A_T39STC_A022540_20191016T074518
48,2019-10-16 02:52:47,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191016T025247_20191016T025312_029478_035A86_D024,2019-10-16 07:49:03,COPERNICUS/S2_SR_HARMONIZED/20191016T073911_20191016T074518_T39SUC,L2A_T39SUC_A022540_20191016T074518
49,2019-11-10 14:36:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191110T143649_20191110T143714_029850_03678A_A5C1,2019-11-10 07:49:07,COPERNICUS/S2_SR_HARMONIZED/20191110T074039_20191110T074716_T39STC,L2A_T39STC_A013989_20191110T074716
50,2019-11-10 14:36:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191110T143649_20191110T143714_029850_03678A_A5C1,2019-11-10 07:48:59,COPERNICUS/S2_SR_HARMONIZED/20191110T074039_20191110T074716_T39SUC,L2A_T39SUC_A013989_20191110T074716
51,2019-11-15 14:44:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191115T144458_20191115T144523_029923_036A13_FF12,2019-11-15 07:49:09,COPERNICUS/S2_SR_HARMONIZED/20191115T074201_20191115T074157_T39STC,L2A_T39STC_A022969_20191115T074157
52,2019-12-10 02:44:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191210T024433_20191210T024458_030280_037667_DDC2,2019-12-10 07:49:02,COPERNICUS/S2_SR_HARMONIZED/20191210T074219_20191210T074216_T39STC,L2A_T39STC_A014418_20191210T074216
53,2019-12-10 02:44:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191210T024433_20191210T024458_030280_037667_DDC2,2019-12-10 07:48:54,COPERNICUS/S2_SR_HARMONIZED/20191210T074219_20191210T074216_T39SUC,L2A_T39SUC_A014418_20191210T074216
54,2019-12-22 02:44:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191222T024433_20191222T024458_030455_037C75_1D18,2019-12-22 07:39:06,COPERNICUS/S2_SR_HARMONIZED/20191222T073321_20191222T073318_T39STC,L2A_T39STC_A023498_20191222T073318
55,2020-01-14 14:44:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200114T144456_20200114T144521_030798_03885A_2617,2020-01-14 07:49:02,COPERNICUS/S2_SR_HARMONIZED/20200114T074251_20200114T074248_T39STC,L2A_T39STC_A023827_20200114T074248
56,2020-01-14 14:44:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200114T144456_20200114T144521_030798_03885A_2617,2020-01-14 07:48:54,COPERNICUS/S2_SR_HARMONIZED/20200114T074251_20200114T074248_T39SUC,L2A_T39SUC_A023827_20200114T074248
57,2020-01-26 14:44:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200126T144455_20200126T144520_030973_038E84_DB4B,2020-01-26 07:39:04,COPERNICUS/S2_SR_HARMONIZED/20200126T073059_20200126T073058_T39STC,L2A_T39STC_A015090_20200126T073058
58,2020-01-26 14:44:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200126T144455_20200126T144520_030973_038E84_DB4B,2020-01-26 07:39:00,COPERNICUS/S2_SR_HARMONIZED/20200126T073059_20200126T073058_T39SUC,L2A_T39SUC_A015090_20200126T073058
59,2020-03-09 14:36:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200309T143645_20200309T143710_031600_03A438_5B10,2020-03-09 07:48:58,COPERNICUS/S2_SR_HARMONIZED/20200309T073729_20200309T074425_T39SUC,L2A_T39SUC_A015705_20200309T074425
