,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-03-03 00:44:32,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190303T004432_20190303T004457_015183_01C665_D287,2019-03-02 19:15:36,COPERNICUS/S2_SR_HARMONIZED/20190302T191319_20190302T191313_T12WWV,L2A_T12WWV_A010378_20190302T191313
1,2019-03-03 00:44:32,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190303T004432_20190303T004457_015183_01C665_D287,2019-03-02 19:15:30,COPERNICUS/S2_SR_HARMONIZED/20190302T191319_20190302T191313_T12WXV,L2A_T12WXV_A010378_20190302T191313
2,2019-05-02 00:44:34,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190502T004434_20190502T004459_016058_01E33D_3E11,2019-05-01 19:15:45,COPERNICUS/S2_SR_HARMONIZED/20190501T190919_20190501T190921_T12WWV,L2A_T12WWV_A011236_20190501T190921
3,2019-05-02 00:44:34,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190502T004434_20190502T004459_016058_01E33D_3E11,2019-05-01 19:15:39,COPERNICUS/S2_SR_HARMONIZED/20190501T190919_20190501T190921_T12WXV,L2A_T12WXV_A011236_20190501T190921
4,2019-05-26 00:44:35,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190526T004435_20190526T004500_016408_01EE3B_47A1,2019-05-25 18:55:50,COPERNICUS/S2_SR_HARMONIZED/20190525T184929_20190525T184926_T12WWV,L2A_T12WWV_A011579_20190525T184926
5,2019-05-26 00:44:35,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190526T004435_20190526T004500_016408_01EE3B_47A1,2019-05-25 18:55:45,COPERNICUS/S2_SR_HARMONIZED/20190525T184929_20190525T184926_T12WXV,L2A_T12WXV_A011579_20190525T184926
6,2019-07-25 00:44:39,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190725T004439_20190725T004504_017283_020815_782D,2019-07-24 18:55:50,COPERNICUS/S2_SR_HARMONIZED/20190724T184929_20190724T184925_T12WWV,L2A_T12WWV_A012437_20190724T184925
7,2019-07-25 00:44:39,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190725T004439_20190725T004504_017283_020815_782D,2019-07-24 18:55:45,COPERNICUS/S2_SR_HARMONIZED/20190724T184929_20190724T184925_T12WXV,L2A_T12WXV_A012437_20190724T184925
8,2019-09-11 00:44:41,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190911T004441_20190911T004506_017983_021DB4_B48F,2019-09-10 19:05:38,COPERNICUS/S2_SR_HARMONIZED/20190910T185931_20190910T190421_T12WWV,L2A_T12WWV_A022032_20190910T190421
9,2019-10-29 00:44:42,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191029T004442_20191029T004507_018683_023368_9528,2019-10-28 19:15:39,COPERNICUS/S2_SR_HARMONIZED/20191028T191509_20191028T191511_T12WWV,L2A_T12WWV_A013810_20191028T191511
10,2019-10-29 00:44:42,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191029T004442_20191029T004507_018683_023368_9528,2019-10-28 19:15:32,COPERNICUS/S2_SR_HARMONIZED/20191028T191509_20191028T191511_T12WXV,L2A_T12WXV_A013810_20191028T191511
11,2020-02-26 00:44:38,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200226T004438_20200226T004503_020433_026B70_EB91,2020-02-25 19:15:35,COPERNICUS/S2_SR_HARMONIZED/20200225T191349_20200225T191350_T12WWV,L2A_T12WWV_A015526_20200225T191350
12,2020-02-26 00:44:38,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200226T004438_20200226T004503_020433_026B70_EB91,2020-02-25 19:15:29,COPERNICUS/S2_SR_HARMONIZED/20200225T191349_20200225T191350_T12WXV,L2A_T12WXV_A015526_20200225T191350
13,2020-04-26 00:44:40,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200426T004440_20200426T004505_021308_028724_9EBF,2020-04-25 19:15:33,COPERNICUS/S2_SR_HARMONIZED/20200425T190909_20200425T190908_T12WWV,L2A_T12WWV_A016384_20200425T190908
14,2020-04-26 00:44:40,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200426T004440_20200426T004505_021308_028724_9EBF,2020-04-25 19:15:26,COPERNICUS/S2_SR_HARMONIZED/20200425T190909_20200425T190908_T12WXV,L2A_T12WXV_A016384_20200425T190908
15,2020-05-08 00:44:41,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200508T004441_20200508T004506_021483_028CA6_1968,2020-05-07 19:05:44,COPERNICUS/S2_SR_HARMONIZED/20200507T185921_20200507T185920_T12WWV,L2A_T12WWV_A025464_20200507T185920
16,2020-05-20 00:44:41,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200520T004441_20200520T004506_021658_0291DA_E05F,2020-05-19 18:55:42,COPERNICUS/S2_SR_HARMONIZED/20200519T184919_20200519T185351_T12WWV,L2A_T12WWV_A016727_20200519T185351
17,2020-05-20 00:44:41,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200520T004441_20200520T004506_021658_0291DA_E05F,2020-05-19 18:55:37,COPERNICUS/S2_SR_HARMONIZED/20200519T184919_20200519T185351_T12WXV,L2A_T12WXV_A016727_20200519T185351
18,2020-05-25 00:52:52,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200525T005252_20200525T005317_021731_0293EF_B78B,2020-05-24 18:55:43,COPERNICUS/S2_SR_HARMONIZED/20200524T184921_20200524T185506_T12WXV,L2A_T12WXV_A025707_20200524T185506
19,2020-06-25 00:44:43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200625T004443_20200625T004508_022183_02A1A3_AACD,2020-06-24 19:15:40,COPERNICUS/S2_SR_HARMONIZED/20200624T190919_20200624T190916_T12WWV,L2A_T12WWV_A017242_20200624T190916
20,2020-06-25 00:44:43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200625T004443_20200625T004508_022183_02A1A3_AACD,2020-06-24 19:15:34,COPERNICUS/S2_SR_HARMONIZED/20200624T190919_20200624T190916_T12WXV,L2A_T12WXV_A017242_20200624T190916
21,2020-08-24 00:44:47,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200824T004447_20200824T004512_023058_02BC82_B8A2,2020-08-23 19:15:41,COPERNICUS/S2_SR_HARMONIZED/20200823T190919_20200823T191123_T12WWV,L2A_T12WWV_A018100_20200823T191123
22,2020-08-24 00:44:47,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200824T004447_20200824T004512_023058_02BC82_B8A2,2020-08-23 19:15:35,COPERNICUS/S2_SR_HARMONIZED/20200823T190919_20200823T191123_T12WXV,L2A_T12WXV_A018100_20200823T191123
23,2020-10-23 00:44:48,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201023T004448_20201023T004513_023933_02D7D6_0BD7,2020-10-22 19:15:41,COPERNICUS/S2_SR_HARMONIZED/20201022T191449_20201022T191444_T12WWV,L2A_T12WWV_A018958_20201022T191444
24,2021-04-21 00:44:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210421T004446_20210421T004511_026558_032BE8_230F,2021-04-20 19:15:32,COPERNICUS/S2_SR_HARMONIZED/20210420T190909_20210420T191241_T12WWV,L2A_T12WWV_A021532_20210420T191241
25,2021-04-21 00:44:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210421T004446_20210421T004511_026558_032BE8_230F,2021-04-20 19:15:26,COPERNICUS/S2_SR_HARMONIZED/20210420T190909_20210420T191241_T12WXV,L2A_T12WXV_A021532_20210420T191241
26,2021-05-03 00:44:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210503T004446_20210503T004511_026733_03317F_BEEF,2021-05-02 19:05:38,COPERNICUS/S2_SR_HARMONIZED/20210502T185911_20210502T185914_T12WWV,L2A_T12WWV_A030612_20210502T185914
27,2021-05-03 00:44:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210503T004446_20210503T004511_026733_03317F_BEEF,2021-05-02 19:05:33,COPERNICUS/S2_SR_HARMONIZED/20210502T185911_20210502T185914_T12WXV,L2A_T12WXV_A030612_20210502T185914
28,2021-05-15 00:44:47,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210515T004447_20210515T004512_026908_0336FA_7323,2021-05-14 18:55:41,COPERNICUS/S2_SR_HARMONIZED/20210514T184919_20210514T184916_T12WWV,L2A_T12WWV_A021875_20210514T184916
29,2021-05-15 00:44:47,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210515T004447_20210515T004512_026908_0336FA_7323,2021-05-14 18:55:36,COPERNICUS/S2_SR_HARMONIZED/20210514T184919_20210514T184916_T12WXV,L2A_T12WXV_A021875_20210514T184916
30,2021-07-14 00:44:50,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210714T004450_20210714T004515_027783_0350CB_47E0,2021-07-13 18:55:44,COPERNICUS/S2_SR_HARMONIZED/20210713T184919_20210713T184933_T12WWV,L2A_T12WWV_A022733_20210713T184933
31,2021-09-12 00:44:53,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210912T004453_20210912T004518_028658_036B96_C28B,2021-09-11 18:55:38,COPERNICUS/S2_SR_HARMONIZED/20210911T184929_20210911T184928_T12WWV,L2A_T12WWV_A023591_20210911T184928
32,2021-10-30 00:44:54,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20211030T004454_20211030T004519_029358_0380F7_DC6C,2021-10-29 19:05:45,COPERNICUS/S2_SR_HARMONIZED/20211029T190521_20211029T190521_T12WWV,L2A_T12WWV_A033186_20211029T190521
