,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-14 23:38:56,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190214T233856_20190214T233921_014949_01BE96_76A0,2019-02-14 18:05:00,COPERNICUS/S2_SR_HARMONIZED/20190214T180431_20190214T180432_T14WPA,L2A_T14WPA_A019057_20190214T180432
1,2019-02-14 23:38:56,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190214T233856_20190214T233921_014949_01BE96_76A0,2019-02-14 18:04:56,COPERNICUS/S2_SR_HARMONIZED/20190214T180431_20190214T180432_T15WVR,L2A_T15WVR_A019057_20190214T180432
2,2019-02-24 23:55:26,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190224T235526_20190224T235554_015095_01C365_BB4F,2019-02-24 18:04:59,COPERNICUS/S2_SR_HARMONIZED/20190224T180331_20190224T180325_T14WPA,L2A_T14WPA_A019200_20190224T180325
3,2019-02-24 23:55:26,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190224T235526_20190224T235554_015095_01C365_BB4F,2019-02-24 18:04:55,COPERNICUS/S2_SR_HARMONIZED/20190224T180331_20190224T180325_T15WVR,L2A_T15WVR_A019200_20190224T180325
4,2019-03-22 23:38:56,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190322T233856_20190322T233921_015474_01CFC1_7629,2019-03-22 18:24:57,COPERNICUS/S2_SR_HARMONIZED/20190322T182031_20190322T182030_T14WPA,L2A_T14WPA_A019572_20190322T182030
5,2019-03-22 23:38:56,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190322T233856_20190322T233921_015474_01CFC1_7629,2019-03-22 18:24:53,COPERNICUS/S2_SR_HARMONIZED/20190322T182031_20190322T182030_T15WVR,L2A_T15WVR_A019572_20190322T182030
6,2019-04-01 23:55:26,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190401T235526_20190401T235554_015620_01D495_83A3,2019-04-01 18:24:59,COPERNICUS/S2_SR_HARMONIZED/20190401T181921_20190401T182223_T14WPA,L2A_T14WPA_A019715_20190401T182223
7,2019-04-01 23:55:26,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190401T235526_20190401T235554_015620_01D495_83A3,2019-04-01 18:24:55,COPERNICUS/S2_SR_HARMONIZED/20190401T181921_20190401T182223_T15WVR,L2A_T15WVR_A019715_20190401T182223
8,2019-04-03 23:38:57,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190403T233857_20190403T233922_015649_01D58A_EE23,2019-04-03 18:15:04,COPERNICUS/S2_SR_HARMONIZED/20190403T180919_20190403T181451_T14WPA,L2A_T14WPA_A010835_20190403T181451
9,2019-04-03 23:38:57,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190403T233857_20190403T233922_015649_01D58A_EE23,2019-04-03 18:15:02,COPERNICUS/S2_SR_HARMONIZED/20190403T180919_20190403T181451_T15WVR,L2A_T15WVR_A010835_20190403T181451
