,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-07 01:33:42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190207T013342_20190207T013407_025817_02DF2D_17ED,2019-02-06 19:36:41,COPERNICUS/S2_SR_HARMONIZED/20190206T193609_20190206T193604_T10WFS,L2A_T10WFS_A010035_20190206T193604
1,2019-02-07 01:33:42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190207T013342_20190207T013407_025817_02DF2D_17ED,2019-02-06 19:36:36,COPERNICUS/S2_SR_HARMONIZED/20190206T193609_20190206T193604_T11WMM,L2A_T11WMM_A010035_20190206T193604
2,2019-04-20 01:33:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190420T013343_20190420T013408_026867_030553_3D75,2019-04-19 19:26:41,COPERNICUS/S2_SR_HARMONIZED/20190419T191911_20190419T191913_T11WMM,L2A_T11WMM_A019973_20190419T191913
3,2019-05-26 01:33:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190526T013344_20190526T013409_027392_0316FE_CEF5,2019-05-25 19:46:42,COPERNICUS/S2_SR_HARMONIZED/20190525T193911_20190525T194459_T10WFS,L2A_T10WFS_A020488_20190525T194459
4,2019-05-26 01:33:44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190526T013344_20190526T013409_027392_0316FE_CEF5,2019-05-25 19:46:36,COPERNICUS/S2_SR_HARMONIZED/20190525T193911_20190525T194459_T11WMM,L2A_T11WMM_A020488_20190525T194459
5,2019-07-25 01:33:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190725T013348_20190725T013413_028267_033175_CD11,2019-07-24 19:46:44,COPERNICUS/S2_SR_HARMONIZED/20190724T193911_20190724T194609_T10WFS,L2A_T10WFS_A021346_20190724T194609
6,2019-10-05 01:33:51,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191005T013351_20191005T013416_029317_0354FA_0276,2019-10-04 19:36:42,COPERNICUS/S2_SR_HARMONIZED/20191004T193249_20191004T193243_T10WFS,L2A_T10WFS_A013467_20191004T193243
7,2019-10-05 01:33:51,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191005T013351_20191005T013416_029317_0354FA_0276,2019-10-04 19:36:37,COPERNICUS/S2_SR_HARMONIZED/20191004T193249_20191004T193243_T11WMM,L2A_T11WMM_A013467_20191004T193243
8,2020-02-02 01:33:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200202T013348_20200202T013413_031067_0391B9_F86A,2020-02-01 19:36:36,COPERNICUS/S2_SR_HARMONIZED/20200201T193629_20200201T193626_T10WFS,L2A_T10WFS_A015183_20200201T193626
9,2020-02-02 01:33:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200202T013348_20200202T013413_031067_0391B9_F86A,2020-02-01 19:36:33,COPERNICUS/S2_SR_HARMONIZED/20200201T193629_20200201T193626_T11WMM,L2A_T11WMM_A015183_20200201T193626
10,2020-04-02 01:33:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200402T013348_20200402T013413_031942_03B032_BA15,2020-04-01 19:36:38,COPERNICUS/S2_SR_HARMONIZED/20200401T192939_20200401T193036_T10WFS,L2A_T10WFS_A016041_20200401T193036
11,2020-04-02 01:33:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200402T013348_20200402T013413_031942_03B032_BA15,2020-04-01 19:36:33,COPERNICUS/S2_SR_HARMONIZED/20200401T192939_20200401T193036_T11WMM,L2A_T11WMM_A016041_20200401T193036
12,2020-04-14 01:33:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200414T013349_20200414T013414_032117_03B65A_0572,2020-04-13 19:26:42,COPERNICUS/S2_SR_HARMONIZED/20200413T191911_20200413T192242_T10WFS,L2A_T10WFS_A025121_20200413T192242
13,2020-04-14 01:33:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200414T013349_20200414T013414_032117_03B65A_0572,2020-04-13 19:26:37,COPERNICUS/S2_SR_HARMONIZED/20200413T191911_20200413T192242_T11WMM,L2A_T11WMM_A025121_20200413T192242
14,2020-05-20 01:33:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200520T013350_20200520T013415_032642_03C7D7_6ABF,2020-05-19 19:46:46,COPERNICUS/S2_SR_HARMONIZED/20200519T193911_20200519T194635_T10WFS,L2A_T10WFS_A025636_20200519T194635
