,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-05-08 10:27:13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190508T102713_20190508T102738_027135_030EFE_8872,2019-05-08 03:20:09,COPERNICUS/S2_SR_HARMONIZED/20190508T030551_20190508T031147_T49RFM,L2A_T49RFM_A020235_20190508T031147
1,2019-09-05 10:27:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190905T102720_20190905T102745_028885_034621_A6C3,2019-09-05 03:20:05,COPERNICUS/S2_SR_HARMONIZED/20190905T030541_20190905T030727_T49RFM,L2A_T49RFM_A021951_20190905T030727
2,2019-09-10 10:35:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190910T103533_20190910T103558_028958_0348AC_DC98,2019-09-10 03:20:06,COPERNICUS/S2_SR_HARMONIZED/20190910T030549_20190910T031415_T49RFM,L2A_T49RFM_A013114_20190910T031415
3,2019-11-04 10:27:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191104T102721_20191104T102746_029760_03645A_F49C,2019-11-04 03:20:08,COPERNICUS/S2_SR_HARMONIZED/20191104T030911_20191104T031229_T49RFM,L2A_T49RFM_A022809_20191104T031229
4,2019-11-09 10:35:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191109T103534_20191109T103559_029833_0366E9_29F8,2019-11-09 03:20:04,COPERNICUS/S2_SR_HARMONIZED/20191109T030929_20191109T031358_T49RFM,L2A_T49RFM_A013972_20191109T031358
5,2020-05-02 10:27:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200502T102720_20200502T102745_032385_03BFD3_DA74,2020-05-02 03:20:08,COPERNICUS/S2_SR_HARMONIZED/20200502T030551_20200502T031146_T49RFM,L2A_T49RFM_A025383_20200502T031146
6,2020-08-30 10:27:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200830T102727_20200830T102752_034135_03F6E8_9A0C,2020-08-30 03:20:10,COPERNICUS/S2_SR_HARMONIZED/20200830T030551_20200830T031738_T49RFM,L2A_T49RFM_A027099_20200830T031738
7,2021-01-02 10:35:38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210102T103538_20210102T103603_035958_04364A_B90B,2021-01-02 03:20:03,COPERNICUS/S2_SR_HARMONIZED/20210102T031129_20210102T031126_T49RFM,L2A_T49RFM_A019978_20210102T031126
8,2021-06-26 10:27:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210626T102729_20210626T102754_038510_048B62_FA6A,2021-06-26 03:20:06,COPERNICUS/S2_SR_HARMONIZED/20210626T030541_20210626T031742_T49RFM,L2A_T49RFM_A031389_20210626T031742
9,2021-08-30 10:35:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210830T103545_20210830T103610_039458_04A96A_0A66,2021-08-30 03:20:02,COPERNICUS/S2_SR_HARMONIZED/20210830T030539_20210830T031748_T49RFM,L2A_T49RFM_A023410_20210830T031748
10,2021-10-24 10:27:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211024T102734_20211024T102759_040260_04C522_756B,2021-10-24 03:20:07,COPERNICUS/S2_SR_HARMONIZED/20211024T030811_20211024T030808_T49RFM,L2A_T49RFM_A033105_20211024T030808
11,2021-12-23 10:27:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211223T102732_20211223T102757_041135_04E334_310C,2021-12-23 03:19:59,COPERNICUS/S2_SR_HARMONIZED/20211223T031141_20211223T031136_T49RFM,L2A_T49RFM_A033963_20211223T031136
