,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-01-13 16:55:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190113T165515_20190113T165539_025461_02D24F_F49C,2019-01-13 08:37:22,COPERNICUS/S2_SR_HARMONIZED/20190113T081309_20190113T082654_T35JLM,L2A_T35JLM_A009685_20190113T082654
1,2019-01-25 16:55:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190125T165514_20190125T165539_025636_02D8B4_42DF,2019-01-25 08:27:24,COPERNICUS/S2_SR_HARMONIZED/20190125T080221_20190125T081612_T35JLM,L2A_T35JLM_A018765_20190125T081612
2,2019-03-14 16:55:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190314T165514_20190314T165538_026336_02F1E6_BA4B,2019-03-14 08:37:20,COPERNICUS/S2_SR_HARMONIZED/20190314T080709_20190314T083245_T35JLM,L2A_T35JLM_A010543_20190314T083245
3,2019-03-26 16:55:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190326T165514_20190326T165539_026511_02F853_2942,2019-03-26 08:27:26,COPERNICUS/S2_SR_HARMONIZED/20190326T075611_20190326T082250_T35JLM,L2A_T35JLM_A019623_20190326T082250
4,2019-05-13 16:55:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190513T165516_20190513T165540_027211_031156_5451,2019-05-13 08:37:31,COPERNICUS/S2_SR_HARMONIZED/20190513T080619_20190513T083308_T35JLM,L2A_T35JLM_A011401_20190513T083308
5,2019-05-25 16:55:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190525T165516_20190525T165541_027386_0316CD_DC71,2019-05-25 08:27:30,COPERNICUS/S2_SR_HARMONIZED/20190525T075611_20190525T081621_T35JLM,L2A_T35JLM_A020481_20190525T081621
6,2019-07-12 16:55:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190712T165519_20190712T165544_028086_032C05_7660,2019-07-12 08:37:32,COPERNICUS/S2_SR_HARMONIZED/20190712T080619_20190712T083051_T35JLM,L2A_T35JLM_A012259_20190712T083051
7,2019-07-24 16:55:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190724T165520_20190724T165545_028261_03314E_315C,2019-07-24 08:27:32,COPERNICUS/S2_SR_HARMONIZED/20190724T075611_20190724T082220_T35JLM,L2A_T35JLM_A021339_20190724T082220
8,2019-09-10 16:55:23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190910T165523_20190910T165547_028961_0348D1_67CE,2019-09-10 08:37:24,COPERNICUS/S2_SR_HARMONIZED/20190910T080609_20190910T083147_T35JLM,L2A_T35JLM_A013117_20190910T083147
9,2019-09-22 16:55:23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190922T165523_20190922T165548_029136_034EC6_A4C3,2019-09-22 08:27:28,COPERNICUS/S2_SR_HARMONIZED/20190922T075621_20190922T082026_T35JLM,L2A_T35JLM_A022197_20190922T082026
