,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-06-05 08:52:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20180605T085219_20180605T085244_022219_026766_82A8,2018-06-05 13:45:30,COPERNICUS/S2_SR_HARMONIZED/20180605T134211_20180605T134211_T22LFN,L2A_T22LFN_A015422_20180605T134211
1,2019-01-31 08:52:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190131T085222_20190131T085247_025719_02DBC3_5903,2019-01-31 13:45:26,COPERNICUS/S2_SR_HARMONIZED/20190131T134211_20190131T134207_T22LFN,L2A_T22LFN_A018854_20190131T134207
2,2019-05-31 08:52:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190531T085224_20190531T085249_027469_031971_5E33,2019-05-31 13:45:32,COPERNICUS/S2_SR_HARMONIZED/20190531T134211_20190531T134213_T22LFN,L2A_T22LFN_A020570_20190531T134213
3,2019-07-30 08:52:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190730T085228_20190730T085253_028344_0333EF_1F9F,2019-07-30 13:45:34,COPERNICUS/S2_SR_HARMONIZED/20190730T134221_20190730T134215_T22LFN,L2A_T22LFN_A021428_20190730T134215
4,2020-07-24 08:52:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200724T085234_20200724T085259_033594_03E4B9_5394,2020-07-24 13:45:35,COPERNICUS/S2_SR_HARMONIZED/20200724T134221_20200724T134216_T22LFN,L2A_T22LFN_A026576_20200724T134216
5,2021-03-21 08:52:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210321T085234_20210321T085259_037094_045DF0_E992,2021-03-21 13:45:28,COPERNICUS/S2_SR_HARMONIZED/20210321T134211_20210321T134209_T22LFN,L2A_T22LFN_A030008_20210321T134209
6,2021-05-20 08:52:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210520T085236_20210520T085301_037969_047B44_E4F7,2021-05-20 13:45:30,COPERNICUS/S2_SR_HARMONIZED/20210520T134211_20210520T134442_T22LFN,L2A_T22LFN_A030866_20210520T134442
7,2021-07-19 08:52:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210719T085221_20210719T085246_038844_049571_C134,2021-07-19 13:45:33,COPERNICUS/S2_SR_HARMONIZED/20210719T134211_20210719T134445_T22LFN,L2A_T22LFN_A031724_20210719T134445
8,2021-09-17 08:52:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210917T085224_20210917T085249_039719_04B271_92C3,2021-09-17 13:45:31,COPERNICUS/S2_SR_HARMONIZED/20210917T134031_20210917T134321_T22LFN,L2A_T22LFN_A032582_20210917T134321
9,2022-01-15 08:52:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220115T085222_20220115T085247_041469_04EE5F_09B8,2022-01-15 13:45:30,COPERNICUS/S2_SR_HARMONIZED/20220115T134211_20220115T134211_T22LFN,L2A_T22LFN_A034298_20220115T134211
10,2022-07-14 08:52:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220714T085246_20220714T085311_044094_05436B_96C4,2022-07-14 13:45:42,COPERNICUS/S2_SR_HARMONIZED/20220714T133851_20220714T134419_T22LFN,L2A_T22LFN_A036872_20220714T134419
11,2022-09-12 08:52:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220912T085250_20220912T085315_044969_055F4E_9892,2022-09-12 13:45:40,COPERNICUS/S2_SR_HARMONIZED/20220912T133851_20220912T134229_T22LFN,L2A_T22LFN_A037730_20220912T134229
12,2023-01-10 08:52:47,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230110T085247_20230110T085312_046719_0599BF_32A0,2023-01-10 13:45:28,COPERNICUS/S2_SR_HARMONIZED/20230110T133831_20230110T133851_T22LFN,L2A_T22LFN_A039446_20230110T133851
13,2023-05-10 08:52:48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230510T085248_20230510T085313_048469_05D49D_7253,2023-05-10 13:45:29,COPERNICUS/S2_SR_HARMONIZED/20230510T133831_20230510T134205_T22LFN,L2A_T22LFN_A041162_20230510T134205
14,2023-07-09 08:52:51,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230709T085251_20230709T085316_049344_05EF0E_EDFC,2023-07-09 13:45:35,COPERNICUS/S2_SR_HARMONIZED/20230709T133841_20230709T134236_T22LFN,L2A_T22LFN_A042020_20230709T134236
15,2023-09-07 08:52:54,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230907T085254_20230907T085319_050219_060B6F_EED7,2023-09-07 13:45:35,COPERNICUS/S2_SR_HARMONIZED/20230907T133841_20230907T133838_T22LFN,L2A_T22LFN_A042878_20230907T133838
16,2024-05-04 08:52:53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240504T085253_20240504T085318_053719_0686B1_7790,2024-05-04 13:45:32,COPERNICUS/S2_SR_HARMONIZED/20240504T133841_20240504T133836_T22LFN,L2A_T22LFN_A046310_20240504T133836
17,2024-07-03 08:52:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240703T085250_20240703T085315_054594_06A537_468B,2024-07-03 13:45:33,COPERNICUS/S2_SR_HARMONIZED/20240703T133841_20240703T133837_T22LFN,L2A_T22LFN_A047168_20240703T133837
