,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-06-03 23:53:11,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190603T235311_20190603T235336_027522_031B0C_E585,2019-06-04 04:48:59,COPERNICUS/S2_SR_HARMONIZED/20190604T043701_20190604T043703_T46SCD,L2A_T46SCD_A020622_20190604T043703
1,2019-06-09 00:01:18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190609T000118_20190609T000143_027595_031D39_35CF,2019-06-09 04:49:04,COPERNICUS/S2_SR_HARMONIZED/20190609T043709_20190609T043943_T46SCD,L2A_T46SCD_A011785_20190609T043943
2,2019-08-08 00:01:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190808T000122_20190808T000147_028470_0337B5_0130,2019-08-08 04:49:04,COPERNICUS/S2_SR_HARMONIZED/20190808T043709_20190808T044526_T46SCD,L2A_T46SCD_A012643_20190808T044526
3,2019-10-07 00:01:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191007T000125_20191007T000150_029345_0355F7_9073,2019-10-07 04:48:57,COPERNICUS/S2_SR_HARMONIZED/20191007T043659_20191007T044425_T46SCD,L2A_T46SCD_A013501_20191007T044425
4,2020-05-09 11:59:01,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200509T115901_20200509T115926_032488_03C32A_04C1,2020-05-09 04:49:01,COPERNICUS/S2_SR_HARMONIZED/20200509T043711_20200509T044259_T46SCD,L2A_T46SCD_A025484_20200509T044259
5,2020-08-02 00:01:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200802T000128_20200802T000153_033720_03E87F_1754,2020-08-02 04:48:59,COPERNICUS/S2_SR_HARMONIZED/20200802T043709_20200802T043815_T46SCD,L2A_T46SCD_A017791_20200802T043815
6,2020-09-25 23:53:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200925T235324_20200925T235349_034522_04047C_D914,2020-09-26 04:49:02,COPERNICUS/S2_SR_HARMONIZED/20200926T043711_20200926T043840_T46SCD,L2A_T46SCD_A027486_20200926T043840
7,2020-10-01 00:01:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201001T000131_20201001T000156_034595_040719_2BF4,2020-10-01 04:49:00,COPERNICUS/S2_SR_HARMONIZED/20201001T043709_20201001T044721_T46SCD,L2A_T46SCD_A018649_20201001T044721
8,2021-05-23 23:53:23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210523T235323_20210523T235348_038022_047CCC_D870,2021-05-24 04:48:57,COPERNICUS/S2_SR_HARMONIZED/20210524T043701_20210524T044446_T46SCD,L2A_T46SCD_A030918_20210524T044446
9,2021-07-28 00:01:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210728T000134_20210728T000159_038970_04991E_0FAF,2021-07-28 04:48:58,COPERNICUS/S2_SR_HARMONIZED/20210728T043659_20210728T044455_T46SCD,L2A_T46SCD_A022939_20210728T044455
10,2021-09-01 11:59:13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210901T115913_20210901T115938_039488_04AA7A_1EE2,2021-09-01 04:48:58,COPERNICUS/S2_SR_HARMONIZED/20210901T043701_20210901T044310_T46SCD,L2A_T46SCD_A032348_20210901T044310
11,2022-02-28 11:59:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220228T115910_20220228T115935_042113_050474_A24E,2022-02-28 04:49:00,COPERNICUS/S2_SR_HARMONIZED/20220228T043731_20220228T044439_T46SCD,L2A_T46SCD_A034922_20220228T044439
12,2022-03-19 23:53:26,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220319T235326_20220319T235351_042397_050E12_9A84,2022-03-20 04:49:00,COPERNICUS/S2_SR_HARMONIZED/20220320T043701_20220320T044449_T46SCD,L2A_T46SCD_A035208_20220320T044449
13,2022-03-25 00:01:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220325T000133_20220325T000158_042470_051096_3635,2022-03-25 04:48:54,COPERNICUS/S2_SR_HARMONIZED/20220325T043659_20220325T043901_T46SCD,L2A_T46SCD_A026371_20220325T043901
