,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-04-25 23:50:27,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190425T235027_20190425T235052_015970_01E02D_1CC9,2019-04-25 17:19:35,COPERNICUS/S2_SR_HARMONIZED/20190425T170859_20190425T171336_T15UYS,L2A_T15UYS_A011149_20190425T171336
1,2019-04-25 23:50:52,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190425T235052_20190425T235117_015970_01E02D_7A48,2019-04-25 17:19:35,COPERNICUS/S2_SR_HARMONIZED/20190425T170859_20190425T171336_T15UYS,L2A_T15UYS_A011149_20190425T171336
2,2019-04-25 23:50:27,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190425T235027_20190425T235052_015970_01E02D_1CC9,2019-04-25 17:19:32,COPERNICUS/S2_SR_HARMONIZED/20190425T170859_20190425T171336_T16UCB,L2A_T16UCB_A011149_20190425T171336
3,2019-04-25 23:50:52,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190425T235052_20190425T235117_015970_01E02D_7A48,2019-04-25 17:19:32,COPERNICUS/S2_SR_HARMONIZED/20190425T170859_20190425T171336_T16UCB,L2A_T16UCB_A011149_20190425T171336
4,2019-05-02 23:42:13,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190502T234213_20190502T234242_016072_01E3AC_709E,2019-05-02 17:09:39,COPERNICUS/S2_SR_HARMONIZED/20190502T165859_20190502T170048_T15UYS,L2A_T15UYS_A011249_20190502T170048
5,2019-05-02 23:42:42,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190502T234242_20190502T234307_016072_01E3AC_F81F,2019-05-02 17:09:39,COPERNICUS/S2_SR_HARMONIZED/20190502T165859_20190502T170048_T15UYS,L2A_T15UYS_A011249_20190502T170048
6,2019-05-02 23:42:13,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190502T234213_20190502T234242_016072_01E3AC_709E,2019-05-02 17:09:38,COPERNICUS/S2_SR_HARMONIZED/20190502T165859_20190502T170048_T16UCB,L2A_T16UCB_A011249_20190502T170048
7,2019-05-02 23:42:42,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190502T234242_20190502T234307_016072_01E3AC_F81F,2019-05-02 17:09:38,COPERNICUS/S2_SR_HARMONIZED/20190502T165859_20190502T170048_T16UCB,L2A_T16UCB_A011249_20190502T170048
8,2019-06-19 23:42:15,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190619T234215_20190619T234244_016772_01F90D_0FF3,2019-06-19 17:19:31,COPERNICUS/S2_SR_HARMONIZED/20190619T170901_20190619T171745_T15UYS,L2A_T15UYS_A020844_20190619T171745
9,2019-06-19 23:42:44,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190619T234244_20190619T234309_016772_01F90D_B9BE,2019-06-19 17:19:31,COPERNICUS/S2_SR_HARMONIZED/20190619T170901_20190619T171745_T15UYS,L2A_T15UYS_A020844_20190619T171745
