,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2022-04-13 08:22:49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220413T082249_20220413T082318_042752_051A1B_039B,2022-04-13 13:08:35,COPERNICUS/S2_SR_HARMONIZED/20220413T130251_20220413T130250_T23KQQ,L2A_T23KQQ_A035556_20220413T130250
1,2019-01-24 08:13:33,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190124T081333_20190124T081358_014633_01B45B_78BD,2019-01-24 13:08:32,COPERNICUS/S2_SR_HARMONIZED/20190124T130249_20190124T130247_T23KQQ,L2A_T23KQQ_A009845_20190124T130247
2,2019-01-29 08:21:34,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190129T082134_20190129T082159_014706_01B6AE_A3B5,2019-01-29 13:08:29,COPERNICUS/S2_SR_HARMONIZED/20190129T130241_20190129T130244_T23KQQ,L2A_T23KQQ_A018825_20190129T130244
3,2019-03-25 08:13:33,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190325T081333_20190325T081358_015508_01D0FD_152E,2019-03-25 13:08:33,COPERNICUS/S2_SR_HARMONIZED/20190325T130249_20190325T130247_T23KQQ,L2A_T23KQQ_A010703_20190325T130247
4,2019-03-30 08:21:34,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190330T082134_20190330T082159_015581_01D34E_7315,2019-03-30 13:08:32,COPERNICUS/S2_SR_HARMONIZED/20190330T130251_20190330T130247_T23KQQ,L2A_T23KQQ_A019683_20190330T130247
5,2019-07-23 08:13:39,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190723T081339_20190723T081404_017258_020761_E918,2019-07-23 13:08:41,COPERNICUS/S2_SR_HARMONIZED/20190723T130259_20190723T130631_T23KQQ,L2A_T23KQQ_A012419_20190723T130631
6,2019-07-28 08:21:40,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190728T082140_20190728T082205_017331_02097C_25FB,2019-07-28 13:08:37,COPERNICUS/S2_SR_HARMONIZED/20190728T130251_20190728T130252_T23KQQ,L2A_T23KQQ_A021399_20190728T130252
7,2019-11-25 08:21:43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191125T082143_20191125T082208_019081_024029_5679,2019-11-25 13:08:33,COPERNICUS/S2_SR_HARMONIZED/20191125T130251_20191125T130247_T23KQQ,L2A_T23KQQ_A023115_20191125T130247
8,2020-03-19 08:13:39,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200319T081339_20200319T081404_020758_0275C6_38C0,2020-03-19 13:08:30,COPERNICUS/S2_SR_HARMONIZED/20200319T130249_20200319T130245_T23KQQ,L2A_T23KQQ_A015851_20200319T130245
9,2020-05-18 08:13:41,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200518T081341_20200518T081406_021633_029122_DEDE,2020-05-18 13:08:32,COPERNICUS/S2_SR_HARMONIZED/20200518T130249_20200518T130511_T23KQQ,L2A_T23KQQ_A016709_20200518T130511
10,2020-07-17 08:13:45,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200717T081345_20200717T081410_022508_02AB8D_EF29,2020-07-17 13:08:34,COPERNICUS/S2_SR_HARMONIZED/20200717T130249_20200717T130538_T23KQQ,L2A_T23KQQ_A017567_20200717T130538
11,2020-07-22 08:21:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200722T082146_20200722T082211_022581_02ADB8_EDEB,2020-07-22 13:08:38,COPERNICUS/S2_SR_HARMONIZED/20200722T130251_20200722T130253_T23KQQ,L2A_T23KQQ_A026547_20200722T130253
12,2021-01-13 08:13:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210113T081346_20210113T081411_025133_02FE11_C8D5,2021-01-13 13:08:32,COPERNICUS/S2_SR_HARMONIZED/20210113T130249_20210113T130323_T23KQQ,L2A_T23KQQ_A020141_20210113T130323
13,2021-01-18 08:21:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210118T082146_20210118T082211_025206_03004B_C877,2021-01-18 13:08:33,COPERNICUS/S2_SR_HARMONIZED/20210118T130251_20210118T130248_T23KQQ,L2A_T23KQQ_A029121_20210118T130248
14,2021-03-14 08:13:45,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210314T081345_20210314T081410_026008_031A65_AC9A,2021-03-14 13:08:32,COPERNICUS/S2_SR_HARMONIZED/20210314T130249_20210314T130622_T23KQQ,L2A_T23KQQ_A020999_20210314T130622
15,2021-03-19 08:21:45,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210319T082145_20210319T082210_026081_031CA6_9EF9,2021-03-19 13:08:31,COPERNICUS/S2_SR_HARMONIZED/20210319T130251_20210319T130622_T23KQQ,L2A_T23KQQ_A029979_20210319T130622
16,2021-07-12 08:13:50,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210712T081350_20210712T081415_027758_035015_B714,2021-07-12 13:08:34,COPERNICUS/S2_SR_HARMONIZED/20210712T130249_20210712T130339_T23KQQ,L2A_T23KQQ_A022715_20210712T130339
17,2021-09-15 08:21:54,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210915T082154_20210915T082219_028706_036CFB_DCDD,2021-09-15 13:08:34,COPERNICUS/S2_SR_HARMONIZED/20210915T130251_20210915T130336_T23KQQ,L2A_T23KQQ_A032553_20210915T130336
18,2021-11-14 08:21:55,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20211114T082155_20211114T082220_029581_0387BC_D1F7,2021-11-14 13:08:34,COPERNICUS/S2_SR_HARMONIZED/20211114T130251_20211114T130249_T23KQQ,L2A_T23KQQ_A033411_20211114T130249
