,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2021-05-25 08:27:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210525T082717_20210525T082742_038042_047D68_888F,2021-05-25 03:17:43,COPERNICUS/S2_SR_HARMONIZED/20210525T031539_20210525T031539_T52WFE,L2A_T52WFE_A022023_20210525T031539
1,2021-05-25 08:27:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210525T082717_20210525T082742_038042_047D68_888F,2021-05-25 03:17:41,COPERNICUS/S2_SR_HARMONIZED/20210525T031539_20210525T031539_T53WMV,L2A_T53WMV_A022023_20210525T031539
2,2021-05-25 21:47:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210525T214724_20210525T214753_038050_047DA5_79DF,2021-05-26 03:37:38,COPERNICUS/S2_SR_HARMONIZED/20210526T033541_20210526T033536_T52WFE,L2A_T52WFE_A030946_20210526T033536
3,2021-05-25 21:47:53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210525T214753_20210525T214818_038050_047DA5_D632,2021-05-26 03:37:38,COPERNICUS/S2_SR_HARMONIZED/20210526T033541_20210526T033536_T52WFE,L2A_T52WFE_A030946_20210526T033536
4,2021-05-25 21:47:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210525T214724_20210525T214753_038050_047DA5_79DF,2021-05-26 03:37:36,COPERNICUS/S2_SR_HARMONIZED/20210526T033541_20210526T033536_T53WMV,L2A_T53WMV_A030946_20210526T033536
5,2021-05-25 21:47:53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210525T214753_20210525T214818_038050_047DA5_D632,2021-05-26 03:37:36,COPERNICUS/S2_SR_HARMONIZED/20210526T033541_20210526T033536_T53WMV,L2A_T53WMV_A030946_20210526T033536
6,2019-02-21 22:03:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190221T220306_20190221T220331_015050_01C1F8_9047,2019-02-22 03:07:44,COPERNICUS/S2_SR_HARMONIZED/20190222T030729_20190222T030732_T52WFE,L2A_T52WFE_A010254_20190222T030732
7,2019-02-21 22:03:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190221T220306_20190221T220331_015050_01C1F8_9047,2019-02-22 03:07:43,COPERNICUS/S2_SR_HARMONIZED/20190222T030729_20190222T030732_T53WMV,L2A_T53WMV_A010254_20190222T030732
8,2019-03-07 21:46:41,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190307T214641_20190307T214710_015254_01C8AE_FD02,2019-03-08 03:37:31,COPERNICUS/S2_SR_HARMONIZED/20190308T033601_20190308T033601_T52WFE,L2A_T52WFE_A019363_20190308T033601
9,2019-03-07 21:46:41,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190307T214641_20190307T214710_015254_01C8AE_FD02,2019-03-08 03:37:30,COPERNICUS/S2_SR_HARMONIZED/20190308T033601_20190308T033601_T53WMV,L2A_T53WMV_A019363_20190308T033601
