,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-01-14 00:42:03,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190114T004203_20190114T004228_014483_01AF94_7ADA,2019-01-13 18:17:57,COPERNICUS/S2_SR_HARMONIZED/20190113T181719_20190113T181718_T13VEE,L2A_T13VEE_A009691_20190113T181718
1,2019-03-15 00:42:02,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190315T004202_20190315T004227_015358_01CC1A_BA98,2019-03-14 18:17:55,COPERNICUS/S2_SR_HARMONIZED/20190314T181119_20190314T181122_T13VEE,L2A_T13VEE_A010549_20190314T181122
2,2019-07-13 00:42:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190713T004208_20190713T004233_017108_020300_F7BB,2019-07-12 18:18:06,COPERNICUS/S2_SR_HARMONIZED/20190712T180929_20190712T181019_T13VEE,L2A_T13VEE_A012265_20190712T181019
3,2019-08-30 00:42:11,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190830T004211_20190830T004236_017808_02183B_709C,2019-08-29 18:27:55,COPERNICUS/S2_SR_HARMONIZED/20190829T181921_20190829T182500_T13VEE,L2A_T13VEE_A021860_20190829T182500
4,2019-09-11 00:42:11,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190911T004211_20190911T004236_017983_021DB4_F308,2019-09-10 18:17:58,COPERNICUS/S2_SR_HARMONIZED/20190910T180919_20190910T180919_T13VEE,L2A_T13VEE_A013123_20190910T180919
5,2019-11-10 00:42:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191110T004212_20191110T004237_018858_02390E_B044,2019-11-09 18:17:57,COPERNICUS/S2_SR_HARMONIZED/20191109T181549_20191109T181708_T13VEE,L2A_T13VEE_A013981_20191109T181708
6,2020-02-26 00:42:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200226T004208_20200226T004233_020433_026B70_3285,2020-02-25 18:27:49,COPERNICUS/S2_SR_HARMONIZED/20200225T182331_20200225T182327_T13VEE,L2A_T13VEE_A024434_20200225T182327
7,2020-04-26 00:42:10,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200426T004210_20200426T004235_021308_028724_F6B7,2020-04-25 18:27:56,COPERNICUS/S2_SR_HARMONIZED/20200425T181921_20200425T181922_T13VEE,L2A_T13VEE_A025292_20200425T181922
8,2020-05-08 00:42:11,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200508T004211_20200508T004236_021483_028CA6_B5BD,2020-05-07 18:17:55,COPERNICUS/S2_SR_HARMONIZED/20200507T180909_20200507T181631_T13VEE,L2A_T13VEE_A016555_20200507T181631
9,2020-09-05 00:42:17,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200905T004217_20200905T004242_023233_02C1F1_4A6F,2020-09-04 18:18:00,COPERNICUS/S2_SR_HARMONIZED/20200904T180919_20200904T181308_T13VEE,L2A_T13VEE_A018271_20200904T181308
10,2020-12-22 00:42:17,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201222T004217_20201222T004242_024808_02F393_8063,2020-12-21 18:28:01,COPERNICUS/S2_SR_HARMONIZED/20201221T182801_20201221T182756_T13VEE,L2A_T13VEE_A028724_20201221T182756
11,2021-03-04 00:42:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210304T004214_20210304T004239_025858_03157C_2EAB,2021-03-03 18:17:56,COPERNICUS/S2_SR_HARMONIZED/20210303T181239_20210303T181354_T13VEE,L2A_T13VEE_A020845_20210303T181354
12,2021-04-21 00:42:16,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210421T004216_20210421T004241_026558_032BE8_679C,2021-04-20 18:27:50,COPERNICUS/S2_SR_HARMONIZED/20210420T181921_20210420T182046_T13VEE,L2A_T13VEE_A030440_20210420T182046
13,2021-07-02 00:42:20,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210702T004220_20210702T004245_027608_034B98_F288,2021-07-01 18:17:59,COPERNICUS/S2_SR_HARMONIZED/20210701T180919_20210701T181223_T13VEE,L2A_T13VEE_A022561_20210701T181223
14,2021-08-19 00:42:22,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210819T004222_20210819T004247_028308_0360AF_4996,2021-08-18 18:27:57,COPERNICUS/S2_SR_HARMONIZED/20210818T181921_20210818T182050_T13VEE,L2A_T13VEE_A032156_20210818T182050
15,2021-08-31 00:42:23,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210831T004223_20210831T004248_028483_036626_C0DD,2021-08-30 18:17:55,COPERNICUS/S2_SR_HARMONIZED/20210830T180909_20210830T180911_T13VEE,L2A_T13VEE_A023419_20210830T180911
16,2021-12-17 00:42:23,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20211217T004223_20211217T004248_030058_0396CD_4D61,2021-12-16 18:28:00,COPERNICUS/S2_SR_HARMONIZED/20211216T182751_20211216T182754_T13VEE,L2A_T13VEE_A033872_20211216T182754
