,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-05-18 12:22:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190518T122210_20190518T122235_027282_03138C_D5E4,2019-05-18 05:00:53,COPERNICUS/S2_SR_HARMONIZED/20190518T044701_20190518T045535_T45RVM,L2A_T45RVM_A020379_20190518T045535
1,2019-05-18 12:22:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190518T122210_20190518T122235_027282_03138C_D5E4,2019-05-18 05:00:39,COPERNICUS/S2_SR_HARMONIZED/20190518T044701_20190518T045535_T45RVN,L2A_T45RVN_A020379_20190518T045535
2,2019-07-17 12:22:13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190717T122213_20190717T122238_028157_032E2B_2702,2019-07-17 05:00:55,COPERNICUS/S2_SR_HARMONIZED/20190717T044711_20190717T045537_T45RVM,L2A_T45RVM_A021237_20190717T045537
3,2019-07-17 12:22:13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190717T122213_20190717T122238_028157_032E2B_2702,2019-07-17 05:00:40,COPERNICUS/S2_SR_HARMONIZED/20190717T044711_20190717T045537_T45RVN,L2A_T45RVN_A021237_20190717T045537
4,2019-09-10 12:14:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190910T121410_20190910T121435_028959_0348B6_2DBD,2019-09-10 05:00:51,COPERNICUS/S2_SR_HARMONIZED/20190910T044659_20190910T045931_T45RVM,L2A_T45RVM_A013115_20190910T045931
5,2019-09-10 12:14:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190910T121410_20190910T121435_028959_0348B6_2DBD,2019-09-10 05:00:36,COPERNICUS/S2_SR_HARMONIZED/20190910T044659_20190910T045931_T45RVN,L2A_T45RVN_A013115_20190910T045931
6,2019-09-15 12:22:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190915T122216_20190915T122241_029032_034B39_45FC,2019-09-15 05:00:49,COPERNICUS/S2_SR_HARMONIZED/20190915T044701_20190915T045115_T45RVM,L2A_T45RVM_A022095_20190915T045115
7,2019-09-15 12:22:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190915T122216_20190915T122241_029032_034B39_45FC,2019-09-15 05:00:34,COPERNICUS/S2_SR_HARMONIZED/20190915T044701_20190915T045115_T45RVN,L2A_T45RVN_A022095_20190915T045115
8,2019-09-30 00:11:04,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190930T001104_20190930T001129_029243_035286_3D0E,2019-09-30 05:00:50,COPERNICUS/S2_SR_HARMONIZED/20190930T044659_20190930T045742_T45RVM,L2A_T45RVM_A013401_20190930T045742
9,2019-09-30 00:11:04,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190930T001104_20190930T001129_029243_035286_3D0E,2019-09-30 05:00:35,COPERNICUS/S2_SR_HARMONIZED/20190930T044659_20190930T045742_T45RVN,L2A_T45RVN_A013401_20190930T045742
10,2019-11-09 12:14:11,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191109T121411_20191109T121436_029834_0366F3_2CAB,2019-11-09 05:00:35,COPERNICUS/S2_SR_HARMONIZED/20191109T045019_20191109T045133_T45RVN,L2A_T45RVN_A013973_20191109T045133
11,2019-11-14 12:22:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191114T122217_20191114T122242_029907_03697A_C648,2019-11-14 05:00:52,COPERNICUS/S2_SR_HARMONIZED/20191114T045041_20191114T045457_T45RVM,L2A_T45RVM_A022953_20191114T045457
12,2019-11-14 12:22:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191114T122217_20191114T122242_029907_03697A_C648,2019-11-14 05:00:37,COPERNICUS/S2_SR_HARMONIZED/20191114T045041_20191114T045457_T45RVN,L2A_T45RVN_A022953_20191114T045457
13,2019-11-29 00:11:04,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191129T001104_20191129T001129_030118_0370E0_BB07,2019-11-29 05:00:45,COPERNICUS/S2_SR_HARMONIZED/20191129T045129_20191129T045914_T45RVM,L2A_T45RVM_A014259_20191129T045914
14,2019-11-29 00:11:04,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191129T001104_20191129T001129_030118_0370E0_BB07,2019-11-29 05:00:30,COPERNICUS/S2_SR_HARMONIZED/20191129T045129_20191129T045914_T45RVN,L2A_T45RVN_A014259_20191129T045914
15,2020-01-13 12:22:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200113T122215_20200113T122240_030782_0387BF_2956,2020-01-13 05:00:44,COPERNICUS/S2_SR_HARMONIZED/20200113T045131_20200113T045526_T45RVM,L2A_T45RVM_A023811_20200113T045526
16,2020-01-13 12:22:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200113T122215_20200113T122240_030782_0387BF_2956,2020-01-13 05:00:29,COPERNICUS/S2_SR_HARMONIZED/20200113T045131_20200113T045526_T45RVN,L2A_T45RVN_A023811_20200113T045526
17,2020-07-11 12:22:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200711T122219_20200711T122244_033407_03DEEA_1CB8,2020-07-11 05:00:39,COPERNICUS/S2_SR_HARMONIZED/20200711T044701_20200711T045536_T45RVN,L2A_T45RVN_A026385_20200711T045536
18,2020-09-04 12:14:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200904T121416_20200904T121441_034209_03F975_916F,2020-09-04 05:00:53,COPERNICUS/S2_SR_HARMONIZED/20200904T044659_20200904T044843_T45RVM,L2A_T45RVM_A018263_20200904T044843
19,2020-09-04 12:14:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200904T121416_20200904T121441_034209_03F975_916F,2020-09-04 05:00:38,COPERNICUS/S2_SR_HARMONIZED/20200904T044659_20200904T044843_T45RVN,L2A_T45RVN_A018263_20200904T044843
20,2020-09-09 12:22:23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200909T122223_20200909T122248_034282_03FC01_D529,2020-09-09 05:00:39,COPERNICUS/S2_SR_HARMONIZED/20200909T044701_20200909T045716_T45RVN,L2A_T45RVN_A027243_20200909T045716
21,2020-11-03 12:14:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201103T121417_20201103T121442_035084_041809_89A9,2020-11-03 05:00:52,COPERNICUS/S2_SR_HARMONIZED/20201103T044939_20201103T045233_T45RVM,L2A_T45RVM_A019121_20201103T045233
22,2020-11-23 00:11:08,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201123T001108_20201123T001133_035368_0421EE_2218,2020-11-23 05:00:50,COPERNICUS/S2_SR_HARMONIZED/20201123T045119_20201123T045221_T45RVM,L2A_T45RVM_A019407_20201123T045221
23,2020-11-23 00:11:08,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201123T001108_20201123T001133_035368_0421EE_2218,2020-11-23 05:00:35,COPERNICUS/S2_SR_HARMONIZED/20201123T045119_20201123T045221_T45RVN,L2A_T45RVN_A019407_20201123T045221
24,2021-07-06 12:22:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210706T122225_20210706T122250_038657_048FC6_BFD1,2021-07-06 05:00:38,COPERNICUS/S2_SR_HARMONIZED/20210706T044701_20210706T044829_T45RVN,L2A_T45RVN_A031533_20210706T044829
25,2021-08-30 12:14:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210830T121422_20210830T121447_039459_04A972_F335,2021-08-30 05:00:47,COPERNICUS/S2_SR_HARMONIZED/20210830T044659_20210830T044907_T45RVM,L2A_T45RVM_A023411_20210830T044907
26,2021-09-04 12:22:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210904T122228_20210904T122253_039532_04ABFC_3D71,2021-09-04 05:00:50,COPERNICUS/S2_SR_HARMONIZED/20210904T044701_20210904T045514_T45RVM,L2A_T45RVM_A032391_20210904T045514
27,2021-09-04 12:22:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210904T122228_20210904T122253_039532_04ABFC_3D71,2021-09-04 05:00:36,COPERNICUS/S2_SR_HARMONIZED/20210904T044701_20210904T045514_T45RVN,L2A_T45RVN_A032391_20210904T045514
