,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-03-27 22:05:51,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190327T220551_20190327T220616_015546_01D241_F45B,2019-03-27 15:56:51,COPERNICUS/S2_SR_HARMONIZED/20190327T154901_20190327T155313_T19VFE,L2A_T19VFE_A019642_20190327T155313
1,2019-03-27 22:05:51,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190327T220551_20190327T220616_015546_01D241_F45B,2019-03-27 15:56:48,COPERNICUS/S2_SR_HARMONIZED/20190327T154901_20190327T155313_T20VLK,L2A_T20VLK_A019642_20190327T155313
2,2019-04-08 22:05:52,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190408T220552_20190408T220617_015721_01D803_85CB,2019-04-08 15:46:59,COPERNICUS/S2_SR_HARMONIZED/20190408T153819_20190408T153814_T19VFE,L2A_T19VFE_A010905_20190408T153814
3,2019-04-08 22:05:52,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190408T220552_20190408T220617_015721_01D803_85CB,2019-04-08 15:46:56,COPERNICUS/S2_SR_HARMONIZED/20190408T153819_20190408T153814_T20VLK,L2A_T20VLK_A010905_20190408T153814
4,2019-05-26 22:05:54,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190526T220554_20190526T220619_016421_01EE9A_4E2C,2019-05-26 15:56:55,COPERNICUS/S2_SR_HARMONIZED/20190526T154911_20190526T155614_T19VFE,L2A_T19VFE_A020500_20190526T155614
5,2019-05-26 22:05:54,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190526T220554_20190526T220619_016421_01EE9A_4E2C,2019-05-26 15:56:52,COPERNICUS/S2_SR_HARMONIZED/20190526T154911_20190526T155614_T20VLK,L2A_T20VLK_A020500_20190526T155614
6,2020-01-21 22:05:58,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200121T220558_20200121T220623_019921_025AEB_785C,2020-01-21 15:56:46,COPERNICUS/S2_SR_HARMONIZED/20200121T155551_20200121T155547_T19VFE,L2A_T19VFE_A023932_20200121T155547
7,2020-01-21 22:05:58,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200121T220558_20200121T220623_019921_025AEB_785C,2020-01-21 15:56:43,COPERNICUS/S2_SR_HARMONIZED/20200121T155551_20200121T155547_T20VLK,L2A_T20VLK_A023932_20200121T155547
8,2020-06-01 22:06:01,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200601T220601_20200601T220626_021846_029771_8E25,2020-06-01 15:46:54,COPERNICUS/S2_SR_HARMONIZED/20200601T153809_20200601T154518_T20VLK,L2A_T20VLK_A016911_20200601T154518
9,2020-07-19 22:06:03,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200719T220603_20200719T220628_022546_02ACAB_35CA,2020-07-19 15:56:57,COPERNICUS/S2_SR_HARMONIZED/20200719T154911_20200719T155554_T19VFE,L2A_T19VFE_A026506_20200719T155554
