,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-01-19 00:29:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190119T002941_20190119T003006_025539_02D52B_0784,2019-01-19 05:22:57,COPERNICUS/S2_SR_HARMONIZED/20190119T051129_20190119T051337_T44QMJ,L2A_T44QMJ_A009769_20190119T051337
1,2019-03-20 00:29:40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190320T002940_20190320T003005_026414_02F4CA_F88E,2019-03-20 05:22:56,COPERNICUS/S2_SR_HARMONIZED/20190320T050649_20190320T052107_T44QMJ,L2A_T44QMJ_A010627_20190320T052107
2,2019-05-19 00:29:42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190519T002942_20190519T003007_027289_0313D0_08BE,2019-05-19 05:23:06,COPERNICUS/S2_SR_HARMONIZED/20190519T050659_20190519T052127_T44QMJ,L2A_T44QMJ_A011485_20190519T052127
3,2019-11-15 00:29:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191115T002950_20191115T003015_029914_0369BE_5890,2019-11-15 05:22:56,COPERNICUS/S2_SR_HARMONIZED/20191115T051049_20191115T051852_T44QMJ,L2A_T44QMJ_A014059_20191115T051852
4,2020-01-14 00:29:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200114T002945_20200114T003010_030789_038805_6234,2020-01-14 05:22:52,COPERNICUS/S2_SR_HARMONIZED/20200114T051149_20200114T051145_T44QMJ,L2A_T44QMJ_A014917_20200114T051145
5,2020-05-13 00:29:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200513T002929_20200513T002954_032539_03C4C9_D10F,2020-05-13 05:22:56,COPERNICUS/S2_SR_HARMONIZED/20200513T050649_20200513T051955_T44QMJ,L2A_T44QMJ_A016633_20200513T051955
6,2020-11-09 00:29:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201109T002937_20201109T003002_035164_041AD2_F244,2020-11-09 05:22:59,COPERNICUS/S2_SR_HARMONIZED/20201109T051029_20201109T052134_T44QMJ,L2A_T44QMJ_A019207_20201109T052134
7,2021-03-09 00:29:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210309T002933_20210309T002958_036914_04579C_AE26,2021-03-09 05:22:57,COPERNICUS/S2_SR_HARMONIZED/20210309T050649_20210309T051857_T44QMJ,L2A_T44QMJ_A020923_20210309T051857
8,2021-05-08 00:29:35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210508T002935_20210508T003000_037789_0475C9_1181,2021-05-08 05:22:55,COPERNICUS/S2_SR_HARMONIZED/20210508T050649_20210508T051848_T44QMJ,L2A_T44QMJ_A021781_20210508T051848
9,2021-07-07 00:29:38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210707T002938_20210707T003003_038664_049005_07CD,2021-07-07 05:22:59,COPERNICUS/S2_SR_HARMONIZED/20210707T050659_20210707T051852_T44QMJ,L2A_T44QMJ_A022639_20210707T051852
10,2021-09-05 00:29:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210905T002941_20210905T003006_039539_04AC43_C928,2021-09-05 05:22:54,COPERNICUS/S2_SR_HARMONIZED/20210905T050649_20210905T051717_T44QMJ,L2A_T44QMJ_A023497_20210905T051717
11,2021-11-04 00:29:42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211104T002942_20211104T003007_040414_04CA78_0E26,2021-11-04 05:22:58,COPERNICUS/S2_SR_HARMONIZED/20211104T050959_20211104T052234_T44QMJ,L2A_T44QMJ_A024355_20211104T052234
