,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2022-04-12 23:26:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220412T232619_20220412T232649_042747_0519E5_F413,2022-04-12 16:39:53,COPERNICUS/S2_SR_HARMONIZED/20220412T162841_20220412T162837_T17ULQ,L2A_T17ULQ_A035544_20220412T162837
1,2022-08-05 23:18:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220805T231821_20220805T231850_044424_054D27_A3E0,2022-08-05 16:39:58,COPERNICUS/S2_SR_HARMONIZED/20220805T162839_20220805T163949_T17ULQ,L2A_T17ULQ_A028280_20220805T163949
2,2022-08-10 23:26:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220810T232627_20220810T232656_044497_054F59_9EDA,2022-08-10 16:40:02,COPERNICUS/S2_SR_HARMONIZED/20220810T162911_20220810T163355_T17ULQ,L2A_T17ULQ_A037260_20220810T163355
3,2023-02-01 23:18:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230201T231819_20230201T231848_047049_05A4CD_6DB6,2023-02-01 16:39:47,COPERNICUS/S2_SR_HARMONIZED/20230201T163519_20230201T163817_T17ULQ,L2A_T17ULQ_A030854_20230201T163817
4,2023-02-06 23:26:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230206T232625_20230206T232654_047122_05A739_6F73,2023-02-06 16:39:49,COPERNICUS/S2_SR_HARMONIZED/20230206T163451_20230206T163936_T17ULQ,L2A_T17ULQ_A039834_20230206T163936
5,2023-04-07 23:26:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230407T232625_20230407T232655_047997_05C4C7_1A0F,2023-04-07 16:39:50,COPERNICUS/S2_SR_HARMONIZED/20230407T162831_20230407T163412_T17ULQ,L2A_T17ULQ_A040692_20230407T163412
6,2023-06-01 23:18:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230601T231822_20230601T231851_048799_05DE5D_DF8D,2023-06-01 16:39:54,COPERNICUS/S2_SR_HARMONIZED/20230601T162839_20230601T163515_T17ULQ,L2A_T17ULQ_A032570_20230601T163515
7,2023-06-06 23:26:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230606T232628_20230606T232657_048872_05E08B_670D,2023-06-06 16:39:54,COPERNICUS/S2_SR_HARMONIZED/20230606T162841_20230606T163334_T17ULQ,L2A_T17ULQ_A041550_20230606T163334
8,2023-08-05 23:26:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230805T232632_20230805T232701_049747_05FB5B_B67D,2023-08-05 16:39:55,COPERNICUS/S2_SR_HARMONIZED/20230805T162841_20230805T163154_T17ULQ,L2A_T17ULQ_A042408_20230805T163154
9,2023-09-29 23:18:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230929T231828_20230929T231857_050549_0616B2_374D,2023-09-29 16:39:53,COPERNICUS/S2_SR_HARMONIZED/20230929T162959_20230929T163406_T17ULQ,L2A_T17ULQ_A034286_20230929T163406
10,2023-12-03 23:26:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231203T232633_20231203T232702_051497_063735_0AD1,2023-12-03 16:39:43,COPERNICUS/S2_SR_HARMONIZED/20231203T163641_20231203T163638_T17ULQ,L2A_T17ULQ_A044124_20231203T163638
11,2024-04-01 23:26:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240401T232631_20240401T232700_053247_067407_F485,2024-04-01 16:39:49,COPERNICUS/S2_SR_HARMONIZED/20240401T162831_20240401T163914_T17ULQ,L2A_T17ULQ_A045840_20240401T163914
12,2024-05-31 23:26:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240531T232631_20240531T232700_054122_0694D0_2673,2024-05-31 16:39:54,COPERNICUS/S2_SR_HARMONIZED/20240531T162841_20240531T163405_T17ULQ,L2A_T17ULQ_A046698_20240531T163405
13,2019-01-28 23:25:24,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190128T232524_20190128T232549_014701_01B683_1CA4,2019-01-28 16:39:47,COPERNICUS/S2_SR_HARMONIZED/20190128T163541_20190128T163535_T17ULQ,L2A_T17ULQ_A018813_20190128T163535
14,2019-03-29 23:25:24,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190329T232524_20190329T232549_015576_01D325_83E9,2019-03-29 16:39:50,COPERNICUS/S2_SR_HARMONIZED/20190329T162901_20190329T163233_T17ULQ,L2A_T17ULQ_A019671_20190329T163233
15,2019-05-28 23:25:26,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190528T232526_20190528T232551_016451_01EF7C_3931,2019-05-28 16:39:53,COPERNICUS/S2_SR_HARMONIZED/20190528T162901_20190528T163817_T17ULQ,L2A_T17ULQ_A020529_20190528T163817
16,2019-07-22 23:17:29,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190722T231729_20190722T231754_017253_020738_E8C5,2019-07-22 16:39:59,COPERNICUS/S2_SR_HARMONIZED/20190722T162839_20190722T163132_T17ULQ,L2A_T17ULQ_A012407_20190722T163132
17,2019-09-25 23:25:33,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190925T232533_20190925T232558_018201_02245C_4728,2019-09-25 16:39:51,COPERNICUS/S2_SR_HARMONIZED/20190925T163021_20190925T163345_T17ULQ,L2A_T17ULQ_A022245_20190925T163345
18,2020-05-17 23:17:31,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200517T231731_20200517T231756_021628_0290F7_F4AC,2020-05-17 16:39:50,COPERNICUS/S2_SR_HARMONIZED/20200517T162839_20200517T163000_T17ULQ,L2A_T17ULQ_A016697_20200517T163000
19,2020-05-22 23:25:32,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200522T232532_20200522T232557_021701_029310_5686,2020-05-22 16:39:56,COPERNICUS/S2_SR_HARMONIZED/20200522T162901_20200522T163536_T17ULQ,L2A_T17ULQ_A025677_20200522T163536
20,2020-07-16 23:17:35,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200716T231735_20200716T231800_022503_02AB61_3C45,2020-07-16 16:39:51,COPERNICUS/S2_SR_HARMONIZED/20200716T162839_20200716T163019_T17ULQ,L2A_T17ULQ_A017555_20200716T163019
21,2020-09-14 23:17:38,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200914T231738_20200914T231803_023378_02C682_005E,2020-09-14 16:39:52,COPERNICUS/S2_SR_HARMONIZED/20200914T162839_20200914T163415_T17ULQ,L2A_T17ULQ_A018413_20200914T163415
22,2021-03-18 23:25:35,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210318T232535_20210318T232600_026076_031C7C_6D1F,2021-03-18 16:39:49,COPERNICUS/S2_SR_HARMONIZED/20210318T163011_20210318T163642_T17ULQ,L2A_T17ULQ_A029967_20210318T163642
23,2021-05-12 23:17:37,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210512T231737_20210512T231802_026878_033610_E90E,2021-05-12 16:39:49,COPERNICUS/S2_SR_HARMONIZED/20210512T162829_20210512T163719_T17ULQ,L2A_T17ULQ_A021845_20210512T163719
24,2021-07-16 23:25:41,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210716T232541_20210716T232606_027826_035205_FC98,2021-07-16 16:39:54,COPERNICUS/S2_SR_HARMONIZED/20210716T162901_20210716T163212_T17ULQ,L2A_T17ULQ_A031683_20210716T163212
25,2021-09-09 23:17:44,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210909T231744_20210909T231809_028628_036AA7_3345,2021-09-09 16:39:47,COPERNICUS/S2_SR_HARMONIZED/20210909T162829_20210909T163337_T17ULQ,L2A_T17ULQ_A023561_20210909T163337
