,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-19 00:44:58,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190219T004458_20190219T004520_015008_01C0AE_AFC0,2019-02-18 19:25:04,COPERNICUS/S2_SR_HARMONIZED/20190218T192441_20190218T192440_T12WWB,L2A_T12WWB_A019115_20190218T192440
1,2019-03-03 00:44:57,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190303T004457_20190303T004520_015183_01C665_9F44,2019-03-02 19:15:08,COPERNICUS/S2_SR_HARMONIZED/20190302T191319_20190302T191313_T12WWB,L2A_T12WWB_A010378_20190302T191313
2,2019-04-08 00:44:58,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190408T004458_20190408T004521_015708_01D79C_7FF8,2019-04-07 19:35:09,COPERNICUS/S2_SR_HARMONIZED/20190407T192919_20190407T193201_T12WWB,L2A_T12WWB_A010893_20190407T193201
3,2019-04-20 00:44:58,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190420T004458_20190420T004521_015883_01DD66_F35B,2019-04-19 19:25:11,COPERNICUS/S2_SR_HARMONIZED/20190419T191911_20190419T191913_T12WWB,L2A_T12WWB_A019973_20190419T191913
4,2019-05-02 00:44:59,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190502T004459_20190502T004522_016058_01E33D_ADD1,2019-05-01 19:15:18,COPERNICUS/S2_SR_HARMONIZED/20190501T190919_20190501T190921_T12WWB,L2A_T12WWB_A011236_20190501T190921
5,2019-06-19 00:45:02,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190619T004502_20190619T004524_016758_01F8AD_2D24,2019-06-18 19:25:12,COPERNICUS/S2_SR_HARMONIZED/20190618T191911_20190618T192334_T12WWB,L2A_T12WWB_A020831_20190618T192334
6,2019-10-17 00:45:07,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191017T004507_20191017T004530_018508_022DFC_C759,2019-10-16 19:25:11,COPERNICUS/S2_SR_HARMONIZED/20191016T192401_20191016T192403_T12WWB,L2A_T12WWB_A022547_20191016T192403
7,2020-03-09 00:45:04,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200309T004504_20200309T004526_020608_027104_D829,2020-03-08 19:05:08,COPERNICUS/S2_SR_HARMONIZED/20200308T190221_20200308T190219_T12WWB,L2A_T12WWB_A024606_20200308T190219
8,2020-04-14 00:45:04,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200414T004504_20200414T004527_021133_02819E_8D5E,2020-04-13 19:25:07,COPERNICUS/S2_SR_HARMONIZED/20200413T191911_20200413T192242_T12WWB,L2A_T12WWB_A025121_20200413T192242
9,2020-04-26 00:45:05,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200426T004505_20200426T004528_021308_028724_7368,2020-04-25 19:15:05,COPERNICUS/S2_SR_HARMONIZED/20200425T190909_20200425T190908_T12WWB,L2A_T12WWB_A016384_20200425T190908
