,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-09 00:24:26,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190209T002426_20190209T002451_014862_01BBD3_F00F,2019-02-08 17:49:02,COPERNICUS/S2_SR_HARMONIZED/20190208T174501_20190208T174525_T14UME,L2A_T14UME_A018971_20190208T174525
1,2019-05-23 00:16:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190523T001608_20190523T001633_016364_01ECD9_711A,2019-05-22 17:59:05,COPERNICUS/S2_SR_HARMONIZED/20190522T174911_20190522T175316_T14UME,L2A_T14UME_A020444_20190522T175316
2,2019-05-28 00:24:28,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190528T002428_20190528T002453_016437_01EF10_0F12,2019-05-27 17:59:11,COPERNICUS/S2_SR_HARMONIZED/20190527T174919_20190527T174927_T14UME,L2A_T14UME_A011607_20190527T174927
3,2019-07-22 00:16:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190722T001612_20190722T001637_017239_0206C8_9F53,2019-07-21 17:59:07,COPERNICUS/S2_SR_HARMONIZED/20190721T174911_20190721T175654_T14UME,L2A_T14UME_A021302_20190721T175654
4,2019-08-03 00:16:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190803T001612_20190803T001637_017414_020C05_BBF9,2019-08-02 17:49:13,COPERNICUS/S2_SR_HARMONIZED/20190802T173909_20190802T174602_T14UME,L2A_T14UME_A012565_20190802T174602
5,2019-09-25 00:24:35,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190925T002435_20190925T002502_018187_0223F5_7E31,2019-09-24 17:59:02,COPERNICUS/S2_SR_HARMONIZED/20190924T175049_20190924T175149_T14UME,L2A_T14UME_A013323_20190924T175149
6,2020-02-04 00:24:32,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200204T002432_20200204T002457_020112_026117_8125,2020-02-03 17:48:57,COPERNICUS/S2_SR_HARMONIZED/20200203T174531_20200203T174556_T14UME,L2A_T14UME_A024119_20200203T174556
7,2020-03-18 00:16:12,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200318T001612_20200318T001637_020739_027520_E827,2020-03-17 17:58:58,COPERNICUS/S2_SR_HARMONIZED/20200317T175041_20200317T175106_T14UME,L2A_T14UME_A024734_20200317T175106
8,2020-05-17 00:16:14,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200517T001614_20200517T001639_021614_02908B_C046,2020-05-16 17:59:07,COPERNICUS/S2_SR_HARMONIZED/20200516T174911_20200516T174913_T14UME,L2A_T14UME_A025592_20200516T174913
9,2020-07-21 00:24:38,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200721T002438_20200721T002503_022562_02AD27_7294,2020-07-20 17:59:04,COPERNICUS/S2_SR_HARMONIZED/20200720T174909_20200720T175738_T14UME,L2A_T14UME_A017613_20200720T175738
