,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2017-04-13 16:08:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170413T160827_20170413T160852_016128_01AA33_23EF,2017-04-13 09:03:32,COPERNICUS/S2_SR_HARMONIZED/20170413T085551_20170413T090332_T35TNK,L2A_T35TNK_A009442_20170413T090332
1,2017-04-13 04:12:26,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170413T041226_20170413T041251_005137_008FD5_71B9,2017-04-13 09:03:32,COPERNICUS/S2_SR_HARMONIZED/20170413T085551_20170413T090332_T35TNK,L2A_T35TNK_A009442_20170413T090332
2,2017-06-12 16:08:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170612T160824_20170612T160849_017003_01C50D_5AB8,2017-06-12 09:06:27,COPERNICUS/S2_SR_HARMONIZED/20170612T085601_20170612T090627_T35TNK,L2A_T35TNK_A010300_20170612T090627
3,2017-06-12 04:12:35,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170612T041235_20170612T041300_006012_00A8D3_40E1,2017-06-12 09:06:27,COPERNICUS/S2_SR_HARMONIZED/20170612T085601_20170612T090627_T35TNK,L2A_T35TNK_A010300_20170612T090627
4,2017-07-05 04:21:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170705T042114_20170705T042139_017331_01CEFD_CF1B,2017-07-05 09:08:14,COPERNICUS/S2_SR_HARMONIZED/20170705T090551_20170705T090814_T35TNK,L2A_T35TNK_A010629_20170705T090814
5,2017-07-12 04:13:06,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170712T041306_20170712T041331_017433_01D219_1224,2017-07-12 09:04:05,COPERNICUS/S2_SR_HARMONIZED/20170712T090021_20170712T090405_T35TNK,L2A_T35TNK_A010729_20170712T090405
6,2017-07-12 16:08:07,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170712T160807_20170712T160832_006457_00B59F_2B4A,2017-07-12 09:04:05,COPERNICUS/S2_SR_HARMONIZED/20170712T090021_20170712T090405_T35TNK,L2A_T35TNK_A010729_20170712T090405
7,2017-07-25 16:00:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170725T160041_20170725T160106_017630_01D81E_7706,2017-07-25 09:07:29,COPERNICUS/S2_SR_HARMONIZED/20170725T090601_20170725T090729_T35TNK,L2A_T35TNK_A010915_20170725T090729
8,2017-08-11 16:08:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20170811T160828_20170811T160853_017878_01DFAE_6BCD,2017-08-11 09:06:57,COPERNICUS/S2_SR_HARMONIZED/20170811T085601_20170811T090657_T35TNK,L2A_T35TNK_A011158_20170811T090657
9,2017-08-11 04:12:38,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20170811T041238_20170811T041303_006887_00C1F9_42BD,2017-08-11 09:06:57,COPERNICUS/S2_SR_HARMONIZED/20170811T085601_20170811T090657_T35TNK,L2A_T35TNK_A011158_20170811T090657
