,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-07-19 12:06:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190719T120625_20190719T120650_028186_032F14_4611,2019-07-19 04:50:09,COPERNICUS/S2_SR_HARMONIZED/20190719T043709_20190719T044722_T45RYQ,L2A_T45RYQ_A012357_20190719T044722
1,2019-09-12 11:58:11,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190912T115811_20190912T115836_028988_0349B7_D6EA,2019-09-12 04:49:59,COPERNICUS/S2_SR_HARMONIZED/20190912T043701_20190912T043836_T45RYQ,L2A_T45RYQ_A022052_20190912T043836
2,2019-10-07 00:02:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191007T000215_20191007T000240_029345_0355F7_CBEA,2019-10-07 04:50:01,COPERNICUS/S2_SR_HARMONIZED/20191007T043659_20191007T044425_T45RYQ,L2A_T45RYQ_A013501_20191007T044425
3,2019-11-16 12:06:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191116T120629_20191116T120654_029936_036A8A_09F0,2019-11-16 04:49:59,COPERNICUS/S2_SR_HARMONIZED/20191116T044039_20191116T044234_T45RYQ,L2A_T45RYQ_A014073_20191116T044234
4,2020-05-09 11:58:11,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200509T115811_20200509T115836_032488_03C32A_47A6,2020-05-09 04:50:05,COPERNICUS/S2_SR_HARMONIZED/20200509T043711_20200509T044259_T45RYQ,L2A_T45RYQ_A025484_20200509T044259
5,2020-05-14 12:06:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200514T120628_20200514T120653_032561_03C571_B24A,2020-05-14 04:49:59,COPERNICUS/S2_SR_HARMONIZED/20200514T043659_20200514T044712_T45RYQ,L2A_T45RYQ_A016647_20200514T044712
6,2020-07-13 12:06:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200713T120631_20200713T120656_033436_03DFD8_A6CB,2020-07-13 04:50:02,COPERNICUS/S2_SR_HARMONIZED/20200713T043659_20200713T044621_T45RYQ,L2A_T45RYQ_A017505_20200713T044621
7,2020-09-06 11:58:18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200906T115818_20200906T115843_034238_03FA7F_E257,2020-09-06 04:50:05,COPERNICUS/S2_SR_HARMONIZED/20200906T043711_20200906T044317_T45RYQ,L2A_T45RYQ_A027200_20200906T044317
8,2020-09-11 12:06:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200911T120634_20200911T120659_034311_03FD13_0988,2020-09-11 04:50:03,COPERNICUS/S2_SR_HARMONIZED/20200911T043709_20200911T043739_T45RYQ,L2A_T45RYQ_A018363_20200911T043739
9,2020-10-01 00:02:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201001T000221_20201001T000246_034595_040719_CB90,2020-10-01 04:50:03,COPERNICUS/S2_SR_HARMONIZED/20201001T043709_20201001T044721_T45RYQ,L2A_T45RYQ_A018649_20201001T044721
