,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-23 00:10:56,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190223T001056_20190223T001121_015066_01C277_76CE,2019-02-22 18:16:07,COPERNICUS/S2_SR_HARMONIZED/20190222T181349_20190222T181346_T14WMS,L2A_T14WMS_A010263_20190222T181346
1,2019-04-12 00:10:57,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190412T001057_20190412T001122_015766_01D975_049E,2019-04-11 18:26:07,COPERNICUS/S2_SR_HARMONIZED/20190411T181921_20190411T181922_T14WMS,L2A_T14WMS_A019858_20190411T181922
2,2019-06-11 00:11:00,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190611T001100_20190611T001125_016641_01F520_E278,2019-06-10 18:26:08,COPERNICUS/S2_SR_HARMONIZED/20190610T181921_20190610T182013_T14WMS,L2A_T14WMS_A020716_20190610T182013
3,2019-06-23 00:11:00,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190623T001100_20190623T001125_016816_01FA52_683A,2019-06-22 18:16:16,COPERNICUS/S2_SR_HARMONIZED/20190622T180929_20190622T181355_T14WMS,L2A_T14WMS_A011979_20190622T181355
4,2019-08-10 00:11:03,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190810T001103_20190810T001128_017516_020F10_9342,2019-08-09 18:26:09,COPERNICUS/S2_SR_HARMONIZED/20190809T181921_20190809T181931_T14WMS,L2A_T14WMS_A021574_20190809T181931
5,2020-02-06 00:11:03,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200206T001103_20200206T001128_020141_0261F9_6E0D,2020-02-05 18:25:57,COPERNICUS/S2_SR_HARMONIZED/20200205T182531_20200205T182534_T14WMS,L2A_T14WMS_A024148_20200205T182534
6,2020-04-06 00:11:03,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200406T001103_20200406T001128_021016_027DD7_2246,2020-04-05 18:26:02,COPERNICUS/S2_SR_HARMONIZED/20200405T181921_20200405T181917_T14WMS,L2A_T14WMS_A025006_20200405T181917
7,2020-04-18 00:11:03,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200418T001103_20200418T001128_021191_028361_A096,2020-04-17 18:16:03,COPERNICUS/S2_SR_HARMONIZED/20200417T180909_20200417T181108_T14WMS,L2A_T14WMS_A016269_20200417T181108
8,2020-06-05 00:11:06,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200605T001106_20200605T001131_021891_0298BF_5F5A,2020-06-04 18:26:12,COPERNICUS/S2_SR_HARMONIZED/20200604T181931_20200604T182227_T14WMS,L2A_T14WMS_A025864_20200604T182227
9,2020-06-17 00:11:07,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200617T001107_20200617T001132_022066_029E09_4425,2020-06-16 18:16:10,COPERNICUS/S2_SR_HARMONIZED/20200616T180919_20200616T180927_T14WMS,L2A_T14WMS_A017127_20200616T180927
10,2020-08-04 00:11:09,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200804T001109_20200804T001134_022766_02B351_4230,2020-08-03 18:26:11,COPERNICUS/S2_SR_HARMONIZED/20200803T181931_20200803T181926_T14WMS,L2A_T14WMS_A026722_20200803T181926
11,2021-02-12 00:11:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210212T001108_20210212T001133_025566_030BE3_A049,2021-02-11 18:16:06,COPERNICUS/S2_SR_HARMONIZED/20210211T181459_20210211T181454_T14WMS,L2A_T14WMS_A020559_20210211T181454
12,2021-04-01 00:11:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210401T001108_20210401T001133_026266_03227B_816E,2021-03-31 18:26:03,COPERNICUS/S2_SR_HARMONIZED/20210331T181921_20210331T182341_T14WMS,L2A_T14WMS_A030154_20210331T182341
13,2021-04-13 00:11:09,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210413T001109_20210413T001134_026441_032811_42C6,2021-04-12 18:16:04,COPERNICUS/S2_SR_HARMONIZED/20210412T180909_20210412T180910_T14WMS,L2A_T14WMS_A021417_20210412T180910
