,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2018-12-28 17:37:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20181228T173703_20181228T173728_025229_02CA08_87C7,2018-12-28 09:48:52,COPERNICUS/S2_SR_HARMONIZED/20181228T093409_20181228T094414_T32NPN,L2A_T32NPN_A009457_20181228T094414
1,2019-02-26 17:37:02,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190226T173702_20190226T173727_026104_02E98A_0CC4,2019-02-26 09:48:54,COPERNICUS/S2_SR_HARMONIZED/20190226T093029_20190226T093904_T32NPN,L2A_T32NPN_A010315_20190226T093904
2,2019-12-23 17:37:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191223T173710_20191223T173735_030479_037D52_42F8,2019-12-23 09:48:50,COPERNICUS/S2_SR_HARMONIZED/20191223T093319_20191223T093839_T32NPN,L2A_T32NPN_A014605_20191223T093839
3,2020-02-21 17:37:08,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200221T173708_20200221T173733_031354_039BC1_C49A,2020-02-21 09:48:52,COPERNICUS/S2_SR_HARMONIZED/20200221T093029_20200221T094825_T32NPN,L2A_T32NPN_A015463_20200221T094825
4,2020-06-20 17:37:12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200620T173712_20200620T173737_033104_03D5C1_E870,2020-06-20 09:48:58,COPERNICUS/S2_SR_HARMONIZED/20200620T093039_20200620T094846_T32NPN,L2A_T32NPN_A017179_20200620T094846
5,2020-10-18 17:37:18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201018T173718_20201018T173743_034854_041036_5315,2020-10-18 09:48:59,COPERNICUS/S2_SR_HARMONIZED/20201018T093039_20201018T094032_T32NPN,L2A_T32NPN_A018895_20201018T094032
6,2020-12-17 17:37:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201217T173716_20201217T173741_035729_042E5D_1A27,2020-12-17 09:48:51,COPERNICUS/S2_SR_HARMONIZED/20201217T093319_20201217T094338_T32NPN,L2A_T32NPN_A019753_20201217T094338
7,2021-02-15 17:37:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210215T173714_20210215T173739_036604_044CDE_7CFA,2021-02-15 09:48:54,COPERNICUS/S2_SR_HARMONIZED/20210215T093029_20210215T094038_T32NPN,L2A_T32NPN_A020611_20210215T094038
8,2021-06-15 17:37:18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210615T173718_20210615T173743_038354_0486B7_5DB3,2021-06-15 09:48:56,COPERNICUS/S2_SR_HARMONIZED/20210615T093039_20210615T094229_T32NPN,L2A_T32NPN_A022327_20210615T094229
9,2021-10-13 17:37:23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211013T173723_20211013T173748_040104_04BFB5_E615,2021-10-13 09:48:57,COPERNICUS/S2_SR_HARMONIZED/20211013T093039_20211013T094030_T32NPN,L2A_T32NPN_A024043_20211013T094030
10,2022-02-10 17:37:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220210T173720_20220210T173745_041854_04FB8E_74D4,2022-02-10 09:48:50,COPERNICUS/S2_SR_HARMONIZED/20220210T093029_20220210T094038_T32NPN,L2A_T32NPN_A025759_20220210T094038
11,2022-04-11 17:37:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220411T173720_20220411T173745_042729_05195B_E242,2022-04-11 09:48:52,COPERNICUS/S2_SR_HARMONIZED/20220411T093029_20220411T094228_T32NPN,L2A_T32NPN_A026617_20220411T094228
12,2022-06-10 17:37:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220610T173724_20220610T173749_043604_0534C0_127E,2022-06-10 09:48:58,COPERNICUS/S2_SR_HARMONIZED/20220610T093039_20220610T094234_T32NPN,L2A_T32NPN_A027475_20220610T094234
13,2022-10-08 17:37:29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221008T173729_20221008T173754_045354_056C37_7DE9,2022-10-08 09:48:53,COPERNICUS/S2_SR_HARMONIZED/20221008T092759_20221008T093949_T32NPN,L2A_T32NPN_A029191_20221008T093949
14,2023-02-05 17:37:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230205T173725_20230205T173750_047104_05A6A7_4E6C,2023-02-05 09:48:53,COPERNICUS/S2_SR_HARMONIZED/20230205T093059_20230205T094200_T32NPN,L2A_T32NPN_A030907_20230205T094200
15,2023-04-06 17:37:25,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230406T173725_20230406T173750_047979_05C430_5CE6,2023-04-06 09:48:58,COPERNICUS/S2_SR_HARMONIZED/20230406T093039_20230406T094011_T32NPN,L2A_T32NPN_A031765_20230406T094011
16,2023-10-03 17:37:34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231003T173734_20231003T173759_050604_06189D_C36B,2023-10-03 09:48:56,COPERNICUS/S2_SR_HARMONIZED/20231003T092729_20231003T093904_T32NPN,L2A_T32NPN_A034339_20231003T093904
17,2024-01-31 17:37:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240131T173731_20240131T173756_052354_0654A3_DCCD,2024-01-31 09:48:53,COPERNICUS/S2_SR_HARMONIZED/20240131T093129_20240131T094223_T32NPN,L2A_T32NPN_A036055_20240131T094223
18,2024-03-31 17:37:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240331T173731_20240331T173756_053229_067360_52B9,2024-03-31 09:48:55,COPERNICUS/S2_SR_HARMONIZED/20240331T092549_20240331T094043_T32NPN,L2A_T32NPN_A036913_20240331T094043
