,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-01-11 22:28:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190111T222837_20190111T222902_025436_02D171_6CD9,2019-01-11 15:59:26,COPERNICUS/S2_SR_HARMONIZED/20190111T155629_20190111T155625_T19UCQ,L2A_T19UCQ_A009661_20190111T155625
1,2019-07-10 22:28:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190710T222841_20190710T222906_028061_032B4E_C3E7,2019-07-10 15:59:50,COPERNICUS/S2_SR_HARMONIZED/20190710T154819_20190710T154831_T19UCP,L2A_T19UCP_A012235_20190710T154831
2,2019-07-10 22:28:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190710T222841_20190710T222906_028061_032B4E_C3E7,2019-07-10 15:59:36,COPERNICUS/S2_SR_HARMONIZED/20190710T154819_20190710T154831_T19UCQ,L2A_T19UCQ_A012235_20190710T154831
3,2019-07-15 22:36:35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190715T223635_20190715T223700_028134_032D7A_F41D,2019-07-15 15:59:47,COPERNICUS/S2_SR_HARMONIZED/20190715T154911_20190715T155616_T19UCP,L2A_T19UCP_A021215_20190715T155616
4,2019-07-15 22:36:35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190715T223635_20190715T223700_028134_032D7A_F41D,2019-07-15 15:59:32,COPERNICUS/S2_SR_HARMONIZED/20190715T154911_20190715T155616_T19UCQ,L2A_T19UCQ_A021215_20190715T155616
5,2019-07-22 22:28:42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190722T222842_20190722T222907_028236_033094_9950,2019-07-22 15:49:36,COPERNICUS/S2_SR_HARMONIZED/20190722T153911_20190722T154407_T19UCQ,L2A_T19UCQ_A021315_20190722T154407
6,2019-07-27 22:36:35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190727T223635_20190727T223700_028309_0332D2_A3B1,2019-07-27 15:49:53,COPERNICUS/S2_SR_HARMONIZED/20190727T153819_20190727T154527_T19UCP,L2A_T19UCP_A012478_20190727T154527
7,2019-07-27 22:36:35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190727T223635_20190727T223700_028309_0332D2_A3B1,2019-07-27 15:49:39,COPERNICUS/S2_SR_HARMONIZED/20190727T153819_20190727T154527_T19UCQ,L2A_T19UCQ_A012478_20190727T154527
8,2019-09-13 22:36:38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190913T223638_20190913T223703_029009_034A75_6DA0,2019-09-13 15:59:40,COPERNICUS/S2_SR_HARMONIZED/20190913T154901_20190913T155630_T19UCP,L2A_T19UCP_A022073_20190913T155630
9,2019-09-13 22:36:38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190913T223638_20190913T223703_029009_034A75_6DA0,2019-09-13 15:59:26,COPERNICUS/S2_SR_HARMONIZED/20190913T154901_20190913T155630_T19UCQ,L2A_T19UCQ_A022073_20190913T155630
