,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-07-23 00:34:09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190723T003409_20190723T003434_028237_03309B_11CE,2019-07-23 05:19:32,COPERNICUS/S2_SR_HARMONIZED/20190723T050701_20190723T051125_T44SPC,L2A_T44SPC_A021323_20190723T051125
1,2020-06-10 12:32:09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200610T123209_20200610T123234_032955_03D133_A6BF,2020-06-10 05:29:29,COPERNICUS/S2_SR_HARMONIZED/20200610T051701_20200610T052153_T44SPC,L2A_T44SPC_A025942_20200610T052153
2,2020-08-09 12:32:12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200809T123212_20200809T123237_033830_03EC2A_A68C,2020-08-09 05:29:29,COPERNICUS/S2_SR_HARMONIZED/20200809T051701_20200809T052532_T44SPC,L2A_T44SPC_A026800_20200809T052532
3,2020-12-07 12:32:14,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201207T123214_20201207T123239_035580_042933_AD5B,2020-12-07 05:29:21,COPERNICUS/S2_SR_HARMONIZED/20201207T052211_20201207T052714_T44SPC,L2A_T44SPC_A028516_20201207T052714
4,2021-08-16 12:32:18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210816T123218_20210816T123243_039255_04A27B_31A3,2021-08-16 05:19:25,COPERNICUS/S2_SR_HARMONIZED/20210816T050659_20210816T050653_T44SPC,L2A_T44SPC_A023211_20210816T050653
5,2021-10-03 12:32:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211003T123220_20211003T123245_039955_04BA84_242E,2021-10-03 05:29:28,COPERNICUS/S2_SR_HARMONIZED/20211003T051701_20211003T052600_T44SPC,L2A_T44SPC_A032806_20211003T052600
6,2022-02-12 12:32:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220212T123216_20220212T123241_041880_04FC64_D46C,2022-02-12 05:19:21,COPERNICUS/S2_SR_HARMONIZED/20220212T050919_20220212T051326_T44SPC,L2A_T44SPC_A025785_20220212T051326
7,2022-04-01 12:32:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220401T123217_20220401T123242_042580_051446_1ED7,2022-04-01 05:29:25,COPERNICUS/S2_SR_HARMONIZED/20220401T051651_20220401T052734_T44SPC,L2A_T44SPC_A035380_20220401T052734
8,2022-04-13 12:32:17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220413T123217_20220413T123242_042755_051A34_0CF3,2022-04-13 05:19:24,COPERNICUS/S2_SR_HARMONIZED/20220413T050649_20220413T051612_T44SPC,L2A_T44SPC_A026643_20220413T051612
9,2022-05-31 12:32:20,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220531T123220_20220531T123245_043455_053058_6347,2022-05-31 05:29:31,COPERNICUS/S2_SR_HARMONIZED/20220531T051701_20220531T052755_T44SPC,L2A_T44SPC_A036238_20220531T052755
