,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2022-06-20 23:01:31,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220620T230131_20220620T230156_043753_053941_BE34,2022-06-20 16:20:15,COPERNICUS/S2_SR_HARMONIZED/20220620T160829_20220620T161641_T17TQN,L2A_T17TQN_A027622_20220620T161641
1,2022-06-25 23:09:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220625T230933_20220625T230958_043826_053B69_B174,2022-06-25 16:20:23,COPERNICUS/S2_SR_HARMONIZED/20220625T160911_20220625T161225_T17TQN,L2A_T17TQN_A036602_20220625T161225
2,2022-10-23 23:09:38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221023T230938_20221023T231003_045576_0572F6_6B94,2022-10-23 16:20:12,COPERNICUS/S2_SR_HARMONIZED/20221023T161331_20221023T161328_T17TQN,L2A_T17TQN_A038318_20221023T161328
3,2023-02-20 23:09:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230220T230933_20230220T230958_047326_05AE2B_B998,2023-02-20 16:20:07,COPERNICUS/S2_SR_HARMONIZED/20230220T161311_20230220T161308_T17TQN,L2A_T17TQN_A040034_20230220T161308
4,2023-04-16 23:01:32,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230416T230132_20230416T230157_048128_05C948_94FE,2023-04-16 16:20:11,COPERNICUS/S2_SR_HARMONIZED/20230416T160829_20230416T161949_T17TQN,L2A_T17TQN_A031912_20230416T161949
5,2023-06-20 23:09:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230620T230937_20230620T231002_049076_05E6CC_6B71,2023-06-20 16:20:14,COPERNICUS/S2_SR_HARMONIZED/20230620T160901_20230620T161939_T17TQN,L2A_T17TQN_A041750_20230620T161939
6,2023-08-19 23:09:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230819T230941_20230819T231006_049951_06024F_61D4,2023-08-19 16:20:16,COPERNICUS/S2_SR_HARMONIZED/20230819T160831_20230819T161825_T17TQN,L2A_T17TQN_A042608_20230819T161825
7,2023-12-17 23:09:41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231217T230941_20231217T231006_051701_063E64_F242,2023-12-17 16:20:06,COPERNICUS/S2_SR_HARMONIZED/20231217T161701_20231217T161657_T17TQN,L2A_T17TQN_A044324_20231217T161657
8,2024-04-10 23:01:36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240410T230136_20240410T230201_053378_067942_CD6D,2024-04-10 16:20:10,COPERNICUS/S2_SR_HARMONIZED/20240410T160829_20240410T161736_T17TQN,L2A_T17TQN_A037060_20240410T161736
9,2024-08-13 23:09:37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240813T230937_20240813T231002_055201_06BA77_AFAE,2024-08-13 16:20:12,COPERNICUS/S2_SR_HARMONIZED/20240813T160901_20240813T161556_T17TQN,L2A_T17TQN_A047756_20240813T161556
10,2018-12-13 23:08:23,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20181213T230823_20181213T230848_014030_01A0A8_3D78,2018-12-13 16:20:02,COPERNICUS/S2_SR_HARMONIZED/20181213T161651_20181213T161647_T17TQN,L2A_T17TQN_A018155_20181213T161647
11,2019-02-11 23:08:21,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190211T230821_20190211T230846_014905_01BD33_B781,2019-02-11 16:20:07,COPERNICUS/S2_SR_HARMONIZED/20190211T161411_20190211T161706_T17TQN,L2A_T17TQN_A019013_20190211T161706
12,2019-04-07 23:00:05,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190407T230005_20190407T230034_015707_01D78F_DD3E,2019-04-07 16:20:14,COPERNICUS/S2_SR_HARMONIZED/20190407T160829_20190407T161123_T17TQN,L2A_T17TQN_A010891_20190407T161123
13,2019-06-06 23:00:07,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190606T230007_20190606T230036_016582_01F36F_FF64,2019-06-06 16:20:18,COPERNICUS/S2_SR_HARMONIZED/20190606T160839_20190606T161134_T17TQN,L2A_T17TQN_A011749_20190606T161134
14,2019-06-11 23:08:25,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190611T230825_20190611T230850_016655_01F58B_28DA,2019-06-11 16:20:13,COPERNICUS/S2_SR_HARMONIZED/20190611T160901_20190611T161230_T17TQN,L2A_T17TQN_A020729_20190611T161230
15,2019-08-05 23:00:11,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190805T230011_20190805T230040_017457_020D50_8414,2019-08-05 16:20:18,COPERNICUS/S2_SR_HARMONIZED/20190805T160839_20190805T161126_T17TQN,L2A_T17TQN_A012607_20190805T161126
16,2019-10-09 23:08:31,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191009T230831_20191009T230856_018405_022ABE_2181,2019-10-09 16:20:13,COPERNICUS/S2_SR_HARMONIZED/20191009T161151_20191009T161226_T17TQN,L2A_T17TQN_A022445_20191009T161226
17,2019-12-03 23:00:13,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191203T230013_20191203T230042_019207_024438_4AB7,2019-12-03 16:20:04,COPERNICUS/S2_SR_HARMONIZED/20191203T161629_20191203T161631_T17TQN,L2A_T17TQN_A014323_20191203T161631
