,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-04-26 23:40:50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190426T234050_20190426T234115_026968_03090E_F93A,2019-04-26 16:51:39,COPERNICUS/S2_SR_HARMONIZED/20190426T163849_20190426T165038_T16TFN,L2A_T16TFN_A011163_20190426T165038
1,2019-06-25 23:40:53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190625T234053_20190625T234118_027843_0324B1_D80A,2019-06-25 16:51:40,COPERNICUS/S2_SR_HARMONIZED/20190625T163849_20190625T164413_T16TFN,L2A_T16TFN_A012021_20190625T164413
2,2019-07-07 23:40:53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190707T234053_20190707T234118_028018_032A06_DDC5,2019-07-07 16:41:42,COPERNICUS/S2_SR_HARMONIZED/20190707T162901_20190707T163301_T16TFN,L2A_T16TFN_A021101_20190707T163301
3,2019-09-05 23:40:57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190905T234057_20190905T234122_028893_03466F_E85F,2019-09-05 16:41:37,COPERNICUS/S2_SR_HARMONIZED/20190905T162901_20190905T163208_T16TFN,L2A_T16TFN_A021959_20190905T163208
4,2019-10-23 23:40:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20191023T234058_20191023T234123_029593_035E86_837C,2019-10-23 16:51:33,COPERNICUS/S2_SR_HARMONIZED/20191023T164339_20191023T164855_T16TFN,L2A_T16TFN_A013737_20191023T164855
5,2020-02-20 23:40:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200220T234055_20200220T234120_031343_039B5F_ADEC,2020-02-20 16:51:28,COPERNICUS/S2_SR_HARMONIZED/20200220T164319_20200220T164334_T16TFN,L2A_T16TFN_A015453_20200220T164334
6,2020-04-20 23:40:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200420T234056_20200420T234121_032218_03B9F8_07D8,2020-04-20 16:51:27,COPERNICUS/S2_SR_HARMONIZED/20200420T163829_20200420T165055_T16TFN,L2A_T16TFN_A016311_20200420T165055
7,2020-06-19 23:40:59,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200619T234059_20200619T234124_033093_03D56D_D0F8,2020-06-19 16:51:34,COPERNICUS/S2_SR_HARMONIZED/20200619T163839_20200619T164224_T16TFN,L2A_T16TFN_A017169_20200619T164224
8,2020-07-01 23:40:59,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200701T234059_20200701T234124_033268_03DABC_77F9,2020-07-01 16:41:42,COPERNICUS/S2_SR_HARMONIZED/20200701T162901_20200701T163214_T16TFN,L2A_T16TFN_A026249_20200701T163214
9,2020-08-18 23:41:02,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200818T234102_20200818T234127_033968_03F10E_F7A9,2020-08-18 16:51:35,COPERNICUS/S2_SR_HARMONIZED/20200818T163839_20200818T164652_T16TFN,L2A_T16TFN_A018027_20200818T164652
10,2021-02-26 23:41:00,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210226T234100_20210226T234125_036768_04528F_5DED,2021-02-26 16:41:37,COPERNICUS/S2_SR_HARMONIZED/20210226T163231_20210226T163518_T16TFN,L2A_T16TFN_A029681_20210226T163518
11,2021-06-14 23:41:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210614T234105_20210614T234130_038343_048667_D304,2021-06-14 16:51:33,COPERNICUS/S2_SR_HARMONIZED/20210614T163839_20210614T164522_T16TFN,L2A_T16TFN_A022317_20210614T164522
12,2021-08-25 23:41:09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210825T234109_20210825T234134_039393_04A73D_58A4,2021-08-25 16:41:39,COPERNICUS/S2_SR_HARMONIZED/20210825T162901_20210825T164058_T16TFN,L2A_T16TFN_A032255_20210825T164058
13,2022-04-10 23:41:07,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220410T234107_20220410T234132_042718_051904_A9FD,2022-04-10 16:51:28,COPERNICUS/S2_SR_HARMONIZED/20220410T163839_20220410T164815_T16TFN,L2A_T16TFN_A026607_20220410T164815
14,2022-06-09 23:41:10,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220609T234110_20220609T234135_043593_05346F_81B9,2022-06-09 16:51:34,COPERNICUS/S2_SR_HARMONIZED/20220609T163839_20220609T163955_T16TFN,L2A_T16TFN_A027465_20220609T163955
15,2022-06-21 23:41:11,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220621T234111_20220621T234136_043768_0539B1_F68B,2022-06-21 16:41:49,COPERNICUS/S2_SR_HARMONIZED/20220621T162911_20220621T164133_T16TFN,L2A_T16TFN_A036545_20220621T164133
16,2023-02-04 23:41:12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230204T234112_20230204T234137_047093_05A649_5616,2023-02-04 16:51:29,COPERNICUS/S2_SR_HARMONIZED/20230204T164459_20230204T165120_T16TFN,L2A_T16TFN_A030897_20230204T165120
17,2023-06-04 23:41:15,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230604T234115_20230604T234140_048843_05DFB1_8ED2,2023-06-04 16:51:36,COPERNICUS/S2_SR_HARMONIZED/20230604T163839_20230604T164723_T16TFN,L2A_T16TFN_A032613_20230604T164723
18,2023-08-03 23:41:19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230803T234119_20230803T234144_049718_05FA7F_AC93,2023-08-03 16:51:36,COPERNICUS/S2_SR_HARMONIZED/20230803T163839_20230803T163905_T16TFN,L2A_T16TFN_A033471_20230803T163905
19,2023-10-02 23:41:21,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231002T234121_20231002T234146_050593_06183F_C677,2023-10-02 16:51:33,COPERNICUS/S2_SR_HARMONIZED/20231002T164029_20231002T164024_T16TFN,L2A_T16TFN_A034329_20231002T164024
20,2024-06-10 23:41:18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240610T234118_20240610T234143_054268_0699DF_2227,2024-06-10 16:41:43,COPERNICUS/S2_SR_HARMONIZED/20240610T162901_20240610T163914_T16TFN,L2A_T16TFN_A046841_20240610T163914
21,2024-08-09 23:41:16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240809T234116_20240809T234141_055143_06B859_77A8,2024-08-09 16:41:38,COPERNICUS/S2_SR_HARMONIZED/20240809T162901_20240809T163406_T16TFN,L2A_T16TFN_A047699_20240809T163406
22,2019-01-21 23:32:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190121T233208_20190121T233233_014599_01B338_08E1,2019-01-21 16:51:28,COPERNICUS/S2_SR_HARMONIZED/20190121T164611_20190121T164609_T16TFN,L2A_T16TFN_A018713_20190121T164609
23,2019-04-03 23:32:08,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190403T233208_20190403T233233_015649_01D589_6E59,2019-04-03 16:41:40,COPERNICUS/S2_SR_HARMONIZED/20190403T162839_20190403T163509_T16TFN,L2A_T16TFN_A010834_20190403T163509
24,2019-07-20 23:32:13,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190720T233213_20190720T233238_017224_020647_5FDD,2019-07-20 16:51:37,COPERNICUS/S2_SR_HARMONIZED/20190720T163901_20190720T164944_T16TFN,L2A_T16TFN_A021287_20190720T164944
