,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-02-09 00:26:31,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190209T002631_20190209T002656_014862_01BBD3_6400,2019-02-08 18:37:09,COPERNICUS/S2_SR_HARMONIZED/20190208T183529_20190208T183526_T13VEH,L2A_T13VEH_A010063_20190208T183526
1,2019-02-21 00:26:31,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190221T002631_20190221T002656_015037_01C193_4053,2019-02-20 18:27:08,COPERNICUS/S2_SR_HARMONIZED/20190220T182401_20190220T182517_T13VEH,L2A_T13VEH_A019143_20190220T182517
2,2019-03-05 00:26:31,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190305T002631_20190305T002656_015212_01C757_459B,2019-03-04 18:17:12,COPERNICUS/S2_SR_HARMONIZED/20190304T181239_20190304T181252_T13VEH,L2A_T13VEH_A010406_20190304T181252
3,2019-04-22 00:26:32,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190422T002632_20190422T002657_015912_01DE53_F6EF,2019-04-21 18:27:15,COPERNICUS/S2_SR_HARMONIZED/20190421T181921_20190421T182100_T13VEH,L2A_T13VEH_A020001_20190421T182100
4,2019-06-21 00:26:35,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20190621T002635_20190621T002700_016787_01F97D_F4F6,2019-06-20 18:27:16,COPERNICUS/S2_SR_HARMONIZED/20190620T181921_20190620T181924_T13VEH,L2A_T13VEH_A020859_20190620T181924
5,2019-10-07 00:26:40,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20191007T002640_20191007T002705_018362_022978_081B,2019-10-06 18:37:10,COPERNICUS/S2_SR_HARMONIZED/20191006T183229_20191006T183231_T13VEH,L2A_T13VEH_A013495_20191006T183231
6,2020-02-04 00:26:37,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200204T002637_20200204T002702_020112_026117_9988,2020-02-03 18:37:02,COPERNICUS/S2_SR_HARMONIZED/20200203T183549_20200203T183549_T13VEH,L2A_T13VEH_A015211_20200203T183549
7,2020-02-16 00:26:37,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200216T002637_20200216T002702_020287_0266B8_DE85,2020-02-15 18:27:06,COPERNICUS/S2_SR_HARMONIZED/20200215T182431_20200215T182541_T13VEH,L2A_T13VEH_A024291_20200215T182541
8,2020-04-16 00:26:38,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200416T002638_20200416T002703_021162_028283_2E4F,2020-04-15 18:27:12,COPERNICUS/S2_SR_HARMONIZED/20200415T181921_20200415T182644_T13VEH,L2A_T13VEH_A025149_20200415T182644
9,2020-04-28 00:26:38,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200428T002638_20200428T002703_021337_028806_B445,2020-04-27 18:17:09,COPERNICUS/S2_SR_HARMONIZED/20200427T180909_20200427T180909_T13VEH,L2A_T13VEH_A016412_20200427T180909
10,2020-06-27 00:26:42,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200627T002642_20200627T002707_022212_02A280_D979,2020-06-26 18:17:16,COPERNICUS/S2_SR_HARMONIZED/20200626T180919_20200626T180927_T13VEH,L2A_T13VEH_A017270_20200626T180927
11,2020-08-02 00:26:44,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200802T002644_20200802T002709_022737_02B273_7C0E,2020-08-01 18:37:12,COPERNICUS/S2_SR_HARMONIZED/20200801T182919_20200801T182920_T13VEH,L2A_T13VEH_A017785_20200801T182920
12,2020-08-14 00:26:44,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200814T002644_20200814T002709_022912_02B7D9_C6FD,2020-08-13 18:27:18,COPERNICUS/S2_SR_HARMONIZED/20200813T181931_20200813T181926_T13VEH,L2A_T13VEH_A026865_20200813T181926
13,2021-01-29 00:26:43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210129T002643_20210129T002708_025362_03054C_2088,2021-01-28 18:37:09,COPERNICUS/S2_SR_HARMONIZED/20210128T183629_20210128T183624_T13VEH,L2A_T13VEH_A020359_20210128T183624
14,2021-02-10 00:26:43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210210T002643_20210210T002708_025537_030AFE_32E7,2021-02-09 18:27:11,COPERNICUS/S2_SR_HARMONIZED/20210209T182511_20210209T182613_T13VEH,L2A_T13VEH_A029439_20210209T182613
15,2021-04-11 00:26:43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210411T002643_20210411T002708_026412_03272B_C1A1,2021-04-10 18:27:10,COPERNICUS/S2_SR_HARMONIZED/20210410T181921_20210410T182700_T13VEH,L2A_T13VEH_A030297_20210410T182700
16,2021-04-23 00:26:44,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210423T002644_20210423T002709_026587_032CCC_5450,2021-04-22 18:17:08,COPERNICUS/S2_SR_HARMONIZED/20210422T180909_20210422T180908_T13VEH,L2A_T13VEH_A021560_20210422T180908
17,2021-06-10 00:26:46,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210610T002646_20210610T002711_027287_03425E_458B,2021-06-09 18:27:13,COPERNICUS/S2_SR_HARMONIZED/20210609T181921_20210609T182431_T13VEH,L2A_T13VEH_A031155_20210609T182431
