,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2019-06-05 10:37:55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20190605T103755_20190605T103820_027543_031BAF_6608,2019-06-05 15:24:55,COPERNICUS/S2_SR_HARMONIZED/20190605T151709_20190605T151911_T18MVU,L2A_T18MVU_A011734_20190605T151911
1,2022-05-20 10:37:56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220520T103756_20220520T103821_043293_052B8E_B17F,2022-05-20 15:24:47,COPERNICUS/S2_SR_HARMONIZED/20220520T151709_20220520T151704_T18MVU,L2A_T18MVU_A027178_20220520T151704
2,2022-06-09 23:27:33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220609T232733_20220609T232758_043592_05346E_173C,2022-06-09 15:24:49,COPERNICUS/S2_SR_HARMONIZED/20220609T151709_20220609T151713_T18MVU,L2A_T18MVU_A027464_20220609T151713
3,2022-07-19 10:38:00,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220719T103800_20220719T103825_044168_0545A3_BC25,2022-07-19 15:24:52,COPERNICUS/S2_SR_HARMONIZED/20220719T151709_20220719T151709_T18MVU,L2A_T18MVU_A028036_20220719T151709
4,2022-09-17 10:38:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220917T103803_20220917T103828_045043_0561C9_5E65,2022-09-17 15:24:49,COPERNICUS/S2_SR_HARMONIZED/20220917T151709_20220917T152118_T18MVU,L2A_T18MVU_A028894_20220917T152118
5,2022-09-22 10:46:22,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220922T104622_20220922T104637_045116_05643C_C15C,2022-09-22 15:24:54,COPERNICUS/S2_SR_HARMONIZED/20220922T151711_20220922T151711_T18MVU,L2A_T18MVU_A037874_20220922T151711
6,2022-11-21 10:46:23,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221121T104623_20221121T104648_045991_0580FE_2BAA,2022-11-21 15:24:47,COPERNICUS/S2_SR_HARMONIZED/20221121T151701_20221121T151914_T18MVU,L2A_T18MVU_A038732_20221121T151914
7,2022-12-06 23:27:38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221206T232738_20221206T232803_046217_0588C0_38A6,2022-12-06 15:24:44,COPERNICUS/S2_SR_HARMONIZED/20221206T151659_20221206T151801_T18MVU,L2A_T18MVU_A030038_20221206T151801
8,2023-05-15 10:38:01,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230515T103801_20230515T103826_048543_05D6C8_2B41,2023-05-15 15:24:51,COPERNICUS/S2_SR_HARMONIZED/20230515T151709_20230515T152439_T18MVU,L2A_T18MVU_A032326_20230515T152439
9,2023-07-14 10:38:05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230714T103805_20230714T103830_049418_05F14D_1502,2023-07-14 15:24:52,COPERNICUS/S2_SR_HARMONIZED/20230714T151709_20230714T151908_T18MVU,L2A_T18MVU_A033184_20230714T151908
10,2023-07-19 10:46:24,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230719T104624_20230719T104640_049491_05F386_746A,2023-07-19 15:24:51,COPERNICUS/S2_SR_HARMONIZED/20230719T151711_20230719T152404_T18MVU,L2A_T18MVU_A042164_20230719T152404
11,2023-08-03 23:27:43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230803T232743_20230803T232808_049717_05FA7E_122A,2023-08-03 15:24:52,COPERNICUS/S2_SR_HARMONIZED/20230803T151709_20230803T151948_T18MVU,L2A_T18MVU_A033470_20230803T151948
12,2023-09-12 10:38:08,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230912T103808_20230912T103833_050293_060E00_268A,2023-09-12 15:24:50,COPERNICUS/S2_SR_HARMONIZED/20230912T151709_20230912T151939_T18MVU,L2A_T18MVU_A034042_20230912T151939
13,2023-09-17 10:46:28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230917T104628_20230917T104653_050366_061071_0739,2023-09-17 15:24:50,COPERNICUS/S2_SR_HARMONIZED/20230917T151711_20230917T152113_T18MVU,L2A_T18MVU_A043022_20230917T152113
14,2023-10-02 23:27:45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231002T232745_20231002T232810_050592_06183E_F4B1,2023-10-02 15:24:48,COPERNICUS/S2_SR_HARMONIZED/20231002T151709_20231002T152317_T18MVU,L2A_T18MVU_A034328_20231002T152317
15,2023-11-16 10:46:27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231116T104627_20231116T104652_051241_062E6F_5ED0,2023-11-16 15:24:45,COPERNICUS/S2_SR_HARMONIZED/20231116T151721_20231116T151807_T18MVU,L2A_T18MVU_A043880_20231116T151807
16,2024-07-08 10:38:03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240708T103803_20240708T103828_054668_06A7C7_1EB9,2024-07-08 15:24:50,COPERNICUS/S2_SR_HARMONIZED/20240708T151719_20240708T152312_T18MVU,L2A_T18MVU_A038332_20240708T152312
